DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000,1,1080000,99999999999999,20,100,50,2,300,2,0.5,5,-100,0.1,1,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M6_R6_O5_A3_TR1_T1_20250407-013856/save-04.07.2025_01.38.56/best_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
26,kein_Terminated,Zeit abgelaufen,0.24,307,-7550.0,300.5,23,8,20250410-001245
27,kein_Terminated,Zeit abgelaufen,0.28,220,1983.0,300.5,23,8,20250410-001256
28,kein_Terminated,Zeit abgelaufen,0.24,319,-2423.0,300.5,22,8,20250410-001308
29,kein_Terminated,Zeit abgelaufen,0.32,164,794.0,300.5,22,8,20250410-001319
30,kein_Terminated,Zeit abgelaufen,0.17,321,-6058.0,300.5,22,2,20250410-001330
31,kein_Terminated,Zeit abgelaufen,0.27,183,-148.0,300.5,22,2,20250410-001341
32,kein_Terminated,Zeit abgelaufen,0.31,221,978.0,300.5,22,2,20250410-001352
33,kein_Terminated,Zeit abgelaufen,0.21,200,-2710.0,300.5,22,2,20250410-001403
34,kein_Terminated,Zeit abgelaufen,0.22,278,-4307.0,300.5,22,2,20250410-001415
35,kein_Terminated,Zeit abgelaufen,0.23,198,-996.0,300.5,24,2,20250410-001427
36,kein_Terminated,Zeit abgelaufen,0.24,212,-2981.0,300.5,24,2,20250410-001438
37,kein_Terminated,Zeit abgelaufen,0.14,255,-3768.0,300.5,24,5,20250410-001450
38,kein_Terminated,Zeit abgelaufen,0.18,194,-997.0,300.5,24,5,20250410-001502
39,kein_Terminated,Zeit abgelaufen,0.24,197,-1344.0,300.5,24,5,20250410-001515
40,kein_Terminated,Zeit abgelaufen,0.15,325,-6116.0,300.5,24,5,20250410-001527
41,kein_Terminated,Zeit abgelaufen,0.19,271,-4469.0,300.5,24,5,20250410-001539
42,kein_Terminated,Zeit abgelaufen,0.19,185,-267.0,300.5,24,5,20250410-001550
43,kein_Terminated,Zeit abgelaufen,0.22,124,-659.0,300.5,24,5,20250410-001602
44,kein_Terminated,Zeit abgelaufen,0.26,166,-494.0,300.5,24,0,20250410-001614
45,kein_Terminated,Zeit abgelaufen,0.28,224,-1777.0,300.5,24,0,20250410-001627
46,kein_Terminated,Zeit abgelaufen,0.26,128,1198.0,300.5,24,0,20250410-001639
47,kein_Terminated,Zeit abgelaufen,0.19,228,-2946.0,300.5,24,0,20250410-001651
48,kein_Terminated,Zeit abgelaufen,0.3,214,-2459.0,300.5,24,0,20250410-001703
49,kein_Terminated,Zeit abgelaufen,0.24,293,-278.0,300.5,22,0,20250410-001714
50,kein_Terminated,Zeit abgelaufen,0.23,165,-637.0,300.5,22,0,20250410-001725
51,kein_Terminated,Zeit abgelaufen,0.07,522,-18554.0,300.5,22,9,20250410-001736
52,kein_Terminated,Zeit abgelaufen,0.35,225,-854.0,300.5,22,9,20250410-001747
53,kein_Terminated,Zeit abgelaufen,0.23,312,-6575.0,300.5,22,9,20250410-001759
54,kein_Terminated,Zeit abgelaufen,0.28,292,-2493.0,300.5,22,9,20250410-001810
55,kein_Terminated,Zeit abgelaufen,0.07,452,-8583.0,300.5,22,9,20250410-001821
56,kein_Terminated,Zeit abgelaufen,0.07,454,-15564.0,300.5,24,9,20250410-001833
57,kein_Terminated,Zeit abgelaufen,0.08,452,-12212.0,300.5,24,9,20250410-001845
58,kein_Terminated,Zeit abgelaufen,0.37,253,1261.0,300.5,24,6,20250410-001857
59,kein_Terminated,Zeit abgelaufen,0.26,184,-1448.0,300.5,24,6,20250410-001909
60,kein_Terminated,Zeit abgelaufen,0.36,195,2753.0,300.5,24,6,20250410-001921
61,kein_Terminated,Zeit abgelaufen,0.16,324,-4126.0,300.5,24,6,20250410-001932
62,kein_Terminated,Zeit abgelaufen,0.33,230,1105.0,300.5,24,6,20250410-001945
63,kein_Terminated,Zeit abgelaufen,0.19,318,-3390.0,300.5,25,6,20250410-001958
64,kein_Terminated,Zeit abgelaufen,0.32,289,481.0,300.5,25,6,20250410-002012
65,kein_Terminated,Zeit abgelaufen,0.01,602,-60521.0,300.5,25,3,20250410-002028
66,kein_Terminated,Zeit abgelaufen,0.01,602,159.0,300.5,25,3,20250410-002042
67,kein_Terminated,Zeit abgelaufen,0.01,602,-60521.0,300.5,25,3,20250410-002058
68,kein_Terminated,Zeit abgelaufen,0.01,602,180.0,300.5,25,3,20250410-002113
