DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULF_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_truncated,DEFAULT_Truncated_Version,DEFAULT_Truncated_Wall_Distance
2,300,2,-0.1,50000.0,1,500000.0,99999,20,100,50,2,300,10,0.5,5,-1000,TR2,0.19

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Maze_number,Uhrzeit
0,kein_Terminated,Zu nah an der Wand,0.14,9,-175.70000000000869,21,20250406-233009
0,kein_Terminated,Zu nah an der Wand,0.05,8,-697.3000000000004,21,20250406-233015
0,kein_Terminated,Zu nah an der Wand,0.02,2,-893.2,21,20250406-233018
0,kein_Terminated,Zu nah an der Wand,0.05,13,-745.4999999999997,21,20250406-233023
0,kein_Terminated,Zu nah an der Wand,0.04,5,-799.9999999999998,21,20250406-233027
0,kein_Terminated,Zu nah an der Wand,0.04,2,-797.3999999999999,21,20250406-233031
0,kein_Terminated,Zu nah an der Wand,0.04,12,-788.2999999999996,21,20250406-233036
0,kein_Terminated,Zu nah an der Wand,0.01,3,-972.3000000000001,21,20250406-233039
0,kein_Terminated,Zu nah an der Wand,0.03,4,-855.0999999999999,21,20250406-233042
0,kein_Terminated,Zu nah an der Wand,0.06,15,-675.0000000000007,21,20250406-233048
0,kein_Terminated,Zu nah an der Wand,0.02,7,-912.1,21,20250406-233051
0,kein_Terminated,Zu nah an der Wand,0.02,3,-945.3000000000001,21,20250406-233055
0,kein_Terminated,Zu nah an der Wand,0.02,0,-926.0,21,20250406-233058
0,kein_Terminated,Zu nah an der Wand,0.01,3,-964.3000000000001,21,20250406-233102
0,kein_Terminated,Zu nah an der Wand,0.01,3,-964.3000000000001,21,20250406-233104
0,kein_Terminated,Zu nah an der Wand,0.01,1,-1000.1,21,20250406-233107
0,kein_Terminated,Zu nah an der Wand,0.04,7,-813.5999999999999,21,20250406-233111
0,kein_Terminated,Zu nah an der Wand,0.03,3,-883.9,21,20250406-233115
0,kein_Terminated,Zu nah an der Wand,0.01,5,-950.5,21,20250406-233118
0,kein_Terminated,Zu nah an der Wand,0.06,3,-639.6000000000006,21,20250406-233122
0,kein_Terminated,Zu nah an der Wand,0.03,8,-877.8,21,20250406-233126
0,kein_Terminated,Zu nah an der Wand,0.01,2,-990.2,21,20250406-233129
0,kein_Terminated,Zu nah an der Wand,0.06,4,-682.4999999999998,21,20250406-233134
0,kein_Terminated,Zu nah an der Wand,0.11,5,-345.20000000000437,21,20250406-233143
0,kein_Terminated,Zu nah an der Wand,0.05,8,-714.7,21,20250406-233149
0,kein_Terminated,Zu nah an der Wand,0.11,1,-324.2000000000073,21,20250406-233200
0,kein_Terminated,Zu nah an der Wand,0.14,1,-156.100000000004,21,20250406-233209
0,kein_Terminated,Zu nah an der Wand,0.12,3,-291.50000000000193,21,20250406-233216
0,kein_Terminated,Zu nah an der Wand,0.07,2,-575.8000000000004,21,20250406-233220
0,kein_Terminated,Zu nah an der Wand,0.07,1,-571.6000000000004,21,20250406-233225
0,kein_Terminated,Zu nah an der Wand,0.21,9,310.9000000000018,21,20250406-233235
0,kein_Terminated,Zu nah an der Wand,0.07,5,-610.1000000000001,21,20250406-233241
0,kein_Terminated,Zu nah an der Wand,0.2,14,230.49999999999898,21,20250406-233249
0,kein_Terminated,Zu nah an der Wand,0.01,1,-1000.1,21,20250406-233252
0,kein_Terminated,Zu nah an der Wand,0.01,1,-1000.1,21,20250406-233255
0,kein_Terminated,Zu nah an der Wand,0.01,1,-1010.1,21,20250406-233258
0,kein_Terminated,Zu nah an der Wand,0.01,1,-1010.1,21,20250406-233301
0,kein_Terminated,Zu nah an der Wand,0.01,1,-1010.1,21,20250406-233304
0,kein_Terminated,Zu nah an der Wand,0.01,1,-1010.1,21,20250406-233307
0,kein_Terminated,Zu nah an der Wand,0.01,1,-1000.1,21,20250406-233310
0,kein_Terminated,Zu nah an der Wand,0.01,1,-1010.1,21,20250406-233313
0,kein_Terminated,Zu nah an der Wand,0.01,1,-1000.1,21,20250406-233316
0,kein_Terminated,Zu nah an der Wand,0.01,1,-1010.1,21,20250406-233318
0,kein_Terminated,Zu nah an der Wand,0.01,1,-1000.1,21,20250406-233321
0,kein_Terminated,Zu nah an der Wand,0.09,1,-474.50000000000273,21,20250406-233328
0,kein_Terminated,Zu nah an der Wand,0.08,13,-530.3000000000011,21,20250406-233335
0,kein_Terminated,Zu nah an der Wand,0.11,24,-350.00000000000193,21,20250406-233341
0,kein_Terminated,Zu nah an der Wand,0.11,1,-320.600000000003,21,20250406-233349
0,kein_Terminated,Zu nah an der Wand,0.12,1,-298.30000000000257,21,20250406-233357
0,kein_Terminated,Zu nah an der Wand,0.06,1,-633.8000000000002,21,20250406-233402
0,kein_Terminated,Zu nah an der Wand,0.16,5,0.19999999999538431,21,20250406-233411
0,kein_Terminated,Zu nah an der Wand,0.09,2,-464.8000000000011,21,20250406-233416
0,kein_Terminated,Zu nah an der Wand,0.16,5,-26.700000000003797,21,20250406-233425
0,kein_Terminated,Zu nah an der Wand,0.14,1,-144.6000000000031,21,20250406-233432
0,kein_Terminated,Zu nah an der Wand,0.09,13,-447.8000000000018,21,20250406-233438
0,kein_Terminated,Zu nah an der Wand,0.02,1,-929.3000000000001,21,20250406-233441
0,kein_Terminated,Zu nah an der Wand,0.01,1,-952.7,21,20250406-233444
0,kein_Terminated,Zu nah an der Wand,0.02,1,-899.0,21,20250406-233448
0,kein_Terminated,Zu nah an der Wand,0.02,1,-900.0,21,20250406-233451
0,kein_Terminated,Zu nah an der Wand,0.03,1,-880.3,21,20250406-233454
0,kein_Terminated,Zu nah an der Wand,0.01,1,-970.3000000000001,21,20250406-233457
