DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULF_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_truncated,DEFAULT_Truncated_Version,DEFAULT_Truncated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls
2,300,2,0,50000.0,1,800000.0,99999,20,100,50,2,300,6,0.5,5,-10,TR1,0.19,1,8,4

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Maze_number,Uhrzeit
267,kein_Terminated,Zeit abgelaufen,0.19,499,-23324.0,21,20250407-014211
268,kein_Terminated,Zeit abgelaufen,0.12,439,-20314.0,21,20250407-014231
269,kein_Terminated,Zeit abgelaufen,0.04,595,-28554.0,21,20250407-014250
270,kein_Terminated,Zeit abgelaufen,0.28,25,-12.0,21,20250407-014309
271,kein_Terminated,Zeit abgelaufen,0.27,16,780.0,21,20250407-014328
272,kein_Terminated,Zeit abgelaufen,0.41,69,10.0,21,20250407-014346
273,kein_Terminated,Zeit abgelaufen,0.34,133,-4972.0,21,20250407-014405
274,kein_Terminated,Zeit abgelaufen,0.21,11,784.0,21,20250407-014424
275,kein_Terminated,Zeit abgelaufen,0.37,159,-3502.0,21,20250407-014443
276,kein_Terminated,Zeit abgelaufen,0.31,64,-2090.0,21,20250407-014502
277,kein_Terminated,Zeit abgelaufen,0.22,80,-1816.0,21,20250407-014520
278,kein_Terminated,Zeit abgelaufen,0.25,104,-3632.0,21,20250407-014539
279,kein_Terminated,Zeit abgelaufen,0.23,94,-2998.0,21,20250407-014558
280,kein_Terminated,Zeit abgelaufen,0.2,41,-634.0,21,20250407-014617
281,kein_Terminated,Zeit abgelaufen,0.18,70,-1570.0,21,20250407-014635
282,kein_Terminated,Zeit abgelaufen,0.43,88,-1620.0,21,20250407-014654
283,kein_Terminated,Zeit abgelaufen,0.31,22,848.0,21,20250407-014712
284,kein_Terminated,Zeit abgelaufen,0.44,76,-936.0,21,20250407-014731
285,kein_Terminated,Zeit abgelaufen,0.3,5,1804.0,21,20250407-014750
286,kein_Terminated,Zeit abgelaufen,0.33,79,-1226.0,21,20250407-014809
287,kein_Terminated,Zeit abgelaufen,0.21,14,616.0,21,20250407-014827
288,kein_Terminated,Zeit abgelaufen,0.36,26,744.0,21,20250407-014846
289,kein_Terminated,Zeit abgelaufen,0.35,45,190.0,21,20250407-014905
290,kein_Terminated,Zeit abgelaufen,0.29,193,-7920.0,21,20250407-014924
291,kein_Terminated,Zeit abgelaufen,0.39,42,216.0,21,20250407-014943
292,kein_Terminated,Zeit abgelaufen,0.22,13,870.0,21,20250407-015001
293,kein_Terminated,Zeit abgelaufen,0.24,353,-16330.0,21,20250407-015020
294,kein_Terminated,Zeit abgelaufen,0.3,16,1072.0,21,20250407-015039
295,kein_Terminated,Zeit abgelaufen,0.38,33,182.0,21,20250407-015058
296,kein_Terminated,Zeit abgelaufen,0.32,184,-6654.0,21,20250407-015117
297,kein_Terminated,Zeit abgelaufen,0.25,129,-4860.0,21,20250407-015136
298,kein_Terminated,Zeit abgelaufen,0.36,74,-1602.0,21,20250407-015154
299,kein_Terminated,Zeit abgelaufen,0.34,42,-346.0,21,20250407-015213
300,kein_Terminated,Zeit abgelaufen,0.19,28,-594.0,21,20250407-015232
301,kein_Terminated,Zeit abgelaufen,0.2,278,-12130.0,21,20250407-015251
302,kein_Terminated,Zeit abgelaufen,0.2,380,-17062.0,21,20250407-015310
303,kein_Terminated,Zeit abgelaufen,0.34,115,-4498.0,21,20250407-015329
304,kein_Terminated,Zeit abgelaufen,0.13,218,-9042.0,21,20250407-015348
305,kein_Terminated,Zeit abgelaufen,0.29,84,-1622.0,21,20250407-015407
306,kein_Terminated,Zeit abgelaufen,0.28,168,-3432.0,21,20250407-015426
307,kein_Terminated,Zeit abgelaufen,0.23,187,-7996.0,21,20250407-015445
308,kein_Terminated,Zeit abgelaufen,0.28,249,-10192.0,21,20250407-015504
309,kein_Terminated,Zeit abgelaufen,0.22,0,1352.0,21,20250407-015523
310,kein_Terminated,Zeit abgelaufen,0.46,34,958.0,21,20250407-015541
311,kein_Terminated,Zeit abgelaufen,0.4,19,1056.0,21,20250407-015600
312,kein_Terminated,Zeit abgelaufen,0.35,22,474.0,21,20250407-015619
313,kein_Terminated,Zeit abgelaufen,0.45,46,584.0,21,20250407-015637
314,kein_Terminated,Zeit abgelaufen,0.41,45,76.0,21,20250407-015656
315,kein_Terminated,Zeit abgelaufen,0.49,90,-2530.0,21,20250407-015715
316,kein_Terminated,Zeit abgelaufen,0.47,75,-1370.0,21,20250407-015733
317,kein_Terminated,Zeit abgelaufen,0.27,67,-2238.0,21,20250407-015752
318,kein_Terminated,Zeit abgelaufen,0.41,37,-2376.0,21,20250407-015811
319,kein_Terminated,Zeit abgelaufen,0.42,111,-3726.0,21,20250407-015830
320,kein_Terminated,Zeit abgelaufen,0.33,16,1304.0,21,20250407-015848
321,kein_Terminated,Zeit abgelaufen,0.42,54,-480.0,21,20250407-015907
322,kein_Terminated,Zeit abgelaufen,0.38,31,-1084.0,21,20250407-015926
323,kein_Terminated,Zeit abgelaufen,0.42,36,148.0,21,20250407-015944
324,kein_Terminated,Zeit abgelaufen,0.26,28,522.0,21,20250407-020003
325,kein_Terminated,Zeit abgelaufen,0.37,36,-48.0,21,20250407-020022
326,kein_Terminated,Zeit abgelaufen,0.26,102,-3958.0,21,20250407-020040
327,kein_Terminated,Zeit abgelaufen,0.24,24,420.0,21,20250407-020059
328,kein_Terminated,Zeit abgelaufen,0.4,69,-1584.0,21,20250407-020118
329,kein_Terminated,Zeit abgelaufen,0.27,103,-5042.0,21,20250407-020137
330,kein_Terminated,Zeit abgelaufen,0.29,41,-624.0,21,20250407-020155
331,kein_Terminated,Zeit abgelaufen,0.31,71,-2536.0,21,20250407-020214
332,kein_Terminated,Zeit abgelaufen,0.27,26,340.0,21,20250407-020233
4,kein_Terminated,Zeit abgelaufen,0.22,471,-21342.0,21,20250407-020259
333,kein_Terminated,Zeit abgelaufen,0.28,16,1144.0,21,20250407-020311
334,kein_Terminated,Zeit abgelaufen,0.4,120,-4260.0,21,20250407-020329
335,kein_Terminated,Zeit abgelaufen,0.23,13,866.0,21,20250407-020348
336,kein_Terminated,Zeit abgelaufen,0.29,16,652.0,21,20250407-020407
337,kein_Terminated,Zeit abgelaufen,0.43,35,1822.0,21,20250407-020426
338,kein_Terminated,Zeit abgelaufen,0.42,267,-9060.0,21,20250407-020444
339,kein_Terminated,Zeit abgelaufen,0.41,288,-11052.0,21,20250407-020504
340,kein_Terminated,Zeit abgelaufen,0.37,380,-15060.0,21,20250407-020523
341,kein_Terminated,Zeit abgelaufen,0.44,295,-11390.0,21,20250407-020541
342,kein_Terminated,Zeit abgelaufen,0.29,130,-6876.0,21,20250407-020600
343,kein_Terminated,Zeit abgelaufen,0.5,180,-5346.0,21,20250407-020619
344,kein_Terminated,Zeit abgelaufen,0.34,57,-1164.0,21,20250407-020638
345,kein_Terminated,Zeit abgelaufen,0.46,274,-10200.0,21,20250407-020657
346,kein_Terminated,Zeit abgelaufen,0.35,318,-13412.0,21,20250407-020716
347,kein_Terminated,Zeit abgelaufen,0.37,275,-10700.0,21,20250407-020735
348,kein_Terminated,Zeit abgelaufen,0.18,186,-7500.0,21,20250407-020754
349,kein_Terminated,Zeit abgelaufen,0.21,388,-17422.0,21,20250407-020813
350,kein_Terminated,Zeit abgelaufen,0.29,251,-11348.0,21,20250407-020832
351,kein_Terminated,Zeit abgelaufen,0.33,151,-5874.0,21,20250407-020851
352,kein_Terminated,Zeit abgelaufen,0.18,27,-300.0,21,20250407-020910
353,kein_Terminated,Zeit abgelaufen,0.29,83,-3078.0,21,20250407-020928
354,kein_Terminated,Zeit abgelaufen,0.3,8,1530.0,21,20250407-020947
355,kein_Terminated,Zeit abgelaufen,0.48,102,-2520.0,21,20250407-021006
356,kein_Terminated,Zeit abgelaufen,0.37,84,-1734.0,21,20250407-021025
357,kein_Terminated,Zeit abgelaufen,0.23,5,1170.0,21,20250407-021044
358,kein_Terminated,Zeit abgelaufen,0.37,0,2102.0,21,20250407-021103
359,kein_Terminated,Zeit abgelaufen,0.24,14,590.0,21,20250407-021122
360,kein_Terminated,Zeit abgelaufen,0.44,52,-250.0,21,20250407-021141
361,kein_Terminated,Zeit abgelaufen,0.41,28,878.0,21,20250407-021159
362,kein_Terminated,Zeit abgelaufen,0.27,9,1134.0,21,20250407-021218
363,kein_Terminated,Zeit abgelaufen,0.42,41,528.0,21,20250407-021237
364,kein_Terminated,Zeit abgelaufen,0.34,176,-7798.0,21,20250407-021256
365,kein_Terminated,Zeit abgelaufen,0.4,43,604.0,21,20250407-021314
366,kein_Terminated,Zeit abgelaufen,0.31,35,-880.0,21,20250407-021333
367,kein_Terminated,Zeit abgelaufen,0.32,10,1652.0,21,20250407-021352
368,kein_Terminated,Zeit abgelaufen,0.4,114,-3778.0,21,20250407-021410
369,kein_Terminated,Zeit abgelaufen,0.29,15,-108.0,21,20250407-021429
370,kein_Terminated,Zeit abgelaufen,0.25,22,-414.0,21,20250407-021448
371,kein_Terminated,Zeit abgelaufen,0.46,66,-110.0,21,20250407-021506
372,kein_Terminated,Zeit abgelaufen,0.42,137,-5508.0,21,20250407-021525
373,kein_Terminated,Zeit abgelaufen,0.39,36,508.0,21,20250407-021544
374,kein_Terminated,Zeit abgelaufen,0.29,13,-200.0,21,20250407-021603
375,kein_Terminated,Zeit abgelaufen,0.37,79,-754.0,21,20250407-021621
376,kein_Terminated,Zeit abgelaufen,0.25,53,-402.0,21,20250407-021640
377,kein_Terminated,Zeit abgelaufen,0.23,149,-4526.0,21,20250407-021659
378,kein_Terminated,Zeit abgelaufen,0.31,27,412.0,21,20250407-021718
379,kein_Terminated,Zeit abgelaufen,0.31,305,-12212.0,21,20250407-021737
380,kein_Terminated,Zeit abgelaufen,0.38,153,-5094.0,21,20250407-021756
381,kein_Terminated,Zeit abgelaufen,0.29,102,-4032.0,21,20250407-021814
382,kein_Terminated,Zeit abgelaufen,0.36,204,-8178.0,21,20250407-021833
383,kein_Terminated,Zeit abgelaufen,0.29,192,-7258.0,21,20250407-021852
384,kein_Terminated,Zeit abgelaufen,0.43,340,-11146.0,21,20250407-021911
385,kein_Terminated,Zeit abgelaufen,0.3,56,-1168.0,21,20250407-021930
386,kein_Terminated,Zeit abgelaufen,0.29,40,-1972.0,21,20250407-021948
387,kein_Terminated,Zeit abgelaufen,0.33,74,-2096.0,21,20250407-022007
388,kein_Terminated,Zeit abgelaufen,0.24,20,518.0,21,20250407-022026
389,kein_Terminated,Zeit abgelaufen,0.31,472,-20426.0,21,20250407-022045
390,kein_Terminated,Zeit abgelaufen,0.38,46,204.0,21,20250407-022104
391,kein_Terminated,Zeit abgelaufen,0.35,60,-1394.0,21,20250407-022122
392,kein_Terminated,Zeit abgelaufen,0.46,146,-4118.0,21,20250407-022141
393,kein_Terminated,Zeit abgelaufen,0.39,17,1378.0,21,20250407-022200
394,kein_Terminated,Zeit abgelaufen,0.41,39,-172.0,21,20250407-022219
395,kein_Terminated,Zeit abgelaufen,0.31,59,-702.0,21,20250407-022237
396,kein_Terminated,Zeit abgelaufen,0.29,128,-4400.0,21,20250407-022256
397,kein_Terminated,Zeit abgelaufen,0.34,70,-1148.0,21,20250407-022315
398,kein_Terminated,Zeit abgelaufen,0.35,109,-3170.0,21,20250407-022333
399,kein_Terminated,Zeit abgelaufen,0.32,257,-8694.0,21,20250407-022353
400,kein_Terminated,Zeit abgelaufen,0.43,314,-11910.0,21,20250407-022412
401,kein_Terminated,Zeit abgelaufen,0.36,33,-164.0,21,20250407-022430
402,kein_Terminated,Zeit abgelaufen,0.26,5,1544.0,21,20250407-022449
403,kein_Terminated,Zeit abgelaufen,0.3,69,-4016.0,21,20250407-022508
404,kein_Terminated,Zeit abgelaufen,0.31,150,-7326.0,21,20250407-022527
405,kein_Terminated,Zeit abgelaufen,0.33,0,1624.0,21,20250407-022545
406,kein_Terminated,Zeit abgelaufen,0.32,9,1668.0,21,20250407-022604
407,kein_Terminated,Zeit abgelaufen,0.23,0,1508.0,21,20250407-022623
408,kein_Terminated,Zeit abgelaufen,0.34,58,-1186.0,21,20250407-022641
409,kein_Terminated,Zeit abgelaufen,0.33,29,762.0,21,20250407-022700
410,kein_Terminated,Zeit abgelaufen,0.39,44,-498.0,21,20250407-022719
411,kein_Terminated,Zeit abgelaufen,0.27,86,-3540.0,21,20250407-022738
412,kein_Terminated,Zeit abgelaufen,0.33,44,-846.0,21,20250407-022756
413,kein_Terminated,Zeit abgelaufen,0.36,163,-7558.0,21,20250407-022815
414,kein_Terminated,Zeit abgelaufen,0.29,147,-6598.0,21,20250407-022834
415,kein_Terminated,Zeit abgelaufen,0.29,24,98.0,21,20250407-022853
5,kein_Terminated,Zeit abgelaufen,0.16,479,-22424.0,21,20250407-022919
416,kein_Terminated,Zeit abgelaufen,0.17,8,718.0,21,20250407-022930
417,kein_Terminated,Zeit abgelaufen,0.42,27,852.0,21,20250407-022949
418,kein_Terminated,Zeit abgelaufen,0.32,57,-724.0,21,20250407-023008
419,kein_Terminated,Zeit abgelaufen,0.31,39,-180.0,21,20250407-023027
420,kein_Terminated,Zeit abgelaufen,0.3,18,1106.0,21,20250407-023046
421,kein_Terminated,Zeit abgelaufen,0.39,102,-1498.0,21,20250407-023104
422,kein_Terminated,Zeit abgelaufen,0.39,52,842.0,21,20250407-023123
423,kein_Terminated,Zeit abgelaufen,0.24,32,-244.0,21,20250407-023142
424,kein_Terminated,Zeit abgelaufen,0.34,103,-2492.0,21,20250407-023200
425,kein_Terminated,Zeit abgelaufen,0.41,33,986.0,21,20250407-023219
426,kein_Terminated,Zeit abgelaufen,0.41,31,1602.0,21,20250407-023238
427,kein_Terminated,Zeit abgelaufen,0.43,127,-3664.0,21,20250407-023256
428,kein_Terminated,Zeit abgelaufen,0.41,45,410.0,21,20250407-023315
429,kein_Terminated,Zeit abgelaufen,0.29,18,-676.0,21,20250407-023334
430,kein_Terminated,Zeit abgelaufen,0.21,339,-14002.0,21,20250407-023353
431,kein_Terminated,Zeit abgelaufen,0.37,38,280.0,21,20250407-023411
432,kein_Terminated,Zeit abgelaufen,0.28,80,-2000.0,21,20250407-023430
433,kein_Terminated,Zeit abgelaufen,0.23,23,278.0,21,20250407-023449
434,kein_Terminated,Zeit abgelaufen,0.35,55,-2688.0,21,20250407-023508
435,kein_Terminated,Zeit abgelaufen,0.29,321,-12740.0,21,20250407-023527
436,kein_Terminated,Zeit abgelaufen,0.25,428,-19002.0,21,20250407-023545
437,kein_Terminated,Zeit abgelaufen,0.19,286,-15230.0,21,20250407-023604
438,kein_Terminated,Zeit abgelaufen,0.25,108,-3990.0,21,20250407-023623
439,kein_Terminated,Zeit abgelaufen,0.44,245,-8696.0,21,20250407-023641
440,kein_Terminated,Zeit abgelaufen,0.28,412,-18170.0,21,20250407-023701
441,kein_Terminated,Zeit abgelaufen,0.3,272,-11638.0,21,20250407-023720
442,kein_Terminated,Zeit abgelaufen,0.33,117,-3136.0,21,20250407-023738
443,kein_Terminated,Zeit abgelaufen,0.28,49,-916.0,21,20250407-023757
444,kein_Terminated,Zeit abgelaufen,0.34,47,-834.0,21,20250407-023816
445,kein_Terminated,Zeit abgelaufen,0.45,38,912.0,21,20250407-023834
446,kein_Terminated,Zeit abgelaufen,0.38,78,40.0,21,20250407-023853
447,kein_Terminated,Zeit abgelaufen,0.36,40,-906.0,21,20250407-023912
448,kein_Terminated,Zeit abgelaufen,0.29,63,-2912.0,21,20250407-023931
449,kein_Terminated,Zeit abgelaufen,0.43,45,-712.0,21,20250407-023949
450,kein_Terminated,Zeit abgelaufen,0.37,40,-78.0,21,20250407-024008
451,kein_Terminated,Zeit abgelaufen,0.41,101,-2516.0,21,20250407-024027
452,kein_Terminated,Zeit abgelaufen,0.44,85,-1840.0,21,20250407-024046
453,kein_Terminated,Zeit abgelaufen,0.33,20,654.0,21,20250407-024104
454,kein_Terminated,Zeit abgelaufen,0.36,58,-1750.0,21,20250407-024123
455,kein_Terminated,Zeit abgelaufen,0.31,7,1628.0,21,20250407-024142
456,kein_Terminated,Zeit abgelaufen,0.46,47,306.0,21,20250407-024201
457,kein_Terminated,Zeit abgelaufen,0.28,69,-1482.0,21,20250407-024219
458,kein_Terminated,Zeit abgelaufen,0.42,97,-1220.0,21,20250407-024238
459,kein_Terminated,Zeit abgelaufen,0.21,2,1164.0,21,20250407-024257
460,kein_Terminated,Zeit abgelaufen,0.37,124,-4700.0,21,20250407-024316
461,kein_Terminated,Zeit abgelaufen,0.22,18,436.0,21,20250407-024335
462,kein_Terminated,Zeit abgelaufen,0.38,35,1016.0,21,20250407-024354
463,kein_Terminated,Zeit abgelaufen,0.31,107,-3376.0,21,20250407-024412
464,kein_Terminated,Zeit abgelaufen,0.31,12,564.0,21,20250407-024431
465,kein_Terminated,Zeit abgelaufen,0.43,173,-6954.0,21,20250407-024450
466,kein_Terminated,Zeit abgelaufen,0.31,16,706.0,21,20250407-024508
467,kein_Terminated,Zeit abgelaufen,0.26,79,-5772.0,21,20250407-024527
468,kein_Terminated,Zeit abgelaufen,0.14,0,868.0,21,20250407-024546
469,kein_Terminated,Zeit abgelaufen,0.19,354,-15996.0,21,20250407-024605
470,kein_Terminated,Zeit abgelaufen,0.37,15,1576.0,21,20250407-024623
471,kein_Terminated,Zeit abgelaufen,0.29,87,-2898.0,21,20250407-024642
472,kein_Terminated,Zeit abgelaufen,0.44,103,-2664.0,21,20250407-024701
473,kein_Terminated,Zeit abgelaufen,0.25,23,12.0,21,20250407-024720
474,kein_Terminated,Zeit abgelaufen,0.28,19,894.0,21,20250407-024738
475,kein_Terminated,Zeit abgelaufen,0.3,34,94.0,21,20250407-024757
476,kein_Terminated,Zeit abgelaufen,0.36,3,2186.0,21,20250407-024816
477,kein_Terminated,Zeit abgelaufen,0.24,278,-11812.0,21,20250407-024835
478,kein_Terminated,Zeit abgelaufen,0.27,447,-19832.0,21,20250407-024855
479,kein_Terminated,Zeit abgelaufen,0.37,207,-9286.0,21,20250407-024913
480,kein_Terminated,Zeit abgelaufen,0.33,108,-3448.0,21,20250407-024932
481,kein_Terminated,Zeit abgelaufen,0.33,243,-9616.0,21,20250407-024951
482,kein_Terminated,Zeit abgelaufen,0.26,397,-17254.0,21,20250407-025010
483,kein_Terminated,Zeit abgelaufen,0.33,86,-3848.0,21,20250407-025029
484,kein_Terminated,Zeit abgelaufen,0.37,67,-1918.0,21,20250407-025048
485,kein_Terminated,Zeit abgelaufen,0.19,449,-22780.0,21,20250407-025107
486,kein_Terminated,Zeit abgelaufen,0.44,99,-3168.0,21,20250407-025126
487,kein_Terminated,Zeit abgelaufen,0.48,115,-2140.0,21,20250407-025145
488,kein_Terminated,Zeit abgelaufen,0.22,237,-9138.0,21,20250407-025204
489,kein_Terminated,Zeit abgelaufen,0.38,104,-2650.0,21,20250407-025222
490,kein_Terminated,Zeit abgelaufen,0.32,19,-432.0,21,20250407-025241
491,kein_Terminated,Zeit abgelaufen,0.25,42,-1270.0,21,20250407-025300
492,kein_Terminated,Zeit abgelaufen,0.37,176,-5464.0,21,20250407-025319
493,kein_Terminated,Zeit abgelaufen,0.4,17,822.0,21,20250407-025337
494,kein_Terminated,Zeit abgelaufen,0.38,76,-1490.0,21,20250407-025356
495,kein_Terminated,Zeit abgelaufen,0.34,54,-2366.0,21,20250407-025415
496,kein_Terminated,Zeit abgelaufen,0.34,239,-9804.0,21,20250407-025434
497,kein_Terminated,Zeit abgelaufen,0.31,174,-6300.0,21,20250407-025453
498,kein_Terminated,Zeit abgelaufen,0.24,80,-1264.0,21,20250407-025511
6,kein_Terminated,Zeit abgelaufen,0.22,20,942.0,21,20250407-025538
499,kein_Terminated,Zeit abgelaufen,0.23,25,936.0,21,20250407-025549
500,kein_Terminated,Zeit abgelaufen,0.31,52,-1900.0,21,20250407-025607
501,kein_Terminated,Zeit abgelaufen,0.37,38,472.0,21,20250407-025626
502,kein_Terminated,Zeit abgelaufen,0.23,92,-3292.0,21,20250407-025645
503,kein_Terminated,Zeit abgelaufen,0.25,55,-2828.0,21,20250407-025704
504,kein_Terminated,Zeit abgelaufen,0.21,44,-1074.0,21,20250407-025723
505,kein_Terminated,Zeit abgelaufen,0.18,0,876.0,21,20250407-025741
506,kein_Terminated,Zeit abgelaufen,0.34,4,1826.0,21,20250407-025800
507,kein_Terminated,Zeit abgelaufen,0.27,59,-1716.0,21,20250407-025819
508,kein_Terminated,Zeit abgelaufen,0.27,197,-8934.0,21,20250407-025838
509,kein_Terminated,Zeit abgelaufen,0.33,75,-1972.0,21,20250407-025856
510,kein_Terminated,Zeit abgelaufen,0.35,38,-232.0,21,20250407-025915
511,kein_Terminated,Zeit abgelaufen,0.34,299,-13156.0,21,20250407-025934
512,kein_Terminated,Zeit abgelaufen,0.34,267,-11096.0,21,20250407-025953
513,kein_Terminated,Zeit abgelaufen,0.3,100,-2752.0,21,20250407-030012
514,kein_Terminated,Zeit abgelaufen,0.29,77,-1552.0,21,20250407-030030
515,kein_Terminated,Zeit abgelaufen,0.27,11,392.0,21,20250407-030049
516,kein_Terminated,Zeit abgelaufen,0.14,2,788.0,21,20250407-030108
517,kein_Terminated,Zeit abgelaufen,0.15,6,890.0,21,20250407-030127
518,kein_Terminated,Zeit abgelaufen,0.28,73,-2768.0,21,20250407-030146
519,kein_Terminated,Zeit abgelaufen,0.28,32,-510.0,21,20250407-030205
520,kein_Terminated,Zeit abgelaufen,0.3,184,-7014.0,21,20250407-030223
521,kein_Terminated,Zeit abgelaufen,0.21,487,-22090.0,21,20250407-030242
522,kein_Terminated,Zeit abgelaufen,0.41,46,212.0,21,20250407-030301
523,kein_Terminated,Zeit abgelaufen,0.29,261,-11118.0,21,20250407-030320
524,kein_Terminated,Zeit abgelaufen,0.34,12,1274.0,21,20250407-030339
525,kein_Terminated,Zeit abgelaufen,0.26,451,-19684.0,21,20250407-030358
526,kein_Terminated,Zeit abgelaufen,0.31,78,-2142.0,21,20250407-030417
527,kein_Terminated,Zeit abgelaufen,0.36,57,-314.0,21,20250407-030435
528,kein_Terminated,Zeit abgelaufen,0.31,17,562.0,21,20250407-030454
529,kein_Terminated,Zeit abgelaufen,0.33,133,-5288.0,21,20250407-030513
530,kein_Terminated,Zeit abgelaufen,0.38,83,-2148.0,21,20250407-030532
531,kein_Terminated,Zeit abgelaufen,0.24,129,-5048.0,21,20250407-030550
532,kein_Terminated,Zeit abgelaufen,0.33,45,-416.0,21,20250407-030609
533,kein_Terminated,Zeit abgelaufen,0.14,225,-9526.0,21,20250407-030628
534,kein_Terminated,Zeit abgelaufen,0.23,26,376.0,21,20250407-030647
535,kein_Terminated,Zeit abgelaufen,0.38,160,-6918.0,21,20250407-030706
536,kein_Terminated,Zeit abgelaufen,0.31,14,1612.0,21,20250407-030724
537,kein_Terminated,Zeit abgelaufen,0.36,12,1744.0,21,20250407-030743
538,kein_Terminated,Zeit abgelaufen,0.34,20,1220.0,21,20250407-030802
539,kein_Terminated,Zeit abgelaufen,0.22,72,-2616.0,21,20250407-030821
540,kein_Terminated,Zeit abgelaufen,0.11,0,522.0,21,20250407-030839
541,kein_Terminated,Zeit abgelaufen,0.11,0,694.0,21,20250407-030858
542,kein_Terminated,Zeit abgelaufen,0.16,44,562.0,21,20250407-030917
543,kein_Terminated,Zeit abgelaufen,0.13,7,460.0,21,20250407-030935
544,kein_Terminated,Zeit abgelaufen,0.16,0,986.0,21,20250407-030954
545,kein_Terminated,Zeit abgelaufen,0.27,18,814.0,21,20250407-031013
546,kein_Terminated,Zeit abgelaufen,0.26,99,-3668.0,21,20250407-031032
547,kein_Terminated,Zeit abgelaufen,0.34,108,-3088.0,21,20250407-031051
548,kein_Terminated,Zeit abgelaufen,0.18,44,-834.0,21,20250407-031110
549,kein_Terminated,Zeit abgelaufen,0.24,114,-3814.0,21,20250407-031129
550,kein_Terminated,Zeit abgelaufen,0.19,0,1190.0,21,20250407-031147
551,kein_Terminated,Zeit abgelaufen,0.31,24,508.0,21,20250407-031206
552,kein_Terminated,Zeit abgelaufen,0.41,97,-1376.0,21,20250407-031225
553,kein_Terminated,Zeit abgelaufen,0.33,64,72.0,21,20250407-031243
554,kein_Terminated,Zeit abgelaufen,0.28,25,130.0,21,20250407-031302
555,kein_Terminated,Zeit abgelaufen,0.34,58,-726.0,21,20250407-031321
556,kein_Terminated,Zeit abgelaufen,0.27,19,524.0,21,20250407-031339
557,kein_Terminated,Zeit abgelaufen,0.3,70,-1926.0,21,20250407-031358
558,kein_Terminated,Zeit abgelaufen,0.32,21,-858.0,21,20250407-031417
559,kein_Terminated,Zeit abgelaufen,0.35,83,-2636.0,21,20250407-031436
560,kein_Terminated,Zeit abgelaufen,0.28,38,-346.0,21,20250407-031455
561,kein_Terminated,Zeit abgelaufen,0.34,79,-1618.0,21,20250407-031513
562,kein_Terminated,Zeit abgelaufen,0.41,67,-1908.0,21,20250407-031532
563,kein_Terminated,Zeit abgelaufen,0.11,0,668.0,21,20250407-031551
564,kein_Terminated,Zeit abgelaufen,0.36,3,1390.0,21,20250407-031610
565,kein_Terminated,Zeit abgelaufen,0.29,14,1290.0,21,20250407-031629
566,kein_Terminated,Zeit abgelaufen,0.34,46,-974.0,21,20250407-031648
567,kein_Terminated,Zeit abgelaufen,0.31,56,-992.0,21,20250407-031706
568,kein_Terminated,Zeit abgelaufen,0.39,187,-7572.0,21,20250407-031725
569,kein_Terminated,Zeit abgelaufen,0.42,136,-3672.0,21,20250407-031744
570,kein_Terminated,Zeit abgelaufen,0.34,11,1540.0,21,20250407-031802
571,kein_Terminated,Zeit abgelaufen,0.45,27,1606.0,21,20250407-031821
572,kein_Terminated,Zeit abgelaufen,0.41,14,1896.0,21,20250407-031840
573,kein_Terminated,Zeit abgelaufen,0.39,56,896.0,21,20250407-031859
574,kein_Terminated,Zeit abgelaufen,0.38,22,1078.0,21,20250407-031917
575,kein_Terminated,Zeit abgelaufen,0.24,63,4.0,21,20250407-031936
576,kein_Terminated,Zeit abgelaufen,0.35,68,-792.0,21,20250407-031955
577,kein_Terminated,Zeit abgelaufen,0.43,164,-4892.0,21,20250407-032014
578,kein_Terminated,Zeit abgelaufen,0.37,206,-8642.0,21,20250407-032033
579,kein_Terminated,Zeit abgelaufen,0.31,214,-6262.0,21,20250407-032052
580,kein_Terminated,Zeit abgelaufen,0.25,170,-7568.0,21,20250407-032111
581,kein_Terminated,Zeit abgelaufen,0.32,40,-150.0,21,20250407-032129
7,kein_Terminated,Zeit abgelaufen,0.19,267,-11658.0,21,20250407-032157
582,kein_Terminated,Zeit abgelaufen,0.41,65,-1454.0,21,20250407-032207
583,kein_Terminated,Zeit abgelaufen,0.42,58,-748.0,21,20250407-032225
584,kein_Terminated,Zeit abgelaufen,0.35,44,-1006.0,21,20250407-032244
585,kein_Terminated,Zeit abgelaufen,0.37,20,1062.0,21,20250407-032303
586,kein_Terminated,Zeit abgelaufen,0.36,80,-2028.0,21,20250407-032321
587,kein_Terminated,Zeit abgelaufen,0.5,124,-4092.0,21,20250407-032340
