DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULF_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_Procent_Step,DEFAULT_explore_Matrix_Size,DEFAULT_BESTRAFUNGSABSTAND_WAND,DEFAULT_SCALE_BESTRAFUNG_WAND,DEFAULT_TOO_CLOSE_TO_WALL_DISTANCE,DEFAULT_INIT_MAZE_NUMBER
5,300,2,-0.5,50000.0,1,90000,99999999999999,20,100,50,5,300,5,1,0.01,5,0.3,0.1,0.15,21

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Maze_number,Uhrzeit
0,kein_Terminated,Zu nahe an der Wand,0.03,2,-317.8956764608729,21,20250404-020742
0,kein_Terminated,Zu nahe an der Wand,0.02,1,-130.33333333333331,21,20250404-020744
0,kein_Terminated,Zu nahe an der Wand,0.09,2,-75.00000000000023,21,20250404-020749
0,kein_Terminated,Zu nahe an der Wand,0.05,2,-142.05555555555551,21,20250404-020753
0,kein_Terminated,Zu nahe an der Wand,0.03,2,-141.5000000000005,21,20250404-020756
0,kein_Terminated,Zu nahe an der Wand,0.06,2,259.6666666666665,21,20250404-020800
0,kein_Terminated,Zu nahe an der Wand,0.03,2,-192.94444444444437,21,20250404-020803
0,kein_Terminated,Zu nahe an der Wand,0.1,2,137.99999999999963,21,20250404-020810
0,kein_Terminated,Zu nahe an der Wand,0.04,2,175.211129280258,21,20250404-020812
0,kein_Terminated,Zu nahe an der Wand,0.01,2,38.72222222222224,21,20250404-020814
0,kein_Terminated,Zu nahe an der Wand,0.03,2,9.055555555555621,21,20250404-020817
0,kein_Terminated,Zu nahe an der Wand,0.08,2,88.16666666666677,21,20250404-020820
0,kein_Terminated,Zu nahe an der Wand,0.14,2,480.45530677381925,21,20250404-020826
0,kein_Terminated,Zu nahe an der Wand,0.08,2,387.3399841943119,21,20250404-020830
0,kein_Terminated,Zu nahe an der Wand,0.01,2,10.444444444444382,21,20250404-020832
0,kein_Terminated,Zu nahe an der Wand,0.08,2,311.28603316469525,21,20250404-020836
0,kein_Terminated,Zu nahe an der Wand,0.02,2,51.00000000000004,21,20250404-020838
0,kein_Terminated,Zu nahe an der Wand,0.1,2,389.222222222222,21,20250404-020842
0,kein_Terminated,Zu nahe an der Wand,0.12,2,536.2761082991714,21,20250404-020847
0,kein_Terminated,Zu nahe an der Wand,0.01,2,48.16666666666664,21,20250404-020849
0,kein_Terminated,Zu nahe an der Wand,0.04,2,50.555555555555785,21,20250404-020852
