DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULF_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_Procent_Step,DEFAULT_explore_Matrix_Size,DEFAULT_BESTRAFUNGSABSTAND_WAND,DEFAULT_SCALE_BESTRAFUNG_WAND
1,300,1,-1.0,50000.0,1,18000,99999999999999,20,100,50,1,300,5,1,0.01,5,0.5,0.1

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Maze_number,Uhrzeit
1,kein_Terminated,Zeit abgelaufen,0.21,157,-2990.5334388896276,0,20250404-011532
2,kein_Terminated,Zeit abgelaufen,0.23,327,-3634.7516739719413,0,20250404-011542
3,kein_Terminated,Zeit abgelaufen,0.33,512,-3792.3440619655617,0,20250404-011552
4,kein_Terminated,Zeit abgelaufen,0.35,754,-5284.208474862625,0,20250404-011602
