DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000,1,1080000,99999999999999,20,100,50,2,300,2,0.5,5,-100,0.1,1,False,/home/moritz_s/Documents/RKIM_1/F_u_E_Drohnenrennen/GitRepo/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M1_R6_O8_A2_TR1_T1_20250410-005410/save-04.10.2025_00.54.10/results/save-04.10.2025_00.54.10/_750000_steps.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
67,kein_Terminated,Zeit abgelaufen,0.14,593,-56243.0,300.5,25,7,20250410-145920
68,80 Prozent der Fläche wurde erkundet,kein_Truncared,0.81,455,-10913.5,281.0,25,7,20250410-145946
69,80 Prozent der Fläche wurde erkundet,kein_Truncared,0.01,0,0.5,0.0,25,5,20250410-145952
70,kein_Terminated,Zeit abgelaufen,0.24,565,-44532.0,300.5,23,2,20250410-150018
71,kein_Terminated,Zeit abgelaufen,0.27,356,-10329.0,300.5,23,2,20250410-150041
72,kein_Terminated,Zeit abgelaufen,0.23,234,-3864.0,300.5,23,7,20250410-150104
73,kein_Terminated,Zeit abgelaufen,0.33,226,-1332.0,300.5,23,7,20250410-150127
74,kein_Terminated,Zeit abgelaufen,0.39,167,1663.0,300.5,23,7,20250410-150150
75,kein_Terminated,Zeit abgelaufen,0.28,292,-5277.0,300.5,23,7,20250410-150213
76,kein_Terminated,Zeit abgelaufen,0.48,295,-3189.0,300.5,23,0,20250410-150236
77,kein_Terminated,Zeit abgelaufen,0.65,397,-8276.0,300.5,24,1,20250410-150259
78,80 Prozent der Fläche wurde erkundet,kein_Truncared,0.8,377,-9626.5,274.0,24,1,20250410-150322
79,80 Prozent der Fläche wurde erkundet,kein_Truncared,0.01,1,-3.5,0.0,24,8,20250410-150327
80,kein_Terminated,Zeit abgelaufen,0.71,365,-7900.0,300.5,24,8,20250410-150350
81,kein_Terminated,Zeit abgelaufen,0.14,587,-56538.0,300.5,24,0,20250410-150420
82,kein_Terminated,Zeit abgelaufen,0.33,247,-2952.0,300.5,24,0,20250410-150443
83,kein_Terminated,Zeit abgelaufen,0.1,441,-12198.0,300.5,24,9,20250410-150506
84,kein_Terminated,Zeit abgelaufen,0.3,193,-387.0,300.5,23,8,20250410-150529
85,kein_Terminated,Zeit abgelaufen,0.39,253,-4119.0,300.5,23,8,20250410-150552
1,kein_Terminated,Zeit abgelaufen,0.08,0,1225.0,300.5,22,1,20250410-150623
86,kein_Terminated,Zeit abgelaufen,0.35,272,-3528.0,300.5,23,9,20250410-150638
87,kein_Terminated,Zeit abgelaufen,0.35,394,-8465.0,300.5,23,9,20250410-150701
88,kein_Terminated,Zeit abgelaufen,0.31,288,-5308.0,300.5,23,7,20250410-150724
89,kein_Terminated,Zeit abgelaufen,0.61,306,-5092.0,300.5,23,7,20250410-150747
90,kein_Terminated,Zeit abgelaufen,0.65,472,-12930.0,300.5,23,3,20250410-150811
