DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULF_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_Procent_Step,DEFAULT_explore_Matrix_Size,DEFAULT_BESTRAFUNGSABSTAND_WAND,DEFAULT_SCALE_BESTRAFUNG_WAND,DEFAULT_TOO_CLOSE_TO_WALL_DISTANCE,DEFAULT_INIT_MAZE_NUMBER
10,300,10,-1,50000.0,1,864000,99999999999999,80,100,50,10,300,10,0.5,0.01,5,0.4,0.15,0.2,21

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Maze_number,Uhrzeit
0,kein_Terminated,Zu nahe an der Wand,0.02,2,-470.4999999999984,21,20250404-172201
0,kein_Terminated,Zu nahe an der Wand,0.06,2,-2237.0473818220494,21,20250404-172219
0,kein_Terminated,Zu nahe an der Wand,0.07,2,-1028.511556298361,21,20250404-172240
1,kein_Terminated,Zeit abgelaufen,0.12,0,858.5467687074834,21,20250404-172302
1,kein_Terminated,Zu nahe an der Wand,0.01,2,20.875,21,20250404-172306
1,kein_Terminated,Zu nahe an der Wand,0.01,2,534.625,21,20250404-172310
1,kein_Terminated,Zu nahe an der Wand,0.01,2,478.875,21,20250404-172313
1,kein_Terminated,Zu nahe an der Wand,0.01,2,414.5,21,20250404-172317
1,kein_Terminated,Zu nahe an der Wand,0.01,2,273.5,21,20250404-172321
1,kein_Terminated,Zu nahe an der Wand,0.01,2,504.375,21,20250404-172325
1,kein_Terminated,Zu nahe an der Wand,0.02,2,419.51977449282316,21,20250404-172329
1,kein_Terminated,Zu nahe an der Wand,0.01,2,462.92964575720316,21,20250404-172333
1,kein_Terminated,Zu nahe an der Wand,0.03,2,384.7265880537331,21,20250404-172339
