DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_NUMBER_LAST_ACTIONS
2,300,2,-0.5,50000.0,1,172800,99999999999999,20,100,50,2,300,10,0.5,5,-1000,0.15,0.25,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M6_R6_O5_A3_TR1_T1_20250407-013856/save-04.07.2025_01.38.56/best_model.zip,20,8,4

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Maze_number,Uhrzeit
1,Zu nah an der Wand,kein_Truncared,0.01,1,-1000.5,21
1,Zu nah an der Wand,kein_Truncared,0.01,4,-961.75,21
1,Zu nah an der Wand,kein_Truncared,0.08,25,-529.25,21
1,Zu nah an der Wand,kein_Truncared,0.01,1,-1000.5,21
1,Zu nah an der Wand,kein_Truncared,0.03,8,-838.5,21
1,Zu nah an der Wand,kein_Truncared,0.05,9,-734.75,21
1,Zu nah an der Wand,kein_Truncared,0.02,1,-938.75,21
1,Zu nah an der Wand,kein_Truncared,0.02,1,-932.0,21
1,Zu nah an der Wand,kein_Truncared,0.05,7,-748.0,21
1,Zu nah an der Wand,kein_Truncared,0.02,1,-927.75,21
1,Zu nah an der Wand,kein_Truncared,0.06,7,-690.5,21
1,Zu nah an der Wand,kein_Truncared,0.03,2,-871.5,21
1,Zu nah an der Wand,kein_Truncared,0.08,1,-546.5,21
1,Zu nah an der Wand,kein_Truncared,0.11,1,-349.5,21
1,Zu nah an der Wand,kein_Truncared,0.01,1,-980.75,21
1,Zu nah an der Wand,kein_Truncared,0.02,2,-899.25,21
1,Zu nah an der Wand,kein_Truncared,0.11,4,-374.75,21
1,Zu nah an der Wand,kein_Truncared,0.04,15,-809.25,21
1,Zu nah an der Wand,kein_Truncared,0.09,5,-534.75,21
1,Zu nah an der Wand,kein_Truncared,0.01,1,-959.75,21
1,Zu nah an der Wand,kein_Truncared,0.02,1,-913.75,21
1,Zu nah an der Wand,kein_Truncared,0.03,1,-861.0,21
1,Zu nah an der Wand,kein_Truncared,0.04,6,-819.25,21
1,Zu nah an der Wand,kein_Truncared,0.01,1,-980.75,21
1,Zu nah an der Wand,kein_Truncared,0.07,11,-614.75,21
1,Zu nah an der Wand,kein_Truncared,0.07,4,-635.0,21
1,Zu nah an der Wand,kein_Truncared,0.11,9,-412.5,21
1,Zu nah an der Wand,kein_Truncared,0.01,1,-1000.5,21
1,Zu nah an der Wand,kein_Truncared,0.01,1,-1000.5,21
1,Zu nah an der Wand,kein_Truncared,0.01,1,-1000.5,21
1,Zu nah an der Wand,kein_Truncared,0.01,1,-1010.5,21
1,Zu nah an der Wand,kein_Truncared,0.01,1,-1010.5,21
1,Zu nah an der Wand,kein_Truncared,0.01,1,-1000.5,21
1,Zu nah an der Wand,kein_Truncared,0.01,1,-1010.5,21
1,Zu nah an der Wand,kein_Truncared,0.01,1,-1000.5,21
1,Zu nah an der Wand,kein_Truncared,0.01,1,-1010.5,21
1,Zu nah an der Wand,kein_Truncared,0.01,1,-1010.5,21
1,Zu nah an der Wand,kein_Truncared,0.01,1,-1010.5,21
1,Zu nah an der Wand,kein_Truncared,0.08,5,-583.5,21
1,Zu nah an der Wand,kein_Truncared,0.07,2,-629.25,21
1,Zu nah an der Wand,kein_Truncared,0.04,2,-782.5,21
1,Zu nah an der Wand,kein_Truncared,0.1,14,-466.25,21
1,Zu nah an der Wand,kein_Truncared,0.15,19,-120.75,21
1,Zu nah an der Wand,kein_Truncared,0.12,11,-302.0,21
1,Zu nah an der Wand,kein_Truncared,0.07,13,-598.25,21
1,Zu nah an der Wand,kein_Truncared,0.09,3,-519.25,21
1,Zu nah an der Wand,kein_Truncared,0.13,7,-252.0,21
1,Zu nah an der Wand,kein_Truncared,0.05,2,-736.25,21
1,Zu nah an der Wand,kein_Truncared,0.09,4,-489.75,21
1,Zu nah an der Wand,kein_Truncared,0.1,2,-419.75,21
1,Zu nah an der Wand,kein_Truncared,0.06,8,-668.25,21
1,Zu nah an der Wand,kein_Truncared,0.09,2,-469.5,21
1,Zu nah an der Wand,kein_Truncared,0.17,13,4.25,21
