DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULF_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_Procent_Step,DEFAULT_explore_Matrix_Size
2,300,2,-1,50000.0,1,36000,99999999999999,200,100,50,2,300,5,1,0.01,5

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Maze_number,Uhrzeit
1,kein_Terminated,Zeit abgelaufen,0.16,408,-15583.024408640376,0,20250404-004210
2,kein_Terminated,Zeit abgelaufen,0.11,821,-17513.055212593412,0,20250404-004220
3,kein_Terminated,Zeit abgelaufen,0.18,1105,-9957.42510106626,0,20250404-004231
4,kein_Terminated,Zeit abgelaufen,0.12,1545,-18782.412645466513,0,20250404-004242
5,kein_Terminated,Zeit abgelaufen,0.06,2048,-22771.775630110194,0,20250404-004252
