DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O9_A2_TR1_T1_20250412-011854/save-04.12.2025_01.18.54/final_model.zip,20,8,4,"(0, 5, 8, 15, 26)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250410-011939_TEST_WITH_ADOPTED_MAZES

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
71,kein_Terminated,Zeit abgelaufen,0.34,245,-2690.75,300.5,8,2,20250414-003615
72,kein_Terminated,Zeit abgelaufen,0.33,188,-767.0,300.5,8,6,20250414-003627
73,kein_Terminated,Zeit abgelaufen,0.28,219,-266.75,300.5,8,6,20250414-003638
74,kein_Terminated,Zeit abgelaufen,0.17,352,-4149.5,300.5,8,4,20250414-003649
75,kein_Terminated,Zeit abgelaufen,0.14,441,-16844.25,300.5,8,4,20250414-003700
76,kein_Terminated,Zeit abgelaufen,0.19,377,-4698.75,300.5,8,4,20250414-003711
77,kein_Terminated,Zeit abgelaufen,0.32,381,-11897.5,300.5,8,0,20250414-003722
78,kein_Terminated,Zeit abgelaufen,0.32,214,-4711.5,300.5,8,0,20250414-003733
79,kein_Terminated,Zeit abgelaufen,0.14,358,-14192.75,300.5,8,2,20250414-003745
80,kein_Terminated,Zeit abgelaufen,0.39,218,1101.25,300.5,8,2,20250414-003756
81,kein_Terminated,Zeit abgelaufen,0.27,440,-14036.75,300.5,8,8,20250414-003807
82,kein_Terminated,Zeit abgelaufen,0.21,311,-212.0,300.5,8,8,20250414-003818
83,kein_Terminated,Zeit abgelaufen,0.35,351,-1764.75,300.5,8,2,20250414-003830
1,kein_Terminated,Zeit abgelaufen,0.03,586,293.0,300.5,0,1,20250414-003843
84,kein_Terminated,Zeit abgelaufen,0.12,185,-4712.0,300.5,15,7,20250414-003852
85,kein_Terminated,Zeit abgelaufen,0.19,455,-13754.25,300.5,15,7,20250414-003904
86,kein_Terminated,Zeit abgelaufen,0.2,484,-14319.5,300.5,15,1,20250414-003916
87,kein_Terminated,Zeit abgelaufen,0.21,356,-5789.25,300.5,15,1,20250414-003928
88,kein_Terminated,Zeit abgelaufen,0.32,294,-4590.0,300.5,15,4,20250414-003940
89,kein_Terminated,Zeit abgelaufen,0.33,410,-14122.0,300.5,15,4,20250414-003953
