DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULF_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_Procent_Step,DEFAULT_explore_Matrix_Size,DEFAULT_BESTRAFUNGSABSTAND_WAND,DEFAULT_SCALE_BESTRAFUNG_WAND,DEFAULT_TOO_CLOSE_TO_WALL_DISTANCE
5,300,2,-0.5,50000.0,1,90000,99999999999999,20,100,50,5,300,5,1,0.01,5,0.3,0.1,0.15

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Maze_number,Uhrzeit
0,kein_Terminated,Zu nahe an der Wand,0.03,2,-81.05555555555586,0,20250404-014709
0,kein_Terminated,Zu nahe an der Wand,0.02,1,115.9444444444444,0,20250404-014711
0,kein_Terminated,Zu nahe an der Wand,0.01,2,-22.33333333333334,0,20250404-014714
0,kein_Terminated,Zu nahe an der Wand,0.04,2,156.2703318872178,0,20250404-014718
0,kein_Terminated,Zu nahe an der Wand,0.05,2,165.0,0,20250404-014722
0,kein_Terminated,Zu nahe an der Wand,0.03,2,194.7222222222222,0,20250404-014725
0,kein_Terminated,Zu nahe an der Wand,0.03,2,101.33333333333337,0,20250404-014728
0,kein_Terminated,Zu nahe an der Wand,0.06,2,-74.05555555555551,0,20250404-014735
0,kein_Terminated,Zu nahe an der Wand,0.07,1,96.94444444444431,0,20250404-014741
0,kein_Terminated,Zu nahe an der Wand,0.09,1,61.43249836100077,0,20250404-014748
0,kein_Terminated,Zu nahe an der Wand,0.04,2,167.88888888888889,0,20250404-014751
0,kein_Terminated,Zu nahe an der Wand,0.04,2,123.33333333333333,0,20250404-014755
0,kein_Terminated,Zu nahe an der Wand,0.03,2,69.22222222222219,0,20250404-014758
0,kein_Terminated,Zu nahe an der Wand,0.03,2,152.49999999999994,0,20250404-014801
0,kein_Terminated,Zu nahe an der Wand,0.03,2,170.22222222222214,0,20250404-014804
0,kein_Terminated,Zu nahe an der Wand,0.04,2,156.39190904806864,0,20250404-014808
0,kein_Terminated,Zu nahe an der Wand,0.02,2,-97.22222222222213,0,20250404-014810
0,kein_Terminated,Zu nahe an der Wand,0.01,2,-15.611111111111082,0,20250404-014813
