DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O9_A2_TR1_T1_20250412-011854/save-04.12.2025_01.18.54/final_model.zip,20,8,4,"(0, 5, 8, 15, 26)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250410-011939_TEST_WITH_ADOPTED_MAZES

Runde,Terminated,Truncated,Map-Abgedeckt,"Wand berührungen(Raycast<=0,1)",Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
234,kein_Terminated,Zeit abgelaufen,0.4,126,-7508.0,300.5,8,4,20250414-070916
235,kein_Terminated,Zeit abgelaufen,0.45,57,131.75,300.5,8,4,20250414-070927
236,kein_Terminated,Zeit abgelaufen,0.41,66,-1339.0,300.5,8,4,20250414-070939
237,kein_Terminated,Zeit abgelaufen,0.21,201,-17496.25,300.5,8,9,20250414-070950
238,kein_Terminated,Zeit abgelaufen,0.47,38,1810.0,300.5,26,8,20250414-071005
239,kein_Terminated,Zeit abgelaufen,0.18,27,-529.75,300.5,26,8,20250414-071020
240,kein_Terminated,Zeit abgelaufen,0.45,35,1868.25,300.5,26,3,20250414-071035
241,kein_Terminated,Zeit abgelaufen,0.32,72,-3459.5,300.5,26,3,20250414-071051
242,kein_Terminated,Zeit abgelaufen,0.39,119,-7262.75,300.5,26,5,20250414-071106
243,kein_Terminated,Zeit abgelaufen,0.34,126,-8600.0,300.5,26,5,20250414-071121
244,kein_Terminated,Zeit abgelaufen,0.25,22,782.0,300.5,26,6,20250414-071136
245,kein_Terminated,Zeit abgelaufen,0.52,123,-5485.75,300.5,5,4,20250414-071147
246,kein_Terminated,Zeit abgelaufen,0.49,19,4608.25,300.5,5,4,20250414-071157
247,kein_Terminated,Zeit abgelaufen,0.23,89,-5920.25,300.5,5,0,20250414-071208
248,kein_Terminated,Zeit abgelaufen,0.23,17,1313.75,300.5,5,0,20250414-071218
249,kein_Terminated,Zeit abgelaufen,0.44,15,4323.25,300.5,5,8,20250414-071229
3,kein_Terminated,Zeit abgelaufen,0.01,0,162.5,300.5,0,6,20250414-071243
250,kein_Terminated,Zeit abgelaufen,0.57,53,2134.75,300.5,5,8,20250414-071249
251,kein_Terminated,Zeit abgelaufen,0.47,65,-290.25,300.5,5,7,20250414-071300
252,kein_Terminated,Zeit abgelaufen,0.42,134,-8094.0,300.5,15,0,20250414-071311
253,kein_Terminated,Zeit abgelaufen,0.33,74,-3088.25,300.5,15,0,20250414-071323
254,kein_Terminated,Zeit abgelaufen,0.28,106,-7077.0,300.5,15,3,20250414-071336
255,kein_Terminated,Zeit abgelaufen,0.39,80,-3089.5,300.5,15,3,20250414-071348
256,kein_Terminated,Zeit abgelaufen,0.3,104,-6667.5,300.5,15,7,20250414-071400
257,kein_Terminated,Zeit abgelaufen,0.19,418,-39594.25,300.5,15,7,20250414-071412
258,kein_Terminated,Zeit abgelaufen,0.34,91,-4753.75,300.5,15,0,20250414-071424
259,kein_Terminated,Zeit abgelaufen,0.5,72,-683.5,300.5,5,9,20250414-071435
260,kein_Terminated,Zeit abgelaufen,0.43,132,-7596.5,300.5,5,9,20250414-071445
261,kein_Terminated,Zeit abgelaufen,0.51,162,-9591.0,300.5,5,4,20250414-071456
262,kein_Terminated,Zeit abgelaufen,0.55,72,44.5,300.5,5,4,20250414-071506
263,kein_Terminated,Zeit abgelaufen,0.39,104,-5347.5,300.5,5,2,20250414-071517
264,kein_Terminated,Zeit abgelaufen,0.41,39,1521.25,300.5,5,2,20250414-071527
265,kein_Terminated,Zeit abgelaufen,0.56,74,-49.0,300.5,5,6,20250414-071538
266,kein_Terminated,Zeit abgelaufen,0.45,18,3605.0,300.5,26,3,20250414-071553
267,kein_Terminated,Zeit abgelaufen,0.52,33,2893.75,300.5,26,3,20250414-071608
268,kein_Terminated,Zeit abgelaufen,0.3,21,1450.75,300.5,26,8,20250414-071624
269,kein_Terminated,Zeit abgelaufen,0.27,10,2231.0,300.5,26,8,20250414-071639
270,kein_Terminated,Zeit abgelaufen,0.28,75,-4237.75,300.5,26,0,20250414-071654
271,kein_Terminated,Zeit abgelaufen,0.37,12,3257.5,300.5,26,0,20250414-071709
272,kein_Terminated,Zeit abgelaufen,0.31,35,152.25,300.5,26,9,20250414-071724
273,kein_Terminated,Zeit abgelaufen,0.46,59,-469.75,300.5,26,2,20250414-071740
274,kein_Terminated,Zeit abgelaufen,0.54,36,2811.5,300.5,26,2,20250414-071755
275,kein_Terminated,Zeit abgelaufen,0.35,12,2965.5,300.5,26,1,20250414-071810
276,kein_Terminated,Zeit abgelaufen,0.41,11,3854.25,300.5,26,1,20250414-071825
277,kein_Terminated,Zeit abgelaufen,0.41,43,558.25,300.5,26,7,20250414-071840
278,kein_Terminated,Zeit abgelaufen,0.43,13,3868.75,300.5,26,7,20250414-071855
279,kein_Terminated,Zeit abgelaufen,0.32,36,191.5,300.5,26,2,20250414-071910
280,kein_Terminated,Zeit abgelaufen,0.18,154,-13141.0,300.5,15,3,20250414-071923
281,kein_Terminated,Zeit abgelaufen,0.2,91,-6581.75,300.5,15,3,20250414-071935
282,kein_Terminated,Zeit abgelaufen,0.19,22,298.0,300.5,15,8,20250414-071947
283,kein_Terminated,Zeit abgelaufen,0.12,242,-22819.0,300.5,15,8,20250414-072000
284,kein_Terminated,Zeit abgelaufen,0.2,29,-275.25,300.5,15,4,20250414-072012
285,kein_Terminated,Zeit abgelaufen,0.22,58,-2989.0,300.5,15,4,20250414-072024
286,kein_Terminated,Zeit abgelaufen,0.17,62,-4036.0,300.5,15,8,20250414-072037
287,kein_Terminated,Zeit abgelaufen,0.5,65,138.5,300.5,5,0,20250414-072047
288,kein_Terminated,Zeit abgelaufen,0.24,35,-335.75,300.5,5,0,20250414-072058
289,kein_Terminated,Zeit abgelaufen,0.36,132,-8512.5,300.5,5,8,20250414-072108
290,kein_Terminated,Zeit abgelaufen,0.46,63,-216.75,300.5,5,8,20250414-072119
291,kein_Terminated,Zeit abgelaufen,0.48,27,3614.25,300.5,5,1,20250414-072129
292,kein_Terminated,Zeit abgelaufen,0.14,87,-6818.75,300.5,5,1,20250414-072140
293,kein_Terminated,Zeit abgelaufen,0.26,154,-12009.0,300.5,5,6,20250414-072150
294,kein_Terminated,Zeit abgelaufen,0.34,38,654.0,300.5,0,4,20250414-072201
295,kein_Terminated,Zeit abgelaufen,0.42,37,1738.75,300.5,0,4,20250414-072211
296,kein_Terminated,Zeit abgelaufen,0.56,27,4630.25,300.5,0,7,20250414-072222
297,kein_Terminated,Zeit abgelaufen,0.46,28,3233.5,300.5,0,7,20250414-072232
298,kein_Terminated,Zeit abgelaufen,0.66,47,3931.25,300.5,0,4,20250414-072243
299,kein_Terminated,Zeit abgelaufen,0.3,148,-10992.5,300.5,0,4,20250414-072254
300,kein_Terminated,Zeit abgelaufen,0.45,31,2719.25,300.5,0,7,20250414-072305
301,kein_Terminated,Zeit abgelaufen,0.5,56,868.5,300.5,8,1,20250414-072316
302,kein_Terminated,Zeit abgelaufen,0.35,173,-12835.25,300.5,8,1,20250414-072327
303,kein_Terminated,Zeit abgelaufen,0.58,48,2646.5,300.5,8,2,20250414-072338
304,kein_Terminated,Zeit abgelaufen,0.26,57,-2316.25,300.5,8,2,20250414-072349
305,kein_Terminated,Zeit abgelaufen,0.45,57,135.75,300.5,8,2,20250414-072401
306,kein_Terminated,Zeit abgelaufen,0.47,51,956.25,300.5,8,2,20250414-072412
307,kein_Terminated,Zeit abgelaufen,0.43,108,-5214.5,300.5,8,8,20250414-072424
308,kein_Terminated,Zeit abgelaufen,0.39,108,-5766.5,300.5,8,4,20250414-072435
309,kein_Terminated,Zeit abgelaufen,0.2,402,-37823.0,300.5,8,4,20250414-072446
310,kein_Terminated,Zeit abgelaufen,0.46,71,-1134.75,300.5,8,4,20250414-072458
311,kein_Terminated,Zeit abgelaufen,0.36,351,-30624.75,300.5,8,4,20250414-072509
312,kein_Terminated,Zeit abgelaufen,0.49,92,-2934.5,300.5,8,4,20250414-072520
313,kein_Terminated,Zeit abgelaufen,0.57,23,5105.25,300.5,8,4,20250414-072531
314,kein_Terminated,Zeit abgelaufen,0.35,64,-1921.5,300.5,8,1,20250414-072542
315,kein_Terminated,Zeit abgelaufen,0.47,153,-9252.25,300.5,5,5,20250414-072553
316,kein_Terminated,Zeit abgelaufen,0.56,79,-592.75,300.5,5,5,20250414-072603
317,kein_Terminated,Zeit abgelaufen,0.22,73,-4376.25,300.5,5,5,20250414-072614
318,kein_Terminated,Zeit abgelaufen,0.52,30,3864.0,300.5,5,5,20250414-072624
319,kein_Terminated,Zeit abgelaufen,0.38,142,-9272.0,300.5,5,5,20250414-072635
320,kein_Terminated,Zeit abgelaufen,0.46,25,3507.75,300.5,5,5,20250414-072645
321,kein_Terminated,Zeit abgelaufen,0.55,10,6311.0,300.5,5,2,20250414-072656
322,kein_Terminated,Zeit abgelaufen,0.34,303,-26048.75,300.5,5,5,20250414-072706
323,kein_Terminated,Zeit abgelaufen,0.48,154,-9237.0,300.5,5,5,20250414-072716
324,kein_Terminated,Zeit abgelaufen,0.5,56,952.5,300.5,5,8,20250414-072727
325,kein_Terminated,Zeit abgelaufen,0.47,127,-6544.75,300.5,5,8,20250414-072737
326,kein_Terminated,Zeit abgelaufen,0.55,62,1012.0,300.5,5,0,20250414-072748
327,kein_Terminated,Zeit abgelaufen,0.51,59,818.25,300.5,5,0,20250414-072758
328,kein_Terminated,Zeit abgelaufen,0.7,50,4221.0,300.5,5,1,20250414-072809
329,kein_Terminated,Zeit abgelaufen,0.38,94,-4548.0,300.5,15,2,20250414-072821
330,kein_Terminated,Zeit abgelaufen,0.18,60,-3710.5,300.5,15,2,20250414-072833
331,kein_Terminated,Zeit abgelaufen,0.44,93,-3691.25,300.5,15,9,20250414-072845
332,kein_Terminated,Zeit abgelaufen,0.35,257,-21458.25,300.5,15,9,20250414-072857
4,kein_Terminated,Zeit abgelaufen,0.14,28,-950.5,300.5,5,7,20250414-072912
333,kein_Terminated,Zeit abgelaufen,0.08,8,208.5,300.5,15,7,20250414-072919
334,kein_Terminated,Zeit abgelaufen,0.27,231,-19734.75,300.5,15,7,20250414-072931
335,kein_Terminated,Zeit abgelaufen,0.17,77,-5559.25,300.5,15,1,20250414-072943
336,kein_Terminated,Zeit abgelaufen,0.37,59,-1189.75,300.5,15,0,20250414-072955
337,kein_Terminated,Zeit abgelaufen,0.21,94,-6708.0,300.5,15,0,20250414-073007
338,kein_Terminated,Zeit abgelaufen,0.18,83,-6027.75,300.5,15,3,20250414-073019
339,kein_Terminated,Zeit abgelaufen,0.18,108,-8578.5,300.5,15,3,20250414-073031
340,kein_Terminated,Zeit abgelaufen,0.14,59,-4153.75,300.5,15,5,20250414-073044
341,kein_Terminated,Zeit abgelaufen,0.21,49,-2234.25,300.5,15,5,20250414-073056
342,kein_Terminated,Zeit abgelaufen,0.35,48,-289.5,300.5,15,0,20250414-073108
343,kein_Terminated,Zeit abgelaufen,0.39,64,-1709.5,300.5,26,1,20250414-073123
344,kein_Terminated,Zeit abgelaufen,0.46,49,557.75,300.5,26,1,20250414-073139
345,kein_Terminated,Zeit abgelaufen,0.44,71,-1850.75,300.5,26,1,20250414-073154
346,kein_Terminated,Zeit abgelaufen,0.33,20,1999.5,300.5,26,1,20250414-073209
347,kein_Terminated,Zeit abgelaufen,0.43,21,3066.75,300.5,26,4,20250414-073224
348,kein_Terminated,Zeit abgelaufen,0.46,44,1129.5,300.5,26,4,20250414-073239
349,kein_Terminated,Zeit abgelaufen,0.32,42,-425.0,300.5,26,7,20250414-073255
350,kein_Terminated,Zeit abgelaufen,0.45,70,-1114.0,300.5,5,4,20250414-073305
351,kein_Terminated,Zeit abgelaufen,0.6,48,3098.5,300.5,5,4,20250414-073316
352,kein_Terminated,Zeit abgelaufen,0.32,10,3291.0,300.5,5,0,20250414-073326
353,kein_Terminated,Zeit abgelaufen,0.31,54,-1318.0,300.5,5,0,20250414-073337
354,kein_Terminated,Zeit abgelaufen,0.56,100,-2640.5,300.5,5,7,20250414-073347
355,kein_Terminated,Zeit abgelaufen,0.37,231,-18330.75,300.5,5,7,20250414-073358
356,kein_Terminated,Zeit abgelaufen,0.58,75,142.25,300.5,5,1,20250414-073408
357,kein_Terminated,Zeit abgelaufen,0.47,203,-14265.75,300.5,5,4,20250414-073419
358,kein_Terminated,Zeit abgelaufen,0.42,267,-21409.75,300.5,5,4,20250414-073430
359,kein_Terminated,Zeit abgelaufen,0.6,33,4637.75,300.5,5,1,20250414-073440
360,kein_Terminated,Zeit abgelaufen,0.56,28,4521.5,300.5,5,1,20250414-073451
361,kein_Terminated,Zeit abgelaufen,0.53,96,-2713.5,300.5,5,4,20250414-073501
362,kein_Terminated,Zeit abgelaufen,0.56,42,3139.0,300.5,5,4,20250414-073511
363,kein_Terminated,Zeit abgelaufen,0.49,79,-1512.75,300.5,5,7,20250414-073522
364,kein_Terminated,Zeit abgelaufen,0.29,40,-251.5,300.5,0,2,20250414-073533
365,kein_Terminated,Zeit abgelaufen,0.21,47,-2008.75,300.5,0,2,20250414-073543
366,kein_Terminated,Zeit abgelaufen,0.47,98,-3695.0,300.5,0,9,20250414-073554
367,kein_Terminated,Zeit abgelaufen,0.35,300,-25654.5,300.5,0,9,20250414-073604
368,kein_Terminated,Zeit abgelaufen,0.32,302,-26236.0,300.5,0,4,20250414-073615
369,kein_Terminated,Zeit abgelaufen,0.25,364,-33346.5,300.5,0,4,20250414-073626
370,kein_Terminated,Zeit abgelaufen,0.61,50,2957.0,300.5,0,2,20250414-073636
371,kein_Terminated,Zeit abgelaufen,0.3,20,1931.5,300.5,8,8,20250414-073648
372,kein_Terminated,Zeit abgelaufen,0.54,30,4008.0,300.5,8,8,20250414-073659
373,kein_Terminated,Zeit abgelaufen,0.46,111,-5240.75,300.5,8,7,20250414-073710
374,kein_Terminated,Zeit abgelaufen,0.52,46,2076.0,300.5,8,7,20250414-073721
375,kein_Terminated,Zeit abgelaufen,0.58,56,1912.5,300.5,8,7,20250414-073732
376,kein_Terminated,Zeit abgelaufen,0.47,35,2648.25,300.5,8,7,20250414-073744
377,kein_Terminated,Zeit abgelaufen,0.42,200,-14679.5,300.5,8,4,20250414-073755
378,kein_Terminated,Zeit abgelaufen,0.42,36,1827.5,300.5,0,4,20250414-073806
379,kein_Terminated,Zeit abgelaufen,0.42,195,-14087.75,300.5,0,4,20250414-073816
380,kein_Terminated,Zeit abgelaufen,0.57,47,2771.25,300.5,0,6,20250414-073827
381,kein_Terminated,Zeit abgelaufen,0.62,50,3061.0,300.5,0,6,20250414-073838
382,kein_Terminated,Zeit abgelaufen,0.27,41,-632.25,300.5,0,9,20250414-073848
383,kein_Terminated,Zeit abgelaufen,0.42,119,-6518.75,300.5,0,9,20250414-073859
384,kein_Terminated,Zeit abgelaufen,0.46,173,-11355.25,300.5,0,7,20250414-073910
385,kein_Terminated,Zeit abgelaufen,0.56,52,1507.5,300.5,26,6,20250414-073925
386,kein_Terminated,Zeit abgelaufen,0.4,25,2319.75,300.5,26,6,20250414-073940
387,kein_Terminated,Zeit abgelaufen,0.1,78,-6624.0,300.5,26,8,20250414-073955
388,kein_Terminated,Zeit abgelaufen,0.13,73,-5724.25,300.5,26,8,20250414-074010
389,kein_Terminated,Zeit abgelaufen,0.42,21,2918.75,300.5,26,4,20250414-074025
390,kein_Terminated,Zeit abgelaufen,0.42,12,3877.5,300.5,26,4,20250414-074040
391,kein_Terminated,Zeit abgelaufen,0.39,72,-2571.5,300.5,26,2,20250414-074056
392,kein_Terminated,Zeit abgelaufen,0.5,225,-16138.25,300.5,0,3,20250414-074106
393,kein_Terminated,Zeit abgelaufen,0.55,122,-5041.0,300.5,0,3,20250414-074117
394,kein_Terminated,Zeit abgelaufen,0.48,119,-5666.75,300.5,0,1,20250414-074128
395,kein_Terminated,Zeit abgelaufen,0.46,55,453.25,300.5,0,1,20250414-074138
396,kein_Terminated,Zeit abgelaufen,0.4,265,-21408.25,300.5,0,9,20250414-074149
397,kein_Terminated,Zeit abgelaufen,0.5,176,-11149.5,300.5,0,9,20250414-074200
398,kein_Terminated,Zeit abgelaufen,0.49,167,-10390.75,300.5,0,8,20250414-074211
399,kein_Terminated,Zeit abgelaufen,0.51,172,-10746.5,300.5,8,4,20250414-074222
400,kein_Terminated,Zeit abgelaufen,0.58,56,1860.5,300.5,8,4,20250414-074233
401,kein_Terminated,Zeit abgelaufen,0.48,81,-1918.25,300.5,8,7,20250414-074245
402,kein_Terminated,Zeit abgelaufen,0.46,24,3636.5,300.5,8,7,20250414-074256
403,kein_Terminated,Zeit abgelaufen,0.57,42,3203.0,300.5,8,5,20250414-074307
404,kein_Terminated,Zeit abgelaufen,0.58,141,-6627.25,300.5,8,5,20250414-074319
405,kein_Terminated,Zeit abgelaufen,0.41,61,-831.25,300.5,8,1,20250414-074330
406,kein_Terminated,Zeit abgelaufen,0.37,10,3871.0,300.5,8,7,20250414-074341
407,kein_Terminated,Zeit abgelaufen,0.24,308,-27928.5,300.5,8,7,20250414-074352
408,kein_Terminated,Zeit abgelaufen,0.56,49,2369.75,300.5,8,2,20250414-074404
409,kein_Terminated,Zeit abgelaufen,0.39,252,-20294.5,300.5,8,2,20250414-074415
410,kein_Terminated,Zeit abgelaufen,0.63,99,-1835.75,300.5,8,3,20250414-074426
411,kein_Terminated,Zeit abgelaufen,0.34,305,-26314.25,300.5,8,3,20250414-074438
412,kein_Terminated,Zeit abgelaufen,0.37,89,-4100.25,300.5,8,7,20250414-074449
413,kein_Terminated,Zeit abgelaufen,0.41,49,417.75,300.5,8,0,20250414-074501
414,kein_Terminated,Zeit abgelaufen,0.65,53,3074.75,300.5,8,0,20250414-074512
415,kein_Terminated,Zeit abgelaufen,0.38,153,-10508.25,300.5,8,4,20250414-074524
5,kein_Terminated,Zeit abgelaufen,0.03,0,386.5,300.5,5,6,20250414-074540
416,kein_Terminated,Zeit abgelaufen,0.52,145,-7874.25,300.5,8,4,20250414-074547
417,kein_Terminated,Zeit abgelaufen,0.54,30,4040.0,300.5,8,8,20250414-074558
418,kein_Terminated,Zeit abgelaufen,0.55,222,-15152.0,300.5,8,8,20250414-074609
419,kein_Terminated,Zeit abgelaufen,0.12,333,-31979.25,300.5,8,4,20250414-074621
420,kein_Terminated,Zeit abgelaufen,0.37,54,-558.0,300.5,0,2,20250414-074631
421,kein_Terminated,Zeit abgelaufen,0.68,54,3390.0,300.5,0,2,20250414-074642
422,kein_Terminated,Zeit abgelaufen,0.42,80,-2553.5,300.5,0,2,20250414-074653
423,kein_Terminated,Zeit abgelaufen,0.57,77,-371.25,300.5,0,2,20250414-074703
424,kein_Terminated,Zeit abgelaufen,0.23,206,-17688.0,300.5,0,6,20250414-074714
425,kein_Terminated,Zeit abgelaufen,0.57,53,2110.75,300.5,0,6,20250414-074725
426,kein_Terminated,Zeit abgelaufen,0.67,65,2225.75,300.5,0,7,20250414-074735
427,kein_Terminated,Zeit abgelaufen,0.5,205,-14107.25,300.5,5,5,20250414-074746
428,kein_Terminated,Zeit abgelaufen,0.58,41,3471.75,300.5,5,5,20250414-074756
429,kein_Terminated,Zeit abgelaufen,0.37,27,2138.25,300.5,5,1,20250414-074807
430,kein_Terminated,Zeit abgelaufen,0.47,149,-8801.25,300.5,5,1,20250414-074817
431,kein_Terminated,Zeit abgelaufen,0.56,42,3215.0,300.5,5,3,20250414-074828
432,kein_Terminated,Zeit abgelaufen,0.63,67,1508.25,300.5,5,3,20250414-074838
433,kein_Terminated,Zeit abgelaufen,0.6,12,6689.5,300.5,5,3,20250414-074849
434,kein_Terminated,Zeit abgelaufen,0.59,18,5241.0,300.5,26,0,20250414-074904
435,kein_Terminated,Zeit abgelaufen,0.51,68,-748.5,300.5,26,0,20250414-074920
436,kein_Terminated,Zeit abgelaufen,0.48,22,3590.0,300.5,26,4,20250414-074935
437,kein_Terminated,Zeit abgelaufen,0.52,13,4932.75,300.5,26,4,20250414-074950
438,kein_Terminated,Zeit abgelaufen,0.55,31,3471.25,300.5,26,3,20250414-075006
439,kein_Terminated,Zeit abgelaufen,0.45,26,2831.0,300.5,26,3,20250414-075021
440,kein_Terminated,Zeit abgelaufen,0.4,22,2554.0,300.5,26,8,20250414-075036
441,kein_Terminated,Zeit abgelaufen,0.54,47,2275.25,300.5,0,0,20250414-075047
442,kein_Terminated,Zeit abgelaufen,0.54,86,-1574.0,300.5,0,0,20250414-075058
443,kein_Terminated,Zeit abgelaufen,0.37,103,-5550.75,300.5,0,9,20250414-075109
444,kein_Terminated,Zeit abgelaufen,0.46,228,-16908.5,300.5,0,9,20250414-075119
445,kein_Terminated,Zeit abgelaufen,0.61,38,4098.0,300.5,0,7,20250414-075130
446,kein_Terminated,Zeit abgelaufen,0.47,114,-5383.0,300.5,0,7,20250414-075141
447,kein_Terminated,Zeit abgelaufen,0.44,251,-19553.75,300.5,0,6,20250414-075152
448,kein_Terminated,Zeit abgelaufen,0.44,21,3166.75,300.5,26,6,20250414-075207
449,kein_Terminated,Zeit abgelaufen,0.36,24,1936.5,300.5,26,6,20250414-075222
450,kein_Terminated,Zeit abgelaufen,0.5,41,1855.75,300.5,26,0,20250414-075237
451,kein_Terminated,Zeit abgelaufen,0.21,43,-1749.75,300.5,26,0,20250414-075252
452,kein_Terminated,Zeit abgelaufen,0.46,27,2854.25,300.5,26,8,20250414-075308
453,kein_Terminated,Zeit abgelaufen,0.52,26,3627.0,300.5,26,8,20250414-075323
454,kein_Terminated,Zeit abgelaufen,0.32,29,944.75,300.5,26,9,20250414-075338
455,kein_Terminated,Zeit abgelaufen,0.37,156,-10866.5,300.5,5,2,20250414-075348
456,kein_Terminated,Zeit abgelaufen,0.26,286,-25344.0,300.5,5,2,20250414-075359
457,kein_Terminated,Zeit abgelaufen,0.53,133,-6417.25,300.5,5,0,20250414-075409
458,kein_Terminated,Zeit abgelaufen,0.63,86,-374.0,300.5,5,0,20250414-075420
459,kein_Terminated,Zeit abgelaufen,0.62,30,5180.0,300.5,5,1,20250414-075430
460,kein_Terminated,Zeit abgelaufen,0.35,328,-28447.5,300.5,5,1,20250414-075441
461,kein_Terminated,Zeit abgelaufen,0.68,53,3582.75,300.5,5,6,20250414-075451
462,kein_Terminated,Zeit abgelaufen,0.59,8,6924.5,300.5,5,9,20250414-075502
463,kein_Terminated,Zeit abgelaufen,0.33,258,-21639.0,300.5,5,9,20250414-075513
464,kein_Terminated,Zeit abgelaufen,0.52,75,-665.75,300.5,5,9,20250414-075523
465,kein_Terminated,Zeit abgelaufen,0.56,80,-641.5,300.5,5,9,20250414-075534
466,kein_Terminated,Zeit abgelaufen,0.45,42,1659.0,300.5,5,7,20250414-075544
467,kein_Terminated,Zeit abgelaufen,0.54,66,505.0,300.5,5,7,20250414-075555
468,kein_Terminated,Zeit abgelaufen,0.65,64,2162.5,300.5,5,4,20250414-075605
469,kein_Terminated,Zeit abgelaufen,0.47,24,3728.5,300.5,8,0,20250414-075616
470,kein_Terminated,Zeit abgelaufen,0.41,31,2227.25,300.5,8,0,20250414-075627
471,kein_Terminated,Zeit abgelaufen,0.4,35,1644.25,300.5,8,5,20250414-075639
472,kein_Terminated,Zeit abgelaufen,0.52,103,-3562.75,300.5,8,5,20250414-075650
473,kein_Terminated,Zeit abgelaufen,0.55,117,-4657.25,300.5,8,6,20250414-075702
474,kein_Terminated,Zeit abgelaufen,0.48,189,-12843.25,300.5,8,6,20250414-075713
475,kein_Terminated,Zeit abgelaufen,0.64,56,2624.5,300.5,8,0,20250414-075724
476,kein_Terminated,Zeit abgelaufen,0.58,21,5554.75,300.5,5,8,20250414-075735
477,kein_Terminated,Zeit abgelaufen,0.58,37,3930.75,300.5,5,8,20250414-075745
478,kein_Terminated,Zeit abgelaufen,0.48,10,5275.0,300.5,5,7,20250414-075756
479,kein_Terminated,Zeit abgelaufen,0.57,41,3391.75,300.5,5,7,20250414-075806
480,kein_Terminated,Zeit abgelaufen,0.58,25,5115.75,300.5,5,1,20250414-075817
481,kein_Terminated,Zeit abgelaufen,0.46,150,-9022.0,300.5,5,1,20250414-075827
482,kein_Terminated,Zeit abgelaufen,0.57,22,5338.0,300.5,5,2,20250414-075838
483,kein_Terminated,Zeit abgelaufen,0.08,453,-44597.25,300.5,15,1,20250414-075850
484,kein_Terminated,Zeit abgelaufen,0.47,55,425.25,300.5,15,1,20250414-075902
485,kein_Terminated,Zeit abgelaufen,0.28,381,-34727.25,300.5,15,9,20250414-075915
486,kein_Terminated,Zeit abgelaufen,0.41,224,-17301.5,300.5,15,9,20250414-075927
487,kein_Terminated,Zeit abgelaufen,0.24,186,-15645.0,300.5,15,3,20250414-075939
488,kein_Terminated,Zeit abgelaufen,0.19,83,-5939.75,300.5,15,3,20250414-075951
489,kein_Terminated,Zeit abgelaufen,0.38,100,-5248.5,300.5,15,7,20250414-080004
490,kein_Terminated,Zeit abgelaufen,0.6,30,4860.0,300.5,5,1,20250414-080014
491,kein_Terminated,Zeit abgelaufen,0.62,33,4861.75,300.5,5,1,20250414-080025
492,kein_Terminated,Zeit abgelaufen,0.57,139,-6489.75,300.5,5,9,20250414-080035
493,kein_Terminated,Zeit abgelaufen,0.45,209,-15138.25,300.5,5,9,20250414-080046
494,kein_Terminated,Zeit abgelaufen,0.63,58,2419.0,300.5,5,3,20250414-080056
495,kein_Terminated,Zeit abgelaufen,0.64,39,4565.25,300.5,5,3,20250414-080107
496,kein_Terminated,Zeit abgelaufen,0.55,119,-4722.75,300.5,5,1,20250414-080117
497,kein_Terminated,Zeit abgelaufen,0.21,65,-3990.25,300.5,26,4,20250414-080132
498,kein_Terminated,Zeit abgelaufen,0.48,48,878.5,300.5,26,4,20250414-080148
6,kein_Terminated,Zeit abgelaufen,0.05,0,742.5,300.5,5,9,20250414-080205
499,kein_Terminated,Zeit abgelaufen,0.6,48,2394.5,300.5,26,2,20250414-080212
500,kein_Terminated,Zeit abgelaufen,0.4,67,-1915.75,300.5,26,2,20250414-080227
501,kein_Terminated,Zeit abgelaufen,0.37,40,460.5,300.5,26,5,20250414-080243
502,kein_Terminated,Zeit abgelaufen,0.41,145,-9678.25,300.5,26,5,20250414-080258
503,kein_Terminated,Zeit abgelaufen,0.29,22,1334.0,300.5,26,4,20250414-080313
504,kein_Terminated,Zeit abgelaufen,0.41,184,-13206.75,300.5,15,5,20250414-080326
505,kein_Terminated,Zeit abgelaufen,0.26,399,-36900.75,300.5,15,5,20250414-080338
