DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000.0,1,1080000,99999999999999,20,100,50,2,300,2,0.5,5,-100,0.15,0.5,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M6_R6_O5_A3_TR1_T1_20250407-013856/save-04.07.2025_01.38.56/best_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
50,kein_Terminated,Zeit abgelaufen,0.18,35,126.0,300.5,22,0,20250412-140711
51,kein_Terminated,Zeit abgelaufen,0.19,285,-9559.0,300.5,22,9,20250412-140733
52,kein_Terminated,Zeit abgelaufen,0.2,124,-1282.5,300.5,22,9,20250412-140755
53,kein_Terminated,Zeit abgelaufen,0.19,268,-12827.5,300.5,22,9,20250412-140818
54,kein_Terminated,Zeit abgelaufen,0.23,194,-6474.5,300.5,22,9,20250412-140840
55,kein_Terminated,Zeit abgelaufen,0.19,39,1005.5,300.5,22,9,20250412-140903
56,kein_Terminated,Zeit abgelaufen,0.18,170,-5514.0,300.5,24,9,20250412-140926
57,kein_Terminated,Zeit abgelaufen,0.19,196,-5414.5,300.5,24,9,20250412-140949
58,kein_Terminated,Zeit abgelaufen,0.15,237,-10232.0,300.5,24,6,20250412-141012
59,kein_Terminated,Zeit abgelaufen,0.15,141,-3876.0,300.5,24,6,20250412-141036
60,kein_Terminated,Zeit abgelaufen,0.14,203,-10850.5,300.5,24,6,20250412-141059
61,kein_Terminated,Zeit abgelaufen,0.16,150,-5464.5,300.5,24,6,20250412-141123
62,kein_Terminated,Zeit abgelaufen,0.22,142,-4339.0,300.5,24,6,20250412-141146
63,kein_Terminated,Zeit abgelaufen,0.1,312,-16017.0,300.5,25,6,20250412-141213
64,kein_Terminated,Zeit abgelaufen,0.14,182,-6126.5,300.5,25,6,20250412-141240
65,kein_Terminated,Zeit abgelaufen,0.01,602,-60521.0,300.5,25,3,20250412-141311
66,kein_Terminated,Zeit abgelaufen,0.01,602,-60372.5,300.5,25,3,20250412-141341
67,kein_Terminated,Zeit abgelaufen,0.0,602,-60541.0,300.5,25,3,20250412-141413
68,kein_Terminated,Zeit abgelaufen,0.01,602,-120.5,300.5,25,3,20250412-141441
69,kein_Terminated,Zeit abgelaufen,0.01,602,-60521.0,300.5,25,3,20250412-141512
70,kein_Terminated,Zeit abgelaufen,0.16,397,-25524.5,300.5,23,3,20250412-141536
71,kein_Terminated,Zeit abgelaufen,0.14,466,-31654.0,300.5,23,3,20250412-141559
72,kein_Terminated,Zeit abgelaufen,0.22,312,-12339.0,300.5,23,6,20250412-141623
73,kein_Terminated,Zeit abgelaufen,0.2,289,-14629.0,300.5,23,6,20250412-141647
74,kein_Terminated,Zeit abgelaufen,0.23,335,-15760.5,300.5,23,6,20250412-141710
75,kein_Terminated,Zeit abgelaufen,0.25,310,-13611.0,300.5,23,6,20250412-141734
76,kein_Terminated,Zeit abgelaufen,0.21,321,-17327.0,300.5,23,6,20250412-141758
77,kein_Terminated,Zeit abgelaufen,0.23,299,-17899.0,300.5,24,6,20250412-141821
78,kein_Terminated,Zeit abgelaufen,0.09,424,-24217.5,300.5,24,6,20250412-141845
79,kein_Terminated,Zeit abgelaufen,0.15,404,-21468.0,300.5,24,2,20250412-141909
80,kein_Terminated,Zeit abgelaufen,0.17,380,-21529.0,300.5,24,2,20250412-141933
81,kein_Terminated,Zeit abgelaufen,0.36,286,-9159.5,300.5,24,2,20250412-141957
82,kein_Terminated,Zeit abgelaufen,0.16,442,-25468.0,300.5,24,2,20250412-142021
83,kein_Terminated,Zeit abgelaufen,0.28,353,-13436.0,300.5,24,2,20250412-142045
1,kein_Terminated,Zeit abgelaufen,0.13,374,-27123.0,300.5,22,0,20250412-142114
84,kein_Terminated,Zeit abgelaufen,0.18,398,-21658.5,300.5,24,2,20250412-142131
85,kein_Terminated,Zeit abgelaufen,0.19,423,-27592.5,300.5,24,2,20250412-142155
86,kein_Terminated,Zeit abgelaufen,0.24,251,-11423.5,300.5,24,0,20250412-142219
87,kein_Terminated,Zeit abgelaufen,0.3,343,-14655.5,300.5,24,0,20250412-142243
88,kein_Terminated,Zeit abgelaufen,0.23,279,-11362.5,300.5,24,0,20250412-142307
89,kein_Terminated,Zeit abgelaufen,0.27,320,-14790.0,300.5,24,0,20250412-142330
90,kein_Terminated,Zeit abgelaufen,0.14,359,-18593.0,300.5,24,0,20250412-142354
91,kein_Terminated,Zeit abgelaufen,0.12,493,-24207.5,300.5,25,0,20250412-142422
92,kein_Terminated,Zeit abgelaufen,0.17,433,-23161.0,300.5,25,0,20250412-142450
93,kein_Terminated,Zeit abgelaufen,0.28,210,-5765.0,300.5,25,8,20250412-142517
94,kein_Terminated,Zeit abgelaufen,0.27,301,-12036.0,300.5,25,8,20250412-142544
95,kein_Terminated,Zeit abgelaufen,0.14,271,-10946.5,300.5,25,8,20250412-142612
96,kein_Terminated,Zeit abgelaufen,0.15,302,-13122.0,300.5,25,8,20250412-142639
97,kein_Terminated,Zeit abgelaufen,0.21,328,-15489.0,300.5,25,8,20250412-142707
98,kein_Terminated,Zeit abgelaufen,0.26,195,-5965.5,300.5,23,8,20250412-142731
99,kein_Terminated,Zeit abgelaufen,0.33,345,-17065.5,300.5,23,8,20250412-142754
100,kein_Terminated,Zeit abgelaufen,0.11,302,-16002.0,300.5,23,4,20250412-142817
101,kein_Terminated,Zeit abgelaufen,0.18,282,-12429.0,300.5,23,4,20250412-142841
102,kein_Terminated,Zeit abgelaufen,0.2,276,-13141.5,300.5,23,4,20250412-142904
103,kein_Terminated,Zeit abgelaufen,0.23,264,-11398.5,300.5,23,4,20250412-142928
104,kein_Terminated,Zeit abgelaufen,0.11,472,-28299.5,300.5,23,4,20250412-142951
105,kein_Terminated,Zeit abgelaufen,0.04,546,-40483.5,300.5,25,4,20250412-143019
106,kein_Terminated,Zeit abgelaufen,0.07,530,-35384.0,300.5,25,4,20250412-143047
107,kein_Terminated,Zeit abgelaufen,0.15,252,-8446.5,300.5,25,7,20250412-143115
108,kein_Terminated,Zeit abgelaufen,0.3,329,-13183.0,300.5,25,7,20250412-143154
109,kein_Terminated,Zeit abgelaufen,0.33,250,-7999.5,300.5,25,7,20250412-143222
110,kein_Terminated,Zeit abgelaufen,0.28,287,-11855.5,300.5,25,7,20250412-143251
111,kein_Terminated,Zeit abgelaufen,0.17,191,-8371.5,300.5,25,7,20250412-143320
112,kein_Terminated,Zeit abgelaufen,0.33,354,-19239.5,300.5,25,7,20250412-143350
113,kein_Terminated,Zeit abgelaufen,0.17,196,-7149.5,300.5,25,7,20250412-143422
114,kein_Terminated,Zeit abgelaufen,0.15,502,-35939.5,300.5,25,5,20250412-143452
115,kein_Terminated,Zeit abgelaufen,0.16,448,-33387.5,300.5,25,5,20250412-143520
116,kein_Terminated,Zeit abgelaufen,0.13,544,-40762.0,300.5,25,5,20250412-143548
117,kein_Terminated,Zeit abgelaufen,0.12,550,-40311.5,300.5,25,5,20250412-143617
118,kein_Terminated,Zeit abgelaufen,0.12,537,-42860.0,300.5,25,5,20250412-143644
119,kein_Terminated,Zeit abgelaufen,0.24,300,-13823.5,300.5,23,5,20250412-143708
120,kein_Terminated,Zeit abgelaufen,0.13,294,-14612.5,300.5,23,5,20250412-143731
121,kein_Terminated,Zeit abgelaufen,0.23,262,-10799.5,300.5,23,0,20250412-143754
122,kein_Terminated,Zeit abgelaufen,0.33,389,-23445.0,300.5,23,0,20250412-143817
123,kein_Terminated,Zeit abgelaufen,0.23,269,-14651.0,300.5,23,0,20250412-143841
124,kein_Terminated,Zeit abgelaufen,0.33,280,-12450.5,300.5,23,0,20250412-143905
125,kein_Terminated,Zeit abgelaufen,0.33,347,-19775.0,300.5,23,0,20250412-143929
126,kein_Terminated,Zeit abgelaufen,0.36,391,-21753.5,300.5,25,0,20250412-143958
127,kein_Terminated,Zeit abgelaufen,0.18,390,-21304.5,300.5,25,0,20250412-144026
128,kein_Terminated,Zeit abgelaufen,0.17,389,-26152.0,300.5,25,6,20250412-144057
129,kein_Terminated,Zeit abgelaufen,0.25,309,-14081.0,300.5,25,6,20250412-144126
130,kein_Terminated,Zeit abgelaufen,0.19,281,-15821.5,300.5,25,6,20250412-144156
131,kein_Terminated,Zeit abgelaufen,0.31,306,-13284.5,300.5,25,6,20250412-144224
132,kein_Terminated,Zeit abgelaufen,0.17,386,-20709.0,300.5,25,6,20250412-144252
133,kein_Terminated,Zeit abgelaufen,0.2,401,-24518.5,300.5,22,6,20250412-144315
134,kein_Terminated,Zeit abgelaufen,0.14,472,-29020.5,300.5,22,6,20250412-144338
135,kein_Terminated,Zeit abgelaufen,0.1,323,-15229.5,300.5,22,8,20250412-144402
136,kein_Terminated,Zeit abgelaufen,0.09,431,-24491.0,300.5,22,8,20250412-144424
137,kein_Terminated,Zeit abgelaufen,0.09,365,-20334.5,300.5,22,8,20250412-144452
138,kein_Terminated,Zeit abgelaufen,0.27,333,-15104.0,300.5,22,8,20250412-144517
139,kein_Terminated,Zeit abgelaufen,0.1,293,-13847.0,300.5,22,8,20250412-144541
140,kein_Terminated,Zeit abgelaufen,0.12,436,-24782.0,300.5,25,8,20250412-144609
141,kein_Terminated,Zeit abgelaufen,0.15,329,-12064.5,300.5,25,8,20250412-144640
142,kein_Terminated,Zeit abgelaufen,0.16,332,-17589.0,300.5,25,6,20250412-144712
143,kein_Terminated,Zeit abgelaufen,0.08,561,-42266.5,300.5,25,6,20250412-144742
144,kein_Terminated,Zeit abgelaufen,0.16,431,-30923.0,300.5,25,6,20250412-144811
145,kein_Terminated,Zeit abgelaufen,0.3,415,-19924.5,300.5,25,6,20250412-144841
146,kein_Terminated,Zeit abgelaufen,0.18,379,-21698.5,300.5,25,6,20250412-144911
147,kein_Terminated,Zeit abgelaufen,0.19,415,-23251.0,300.5,24,6,20250412-144937
148,kein_Terminated,Zeit abgelaufen,0.18,357,-21140.0,300.5,24,6,20250412-145003
149,kein_Terminated,Zeit abgelaufen,0.12,572,-45087.5,300.5,24,0,20250412-145029
150,kein_Terminated,Zeit abgelaufen,0.14,540,-42090.0,300.5,24,0,20250412-145054
151,kein_Terminated,Zeit abgelaufen,0.16,557,-37580.5,300.5,24,0,20250412-145119
152,kein_Terminated,Zeit abgelaufen,0.22,441,-29476.0,300.5,24,0,20250412-145144
153,kein_Terminated,Zeit abgelaufen,0.2,435,-28067.5,300.5,24,0,20250412-145209
154,kein_Terminated,Zeit abgelaufen,0.21,398,-29933.5,300.5,23,0,20250412-145234
155,kein_Terminated,Zeit abgelaufen,0.25,238,-12429.0,300.5,23,0,20250412-145300
156,kein_Terminated,Zeit abgelaufen,0.26,350,-22222.5,300.5,23,8,20250412-145325
157,kein_Terminated,Zeit abgelaufen,0.24,360,-23644.5,300.5,23,8,20250412-145350
158,kein_Terminated,Zeit abgelaufen,0.37,367,-19222.5,300.5,23,8,20250412-145417
159,kein_Terminated,Zeit abgelaufen,0.19,435,-34209.5,300.5,23,8,20250412-145443
160,kein_Terminated,Zeit abgelaufen,0.36,234,-8854.5,300.5,23,8,20250412-145507
161,kein_Terminated,Zeit abgelaufen,0.38,186,-4566.5,300.5,23,8,20250412-145532
162,kein_Terminated,Zeit abgelaufen,0.39,288,-14601.0,300.5,23,8,20250412-145555
163,kein_Terminated,Zeit abgelaufen,0.37,396,-18611.5,300.5,23,6,20250412-145620
164,kein_Terminated,Zeit abgelaufen,0.4,317,-12165.0,300.5,23,6,20250412-145645
165,kein_Terminated,Zeit abgelaufen,0.23,328,-15925.5,300.5,23,6,20250412-145710
166,kein_Terminated,Zeit abgelaufen,0.31,271,-12324.5,300.5,23,6,20250412-145735
2,kein_Terminated,Zeit abgelaufen,0.07,561,-54149.5,300.5,22,0,20250412-145805
