DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O9_A2_TR1_T1_20250412-011854/save-04.12.2025_01.18.54/final_model.zip,20,8,4,"(0, 5, 8, 15, 26)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250410-011939_TEST_WITH_ADOPTED_MAZES

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
39,kein_Terminated,Zeit abgelaufen,0.09,355,-5725.25,300.5,8,5,20250413-010137
40,kein_Terminated,Zeit abgelaufen,0.19,304,-4590.0,300.5,8,5,20250413-010147
41,kein_Terminated,Zeit abgelaufen,0.22,296,-2493.25,300.5,8,3,20250413-010158
42,kein_Terminated,Zeit abgelaufen,0.11,344,-6747.0,300.5,8,0,20250413-010208
43,kein_Terminated,Zeit abgelaufen,0.13,276,-5161.25,300.5,8,0,20250413-010219
44,kein_Terminated,Zeit abgelaufen,0.11,356,-8786.0,300.5,8,0,20250413-010229
45,kein_Terminated,Zeit abgelaufen,0.14,276,-4476.75,300.5,8,0,20250413-010240
46,kein_Terminated,Zeit abgelaufen,0.21,211,-916.5,300.5,8,4,20250413-010250
47,kein_Terminated,Zeit abgelaufen,0.28,431,-10507.25,300.5,8,4,20250413-010301
48,kein_Terminated,Zeit abgelaufen,0.13,267,-7204.25,300.5,8,7,20250413-010311
49,kein_Terminated,Zeit abgelaufen,0.13,417,-7220.25,300.5,0,9,20250413-010321
50,kein_Terminated,Zeit abgelaufen,0.15,293,-3917.75,300.5,0,9,20250413-010332
51,kein_Terminated,Zeit abgelaufen,0.21,337,-4503.5,300.5,0,9,20250413-010342
52,kein_Terminated,Zeit abgelaufen,0.26,287,-4206.5,300.5,0,9,20250413-010352
53,kein_Terminated,Zeit abgelaufen,0.2,257,-682.25,300.5,0,2,20250413-010402
54,kein_Terminated,Zeit abgelaufen,0.18,255,-4427.75,300.5,0,2,20250413-010412
55,kein_Terminated,Zeit abgelaufen,0.18,333,-5689.5,300.5,0,8,20250413-010423
56,kein_Terminated,Zeit abgelaufen,0.13,425,-8387.75,300.5,26,4,20250413-010437
57,kein_Terminated,Zeit abgelaufen,0.08,450,-6501.75,300.5,26,4,20250413-010452
58,kein_Terminated,Zeit abgelaufen,0.14,400,-7260.25,300.5,26,6,20250413-010507
59,kein_Terminated,Zeit abgelaufen,0.15,400,-4488.75,300.5,26,6,20250413-010522
60,kein_Terminated,Zeit abgelaufen,0.01,602,-60521.0,300.5,26,3,20250413-010540
61,kein_Terminated,Zeit abgelaufen,0.01,602,-7.0,300.5,26,3,20250413-010555
62,kein_Terminated,Zeit abgelaufen,0.01,602,-60521.0,300.5,26,3,20250413-010612
63,kein_Terminated,Zeit abgelaufen,0.11,504,-14581.5,300.5,5,9,20250413-010622
64,kein_Terminated,Zeit abgelaufen,0.14,494,-15511.25,300.5,5,9,20250413-010632
65,kein_Terminated,Zeit abgelaufen,0.29,453,-12934.75,300.5,5,3,20250413-010642
66,kein_Terminated,Zeit abgelaufen,0.68,354,-2015.25,300.5,5,3,20250413-010652
67,kein_Terminated,Zeit abgelaufen,0.54,360,-4556.5,300.5,5,7,20250413-010702
68,kein_Terminated,Zeit abgelaufen,0.62,314,-1276.0,300.5,5,7,20250413-010712
69,kein_Terminated,Zeit abgelaufen,0.55,436,-8688.0,300.5,5,5,20250413-010722
70,kein_Terminated,Zeit abgelaufen,0.45,490,-31850.0,300.5,8,2,20250413-010734
71,kein_Terminated,Zeit abgelaufen,0.46,512,-33446.75,300.5,8,2,20250413-010746
72,kein_Terminated,Zeit abgelaufen,0.51,380,-6411.0,300.5,8,6,20250413-010757
73,kein_Terminated,Zeit abgelaufen,0.68,361,-2196.0,300.5,8,6,20250413-010807
74,kein_Terminated,Zeit abgelaufen,0.66,410,-6336.5,300.5,8,4,20250413-010818
75,kein_Terminated,Zeit abgelaufen,0.39,522,-33739.0,300.5,8,4,20250413-010829
76,kein_Terminated,Zeit abgelaufen,0.72,455,-11803.0,300.5,8,4,20250413-010840
77,kein_Terminated,Zeit abgelaufen,0.29,400,-9903.5,300.5,8,0,20250413-010851
78,kein_Terminated,Zeit abgelaufen,0.3,426,-11972.0,300.5,8,0,20250413-010901
79,kein_Terminated,Zeit abgelaufen,0.28,328,-3636.25,300.5,8,2,20250413-010912
80,kein_Terminated,Zeit abgelaufen,0.25,341,-9774.25,300.5,8,2,20250413-010922
81,kein_Terminated,Zeit abgelaufen,0.09,500,-31863.5,300.5,8,8,20250413-010933
82,kein_Terminated,Zeit abgelaufen,0.14,308,-9054.5,300.5,8,8,20250413-010943
83,kein_Terminated,Zeit abgelaufen,0.08,359,-7131.0,300.5,8,2,20250413-010954
1,kein_Terminated,Zeit abgelaufen,0.03,596,-20650.25,300.5,0,3,20250413-011008
84,kein_Terminated,Zeit abgelaufen,0.2,345,-8036.25,300.5,15,7,20250413-011017
85,kein_Terminated,Zeit abgelaufen,0.1,589,-21611.75,300.5,15,7,20250413-011028
86,kein_Terminated,Zeit abgelaufen,0.18,446,-10436.75,300.5,15,1,20250413-011040
87,kein_Terminated,Zeit abgelaufen,0.12,507,-13284.5,300.5,15,1,20250413-011051
88,kein_Terminated,Zeit abgelaufen,0.12,565,-11156.0,300.5,15,4,20250413-011103
89,kein_Terminated,Zeit abgelaufen,0.17,415,-22303.75,300.5,15,4,20250413-011114
90,kein_Terminated,Zeit abgelaufen,0.24,438,-6504.75,300.5,15,5,20250413-011126
91,kein_Terminated,Zeit abgelaufen,0.24,227,-698.75,300.5,5,3,20250413-011136
92,kein_Terminated,Zeit abgelaufen,0.1,574,-16324.75,300.5,5,3,20250413-011145
93,kein_Terminated,Zeit abgelaufen,0.21,399,-6373.75,300.5,5,8,20250413-011155
94,kein_Terminated,Zeit abgelaufen,0.21,315,-7735.5,300.5,5,8,20250413-011205
95,kein_Terminated,Zeit abgelaufen,0.25,291,-3068.75,300.5,5,3,20250413-011215
96,kein_Terminated,Zeit abgelaufen,0.22,424,-7180.5,300.5,5,3,20250413-011225
97,kein_Terminated,Zeit abgelaufen,0.23,179,-1237.75,300.5,5,2,20250413-011235
98,kein_Terminated,Zeit abgelaufen,0.2,290,-4083.75,300.5,5,3,20250413-011244
99,kein_Terminated,Zeit abgelaufen,0.42,351,-1127.0,300.5,5,3,20250413-011254
100,kein_Terminated,Zeit abgelaufen,0.22,355,-6733.5,300.5,5,4,20250413-011304
101,kein_Terminated,Zeit abgelaufen,0.29,357,-4685.25,300.5,5,4,20250413-011314
102,kein_Terminated,Zeit abgelaufen,0.27,348,-6633.25,300.5,5,4,20250413-011324
103,kein_Terminated,Zeit abgelaufen,0.32,273,-4482.75,300.5,5,4,20250413-011334
104,kein_Terminated,Zeit abgelaufen,0.16,502,-19240.5,300.5,5,3,20250413-011344
105,kein_Terminated,Zeit abgelaufen,0.22,309,-7148.5,300.5,8,8,20250413-011355
106,kein_Terminated,Zeit abgelaufen,0.12,538,-40152.0,300.5,8,8,20250413-011405
107,kein_Terminated,Zeit abgelaufen,0.21,330,-4633.0,300.5,8,7,20250413-011416
108,kein_Terminated,Zeit abgelaufen,0.13,275,-4358.5,300.5,8,7,20250413-011427
109,kein_Terminated,Zeit abgelaufen,0.28,318,-3341.25,300.5,8,4,20250413-011437
110,kein_Terminated,Zeit abgelaufen,0.17,510,-33064.0,300.5,8,4,20250413-011448
111,kein_Terminated,Zeit abgelaufen,0.24,310,-1319.25,300.5,8,5,20250413-011459
112,kein_Terminated,Zeit abgelaufen,0.08,596,-13188.0,300.5,15,8,20250413-011510
113,kein_Terminated,Zeit abgelaufen,0.09,592,-16557.5,300.5,15,8,20250413-011522
114,kein_Terminated,Zeit abgelaufen,0.24,352,-6021.0,300.5,15,5,20250413-011533
115,kein_Terminated,Zeit abgelaufen,0.2,526,-11977.5,300.5,15,5,20250413-011545
116,kein_Terminated,Zeit abgelaufen,0.11,415,-9877.5,300.5,15,2,20250413-011557
117,kein_Terminated,Zeit abgelaufen,0.1,474,-8535.0,300.5,15,2,20250413-011608
118,kein_Terminated,Zeit abgelaufen,0.16,348,-3825.0,300.5,15,9,20250413-011620
119,kein_Terminated,Zeit abgelaufen,0.35,414,-8033.0,300.5,26,9,20250413-011635
120,kein_Terminated,Zeit abgelaufen,0.13,506,-17596.75,300.5,26,9,20250413-011650
121,kein_Terminated,Zeit abgelaufen,0.22,416,-6630.5,300.5,26,0,20250413-011705
122,kein_Terminated,Zeit abgelaufen,0.2,342,-4586.0,300.5,26,0,20250413-011720
123,kein_Terminated,Zeit abgelaufen,0.21,383,-4768.25,300.5,26,1,20250413-011735
124,kein_Terminated,Zeit abgelaufen,0.18,382,-5164.25,300.5,26,1,20250413-011750
125,kein_Terminated,Zeit abgelaufen,0.14,365,-3738.0,300.5,26,5,20250413-011805
126,kein_Terminated,Zeit abgelaufen,0.16,339,-7360.0,300.5,0,8,20250413-011815
127,kein_Terminated,Zeit abgelaufen,0.15,313,-5437.0,300.5,0,8,20250413-011826
128,kein_Terminated,Zeit abgelaufen,0.29,264,-1867.5,300.5,0,1,20250413-011836
129,kein_Terminated,Zeit abgelaufen,0.23,274,-2603.5,300.5,0,1,20250413-011847
130,kein_Terminated,Zeit abgelaufen,0.22,338,-3735.0,300.5,0,2,20250413-011857
131,kein_Terminated,Zeit abgelaufen,0.12,218,-2194.0,300.5,0,2,20250413-011907
132,kein_Terminated,Zeit abgelaufen,0.12,228,-2665.0,300.5,0,2,20250413-011918
133,kein_Terminated,Zeit abgelaufen,0.14,329,-5536.25,300.5,0,0,20250413-011928
134,kein_Terminated,Zeit abgelaufen,0.14,258,-3831.5,300.5,0,0,20250413-011939
135,kein_Terminated,Zeit abgelaufen,0.22,303,-4178.0,300.5,0,8,20250413-011949
136,kein_Terminated,Zeit abgelaufen,0.23,309,-2156.5,300.5,0,8,20250413-012000
137,kein_Terminated,Zeit abgelaufen,0.15,380,-9692.5,300.5,0,3,20250413-012010
138,kein_Terminated,Zeit abgelaufen,0.13,244,-3105.5,300.5,0,3,20250413-012021
139,kein_Terminated,Zeit abgelaufen,0.38,355,-5140.5,300.5,0,3,20250413-012031
140,kein_Terminated,Zeit abgelaufen,0.27,194,927.0,300.5,5,2,20250413-012041
141,kein_Terminated,Zeit abgelaufen,0.23,127,1390.5,300.5,5,2,20250413-012051
142,kein_Terminated,Zeit abgelaufen,0.5,279,1314.75,300.5,5,1,20250413-012101
143,kein_Terminated,Zeit abgelaufen,0.23,383,-15930.5,300.5,5,1,20250413-012111
144,kein_Terminated,Zeit abgelaufen,0.4,341,-8060.5,300.5,5,7,20250413-012121
145,kein_Terminated,Zeit abgelaufen,0.24,441,-13941.0,300.5,5,7,20250413-012131
146,kein_Terminated,Zeit abgelaufen,0.09,503,-6894.25,300.5,5,2,20250413-012141
147,kein_Terminated,Zeit abgelaufen,0.41,347,-1698.75,300.5,5,7,20250413-012151
148,kein_Terminated,Zeit abgelaufen,0.45,265,252.5,300.5,5,7,20250413-012201
149,kein_Terminated,Zeit abgelaufen,0.23,319,-3188.0,300.5,5,1,20250413-012211
150,kein_Terminated,Zeit abgelaufen,0.28,422,-13868.75,300.5,5,1,20250413-012221
151,kein_Terminated,Zeit abgelaufen,0.34,318,-2699.5,300.5,5,9,20250413-012231
152,kein_Terminated,Zeit abgelaufen,0.31,255,-3413.75,300.5,5,9,20250413-012241
153,kein_Terminated,Zeit abgelaufen,0.12,463,-8549.25,300.5,5,0,20250413-012251
154,kein_Terminated,Zeit abgelaufen,0.1,589,-12335.5,300.5,15,4,20250413-012302
155,kein_Terminated,Zeit abgelaufen,0.33,462,-13932.5,300.5,15,4,20250413-012314
156,kein_Terminated,Zeit abgelaufen,0.36,436,-8632.5,300.5,15,8,20250413-012326
157,kein_Terminated,Zeit abgelaufen,0.14,579,-8055.0,300.5,15,8,20250413-012338
158,kein_Terminated,Zeit abgelaufen,0.13,487,-14554.25,300.5,15,1,20250413-012350
159,kein_Terminated,Zeit abgelaufen,0.11,581,-40929.25,300.5,15,1,20250413-012402
160,kein_Terminated,Zeit abgelaufen,0.17,542,-6635.5,300.5,15,9,20250413-012413
161,kein_Terminated,Zeit abgelaufen,0.21,525,-30581.75,300.5,8,6,20250413-012424
162,kein_Terminated,Zeit abgelaufen,0.31,433,-10799.75,300.5,8,6,20250413-012435
163,kein_Terminated,Zeit abgelaufen,0.16,574,-45520.25,300.5,8,6,20250413-012446
164,kein_Terminated,Zeit abgelaufen,0.25,450,-22195.25,300.5,8,6,20250413-012457
165,kein_Terminated,Zeit abgelaufen,0.31,386,-12577.25,300.5,8,6,20250413-012508
166,kein_Terminated,Zeit abgelaufen,0.38,396,-7510.5,300.5,8,6,20250413-012519
2,kein_Terminated,Zeit abgelaufen,0.02,599,246.5,300.5,0,1,20250413-012533
167,kein_Terminated,Zeit abgelaufen,0.29,335,-5579.25,300.5,8,2,20250413-012540
168,kein_Terminated,Zeit abgelaufen,0.22,368,-14511.25,300.5,5,8,20250413-012550
169,kein_Terminated,Zeit abgelaufen,0.31,426,-10542.25,300.5,5,8,20250413-012600
170,kein_Terminated,Zeit abgelaufen,0.33,419,-14421.0,300.5,5,8,20250413-012610
171,kein_Terminated,Zeit abgelaufen,0.26,337,-10533.75,300.5,5,8,20250413-012620
172,kein_Terminated,Zeit abgelaufen,0.36,436,-6348.0,300.5,5,7,20250413-012631
173,kein_Terminated,Zeit abgelaufen,0.25,200,449.5,300.5,5,7,20250413-012641
174,kein_Terminated,Zeit abgelaufen,0.27,278,-5275.5,300.5,5,1,20250413-012651
175,kein_Terminated,Zeit abgelaufen,0.27,428,-7793.5,300.5,8,2,20250413-012702
176,kein_Terminated,Zeit abgelaufen,0.22,211,-1489.75,300.5,8,2,20250413-012712
177,kein_Terminated,Zeit abgelaufen,0.35,462,-29652.5,300.5,8,5,20250413-012723
178,kein_Terminated,Zeit abgelaufen,0.48,227,-1656.75,300.5,8,5,20250413-012734
179,kein_Terminated,Zeit abgelaufen,0.37,341,-10943.25,300.5,8,4,20250413-012745
180,kein_Terminated,Zeit abgelaufen,0.32,307,-8097.0,300.5,8,4,20250413-012756
181,kein_Terminated,Zeit abgelaufen,0.43,337,-3609.75,300.5,8,8,20250413-012807
182,kein_Terminated,Zeit abgelaufen,0.37,402,1066.75,300.5,0,1,20250413-012818
183,kein_Terminated,Zeit abgelaufen,0.45,361,-11075.5,300.5,0,1,20250413-012828
184,kein_Terminated,Zeit abgelaufen,0.35,324,-1869.5,300.5,0,1,20250413-012839
185,kein_Terminated,Zeit abgelaufen,0.33,366,-412.75,300.5,0,1,20250413-012850
186,kein_Terminated,Zeit abgelaufen,0.38,301,-10585.75,300.5,0,2,20250413-012901
187,kein_Terminated,Zeit abgelaufen,0.26,407,-2413.0,300.5,0,2,20250413-012911
188,kein_Terminated,Zeit abgelaufen,0.23,460,-18530.0,300.5,0,9,20250413-012922
189,kein_Terminated,Zeit abgelaufen,0.36,256,-1290.5,300.5,0,0,20250413-012933
190,kein_Terminated,Zeit abgelaufen,0.37,328,-1875.75,300.5,0,0,20250413-012943
191,kein_Terminated,Zeit abgelaufen,0.21,200,-509.5,300.5,0,8,20250413-012954
192,kein_Terminated,Zeit abgelaufen,0.25,298,-8030.25,300.5,0,8,20250413-013005
193,kein_Terminated,Zeit abgelaufen,0.19,322,-9914.5,300.5,0,1,20250413-013015
194,kein_Terminated,Zeit abgelaufen,0.22,350,-13983.5,300.5,0,1,20250413-013026
195,kein_Terminated,Zeit abgelaufen,0.45,371,-17548.25,300.5,0,2,20250413-013036
196,kein_Terminated,Zeit abgelaufen,0.38,343,-2343.5,300.5,8,5,20250413-013047
197,kein_Terminated,Zeit abgelaufen,0.38,423,-3698.0,300.5,8,5,20250413-013058
198,kein_Terminated,Zeit abgelaufen,0.45,247,1534.25,300.5,8,7,20250413-013109
199,kein_Terminated,Zeit abgelaufen,0.13,543,-46440.0,300.5,8,7,20250413-013120
200,kein_Terminated,Zeit abgelaufen,0.2,402,-28239.75,300.5,8,1,20250413-013131
201,kein_Terminated,Zeit abgelaufen,0.43,317,-10505.5,300.5,8,1,20250413-013142
202,kein_Terminated,Zeit abgelaufen,0.33,378,-10238.25,300.5,8,6,20250413-013153
203,kein_Terminated,Zeit abgelaufen,0.46,325,-7067.0,300.5,8,9,20250413-013204
204,kein_Terminated,Zeit abgelaufen,0.3,450,-22304.5,300.5,8,9,20250413-013215
205,kein_Terminated,Zeit abgelaufen,0.15,515,-39820.75,300.5,8,1,20250413-013226
206,kein_Terminated,Zeit abgelaufen,0.43,341,1286.25,300.5,8,1,20250413-013237
207,kein_Terminated,Zeit abgelaufen,0.39,207,1922.5,300.5,8,7,20250413-013248
208,kein_Terminated,Zeit abgelaufen,0.47,289,-414.25,300.5,8,7,20250413-013259
209,kein_Terminated,Zeit abgelaufen,0.38,372,-23848.0,300.5,8,7,20250413-013310
210,kein_Terminated,Zeit abgelaufen,0.39,315,1145.25,300.5,0,0,20250413-013321
211,kein_Terminated,Zeit abgelaufen,0.56,174,3332.5,300.5,0,0,20250413-013331
212,kein_Terminated,Zeit abgelaufen,0.36,351,265.5,300.5,0,1,20250413-013342
213,kein_Terminated,Zeit abgelaufen,0.33,393,-14924.75,300.5,0,1,20250413-013353
214,kein_Terminated,Zeit abgelaufen,0.31,279,1212.75,300.5,0,7,20250413-013403
215,kein_Terminated,Zeit abgelaufen,0.25,351,22.5,300.5,0,7,20250413-013414
216,kein_Terminated,Zeit abgelaufen,0.5,293,-3540.5,300.5,0,3,20250413-013425
217,kein_Terminated,Zeit abgelaufen,0.23,390,-12734.5,300.5,8,9,20250413-013436
218,kein_Terminated,Zeit abgelaufen,0.43,345,-885.5,300.5,8,9,20250413-013447
219,kein_Terminated,Zeit abgelaufen,0.39,314,1362.75,300.5,8,0,20250413-013458
220,kein_Terminated,Zeit abgelaufen,0.25,424,-27829.25,300.5,8,0,20250413-013509
221,kein_Terminated,Zeit abgelaufen,0.39,362,-5061.25,300.5,8,0,20250413-013520
222,kein_Terminated,Zeit abgelaufen,0.45,297,-5050.5,300.5,8,0,20250413-013531
223,kein_Terminated,Zeit abgelaufen,0.2,304,-3015.5,300.5,8,5,20250413-013542
224,kein_Terminated,Zeit abgelaufen,0.23,446,-13239.0,300.5,8,8,20250413-013553
225,kein_Terminated,Zeit abgelaufen,0.28,359,-4607.0,300.5,8,8,20250413-013604
226,kein_Terminated,Zeit abgelaufen,0.34,328,-6361.75,300.5,8,2,20250413-013615
227,kein_Terminated,Zeit abgelaufen,0.24,286,84.0,300.5,8,2,20250413-013626
228,kein_Terminated,Zeit abgelaufen,0.22,512,-42028.0,300.5,8,0,20250413-013637
229,kein_Terminated,Zeit abgelaufen,0.27,392,-8793.0,300.5,8,0,20250413-013648
230,kein_Terminated,Zeit abgelaufen,0.38,351,-13615.5,300.5,8,1,20250413-013659
231,kein_Terminated,Zeit abgelaufen,0.38,325,3056.25,300.5,8,1,20250413-013710
232,kein_Terminated,Zeit abgelaufen,0.36,208,-278.25,300.5,8,1,20250413-013721
233,kein_Terminated,Zeit abgelaufen,0.23,174,2562.75,300.5,8,4,20250413-013732
234,kein_Terminated,Zeit abgelaufen,0.33,248,-622.25,300.5,8,4,20250413-013743
235,kein_Terminated,Zeit abgelaufen,0.31,258,-5975.75,300.5,8,4,20250413-013754
236,kein_Terminated,Zeit abgelaufen,0.13,270,-530.75,300.5,8,4,20250413-013805
237,kein_Terminated,Zeit abgelaufen,0.29,345,-1573.25,300.5,8,9,20250413-013816
238,kein_Terminated,Zeit abgelaufen,0.36,240,1675.0,300.5,26,8,20250413-013831
239,kein_Terminated,Zeit abgelaufen,0.3,279,2160.0,300.5,26,8,20250413-013847
240,kein_Terminated,Zeit abgelaufen,0.01,602,146.5,300.5,26,3,20250413-013903
241,kein_Terminated,Zeit abgelaufen,0.01,602,114.5,300.5,26,3,20250413-013919
242,kein_Terminated,Zeit abgelaufen,0.25,458,1197.0,300.5,26,5,20250413-013934
243,kein_Terminated,Zeit abgelaufen,0.15,517,-1156.0,300.5,26,5,20250413-013950
244,kein_Terminated,Zeit abgelaufen,0.25,440,80.75,300.5,26,6,20250413-014005
245,kein_Terminated,Zeit abgelaufen,0.32,452,-14437.0,300.5,5,4,20250413-014015
246,kein_Terminated,Zeit abgelaufen,0.27,297,-157.25,300.5,5,4,20250413-014025
247,kein_Terminated,Zeit abgelaufen,0.35,213,3699.75,300.5,5,0,20250413-014035
248,kein_Terminated,Zeit abgelaufen,0.24,251,2058.25,300.5,5,0,20250413-014045
249,kein_Terminated,Zeit abgelaufen,0.22,355,-450.25,300.5,5,8,20250413-014056
3,kein_Terminated,Zeit abgelaufen,0.06,125,-100.25,300.5,0,6,20250413-014109
250,kein_Terminated,Zeit abgelaufen,0.15,307,-5848.0,300.5,5,8,20250413-014116
251,kein_Terminated,Zeit abgelaufen,0.33,387,-5334.25,300.5,5,7,20250413-014126
252,kein_Terminated,Zeit abgelaufen,0.28,446,-30128.75,300.5,15,0,20250413-014138
