DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000.0,1,1080000,99999999999999,20,100,50,2,300,2,0.5,5,-100,0.1,1,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M6_R6_O5_A3_TR1_T1_20250407-013856/save-04.07.2025_01.38.56/best_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
125,kein_Terminated,Zeit abgelaufen,0.07,10,931.0,300.5,24,2,20250413-002927
126,kein_Terminated,Zeit abgelaufen,0.08,13,1023.0,300.5,24,2,20250413-003024
127,kein_Terminated,Zeit abgelaufen,0.08,9,1060.0,300.5,24,2,20250413-003121
128,kein_Terminated,Zeit abgelaufen,0.18,58,716.0,300.5,24,7,20250413-003214
129,kein_Terminated,Zeit abgelaufen,0.17,146,-1129.0,300.5,24,7,20250413-003312
130,kein_Terminated,Zeit abgelaufen,0.1,76,-304.0,300.5,24,7,20250413-003408
131,kein_Terminated,Zeit abgelaufen,0.09,23,860.0,300.5,24,7,20250413-003507
132,kein_Terminated,Zeit abgelaufen,0.09,10,1393.0,300.5,24,7,20250413-003601
133,kein_Terminated,Zeit abgelaufen,0.09,4,1285.0,300.5,23,7,20250413-003656
134,kein_Terminated,Zeit abgelaufen,0.09,5,1397.0,300.5,23,7,20250413-003749
135,kein_Terminated,Zeit abgelaufen,0.1,4,1445.0,300.5,23,7,20250413-003840
136,kein_Terminated,Zeit abgelaufen,0.09,0,1365.0,300.5,23,7,20250413-003933
137,kein_Terminated,Zeit abgelaufen,0.09,0,1297.0,300.5,23,7,20250413-004029
138,kein_Terminated,Zeit abgelaufen,0.1,2,1421.0,300.5,23,7,20250413-004122
139,kein_Terminated,Zeit abgelaufen,0.09,0,1321.0,300.5,23,7,20250413-004215
140,kein_Terminated,Zeit abgelaufen,0.1,0,1417.0,300.5,23,7,20250413-004310
141,kein_Terminated,Zeit abgelaufen,0.09,0,1281.0,300.5,23,7,20250413-004406
142,kein_Terminated,Zeit abgelaufen,0.08,5,1217.0,300.5,23,3,20250413-004503
143,kein_Terminated,Zeit abgelaufen,0.08,7,1181.0,300.5,23,3,20250413-004558
144,kein_Terminated,Zeit abgelaufen,0.08,8,1197.0,300.5,23,3,20250413-004656
145,kein_Terminated,Zeit abgelaufen,0.08,3,1205.0,300.5,23,3,20250413-004751
146,kein_Terminated,Zeit abgelaufen,0.09,6,1293.0,300.5,23,3,20250413-004845
147,kein_Terminated,Zeit abgelaufen,0.08,8,1273.0,300.5,24,3,20250413-004938
148,kein_Terminated,Zeit abgelaufen,0.08,10,1197.0,300.5,24,3,20250413-005036
149,kein_Terminated,Zeit abgelaufen,0.09,23,1184.0,300.5,24,3,20250413-005134
150,kein_Terminated,Zeit abgelaufen,0.08,25,1148.0,300.5,24,3,20250413-005228
151,kein_Terminated,Zeit abgelaufen,0.09,38,1361.0,300.5,24,3,20250413-005322
152,kein_Terminated,Zeit abgelaufen,0.08,52,1237.0,300.5,24,3,20250413-005414
153,kein_Terminated,Zeit abgelaufen,0.08,54,1157.0,300.5,24,3,20250413-005509
154,kein_Terminated,Zeit abgelaufen,0.07,29,1141.0,300.5,24,3,20250413-005600
155,kein_Terminated,Zeit abgelaufen,0.07,42,1065.0,300.5,24,3,20250413-005651
156,kein_Terminated,Zeit abgelaufen,0.22,50,2969.0,300.5,24,5,20250413-005746
157,kein_Terminated,Zeit abgelaufen,0.22,97,2763.0,300.5,24,5,20250413-005838
158,kein_Terminated,Zeit abgelaufen,0.22,93,2153.0,300.5,24,5,20250413-005934
159,kein_Terminated,Zeit abgelaufen,0.23,88,2753.0,300.5,24,5,20250413-010027
160,kein_Terminated,Zeit abgelaufen,0.23,90,2798.0,300.5,24,5,20250413-010123
161,kein_Terminated,Zeit abgelaufen,0.23,54,2975.0,300.5,23,5,20250413-010218
162,kein_Terminated,Zeit abgelaufen,0.21,9,2869.0,300.5,23,5,20250413-010312
163,kein_Terminated,Zeit abgelaufen,0.08,2,1225.0,300.5,23,3,20250413-010402
164,kein_Terminated,Zeit abgelaufen,0.06,11,1005.0,300.5,23,3,20250413-010456
165,kein_Terminated,Zeit abgelaufen,0.07,24,1033.0,300.5,23,3,20250413-010548
166,kein_Terminated,Zeit abgelaufen,0.06,57,880.0,300.5,23,3,20250413-010642
2,kein_Terminated,Zeit abgelaufen,0.06,27,-6549.0,300.5,22,3,20250413-010738
167,kein_Terminated,Zeit abgelaufen,0.06,55,1001.0,300.5,23,3,20250413-010757
168,kein_Terminated,Zeit abgelaufen,0.1,31,1525.0,300.5,22,3,20250413-010848
169,kein_Terminated,Zeit abgelaufen,0.13,51,1824.0,300.5,22,3,20250413-010941
170,kein_Terminated,Zeit abgelaufen,0.11,87,1589.0,300.5,22,5,20250413-011036
171,kein_Terminated,Zeit abgelaufen,0.11,79,1456.0,300.5,22,5,20250413-011127
172,kein_Terminated,Zeit abgelaufen,0.11,105,1625.0,300.5,22,5,20250413-011216
173,kein_Terminated,Zeit abgelaufen,0.11,119,1593.0,300.5,22,5,20250413-011308
174,kein_Terminated,Zeit abgelaufen,0.15,153,1309.0,300.5,22,5,20250413-011405
175,kein_Terminated,Zeit abgelaufen,0.24,20,3297.0,300.5,23,5,20250413-011458
176,kein_Terminated,Zeit abgelaufen,0.25,23,3312.0,300.5,23,5,20250413-011551
177,kein_Terminated,Zeit abgelaufen,0.26,19,3477.0,300.5,23,6,20250413-011645
178,kein_Terminated,Zeit abgelaufen,0.25,19,3349.0,300.5,23,6,20250413-011740
179,kein_Terminated,Zeit abgelaufen,0.24,34,3249.0,300.5,23,6,20250413-011835
180,kein_Terminated,Zeit abgelaufen,0.25,40,3337.0,300.5,23,6,20250413-011930
181,kein_Terminated,Zeit abgelaufen,0.25,32,3325.0,300.5,23,6,20250413-012028
182,kein_Terminated,Zeit abgelaufen,0.24,37,3253.0,300.5,23,6,20250413-012123
183,kein_Terminated,Zeit abgelaufen,0.25,27,3317.0,300.5,23,6,20250413-012218
184,kein_Terminated,Zeit abgelaufen,0.16,19,2281.0,300.5,23,8,20250413-012312
185,kein_Terminated,Zeit abgelaufen,0.19,16,2585.0,300.5,23,8,20250413-012403
186,kein_Terminated,Zeit abgelaufen,0.17,26,2301.0,300.5,23,8,20250413-012456
187,kein_Terminated,Zeit abgelaufen,0.18,46,2412.0,300.5,23,8,20250413-012551
188,kein_Terminated,Zeit abgelaufen,0.17,89,2272.0,300.5,23,8,20250413-012646
189,kein_Terminated,Zeit abgelaufen,0.18,51,2545.0,300.5,23,8,20250413-012743
190,kein_Terminated,Zeit abgelaufen,0.17,69,2405.0,300.5,23,8,20250413-012838
191,kein_Terminated,Zeit abgelaufen,0.25,65,3341.0,300.5,23,6,20250413-012934
192,kein_Terminated,Zeit abgelaufen,0.24,68,3100.0,300.5,23,6,20250413-013029
193,kein_Terminated,Zeit abgelaufen,0.25,70,3417.0,300.5,23,6,20250413-013126
194,kein_Terminated,Zeit abgelaufen,0.24,71,3112.0,300.5,23,6,20250413-013218
195,kein_Terminated,Zeit abgelaufen,0.23,94,2984.0,300.5,23,6,20250413-013314
196,kein_Terminated,Zeit abgelaufen,0.25,94,3429.0,300.5,23,6,20250413-013408
197,kein_Terminated,Zeit abgelaufen,0.28,90,3458.0,300.5,23,6,20250413-013502
198,kein_Terminated,Zeit abgelaufen,0.25,108,3337.0,300.5,23,7,20250413-013600
199,kein_Terminated,Zeit abgelaufen,0.2,114,2632.0,300.5,23,7,20250413-013654
200,kein_Terminated,Zeit abgelaufen,0.24,158,2922.0,300.5,23,7,20250413-013743
201,kein_Terminated,Zeit abgelaufen,0.24,101,3140.0,300.5,23,7,20250413-013836
202,kein_Terminated,Zeit abgelaufen,0.24,165,2982.0,300.5,23,7,20250413-013932
203,kein_Terminated,Zeit abgelaufen,0.03,0,561.0,300.5,25,7,20250413-014030
204,kein_Terminated,Zeit abgelaufen,0.09,70,-1269.0,300.5,25,7,20250413-014128
205,kein_Terminated,Zeit abgelaufen,0.12,97,893.0,300.5,25,9,20250413-014229
206,kein_Terminated,Zeit abgelaufen,0.11,91,1157.0,300.5,25,9,20250413-014327
207,kein_Terminated,Zeit abgelaufen,0.12,127,413.0,300.5,25,9,20250413-014420
208,kein_Terminated,Zeit abgelaufen,0.12,77,958.0,300.5,25,9,20250413-014517
209,kein_Terminated,Zeit abgelaufen,0.11,102,765.0,300.5,25,9,20250413-014618
210,kein_Terminated,Zeit abgelaufen,0.27,265,2466.0,300.5,24,9,20250413-014709
211,kein_Terminated,Zeit abgelaufen,0.15,367,235.0,300.5,24,9,20250413-014805
212,kein_Terminated,Zeit abgelaufen,0.12,338,339.0,300.5,24,0,20250413-014857
213,kein_Terminated,Zeit abgelaufen,0.12,335,1111.0,300.5,24,0,20250413-014952
214,kein_Terminated,Zeit abgelaufen,0.11,369,328.0,300.5,24,0,20250413-015042
215,kein_Terminated,Zeit abgelaufen,0.11,398,805.0,300.5,24,0,20250413-015138
216,kein_Terminated,Zeit abgelaufen,0.14,359,1464.0,300.5,24,0,20250413-015235
217,kein_Terminated,Zeit abgelaufen,0.15,335,1717.0,300.5,23,0,20250413-015330
218,kein_Terminated,Zeit abgelaufen,0.16,326,2015.0,300.5,23,0,20250413-015426
219,kein_Terminated,Zeit abgelaufen,0.15,287,1551.0,300.5,23,9,20250413-015520
220,kein_Terminated,Zeit abgelaufen,0.16,369,1942.0,300.5,23,9,20250413-015612
221,kein_Terminated,Zeit abgelaufen,0.16,274,2237.0,300.5,23,9,20250413-015707
222,kein_Terminated,Zeit abgelaufen,0.17,225,1795.0,300.5,23,9,20250413-015804
223,kein_Terminated,Zeit abgelaufen,0.17,229,2305.0,300.5,23,9,20250413-015859
224,kein_Terminated,Zeit abgelaufen,0.16,212,2055.0,300.5,22,9,20250413-015954
225,kein_Terminated,Zeit abgelaufen,0.16,226,2112.0,300.5,22,9,20250413-020048
226,kein_Terminated,Zeit abgelaufen,0.2,197,2652.0,300.5,22,7,20250413-020146
227,kein_Terminated,Zeit abgelaufen,0.19,159,2548.0,300.5,22,7,20250413-020240
228,kein_Terminated,Zeit abgelaufen,0.2,141,2628.0,300.5,22,7,20250413-020333
229,kein_Terminated,Zeit abgelaufen,0.19,136,2572.0,300.5,22,7,20250413-020427
230,kein_Terminated,Zeit abgelaufen,0.2,112,2640.0,300.5,22,7,20250413-020521
231,kein_Terminated,Zeit abgelaufen,0.21,145,2602.0,300.5,22,7,20250413-020617
232,kein_Terminated,Zeit abgelaufen,0.19,114,2387.0,300.5,22,7,20250413-020711
233,kein_Terminated,Zeit abgelaufen,0.17,82,2413.0,300.5,22,0,20250413-020805
234,kein_Terminated,Zeit abgelaufen,0.17,140,2280.0,300.5,22,0,20250413-020902
235,kein_Terminated,Zeit abgelaufen,0.15,122,2089.0,300.5,22,0,20250413-020955
236,kein_Terminated,Zeit abgelaufen,0.17,87,2389.0,300.5,22,0,20250413-021050
237,kein_Terminated,Zeit abgelaufen,0.15,118,2161.0,300.5,22,0,20250413-021146
238,kein_Terminated,Zeit abgelaufen,0.3,278,2783.0,300.5,25,0,20250413-021244
239,kein_Terminated,Zeit abgelaufen,0.16,349,1482.0,300.5,25,0,20250413-021338
240,kein_Terminated,Zeit abgelaufen,0.16,40,1470.0,300.5,25,9,20250413-021432
241,kein_Terminated,Zeit abgelaufen,0.16,74,1790.0,300.5,25,9,20250413-021532
242,kein_Terminated,Zeit abgelaufen,0.14,29,1174.0,300.5,25,9,20250413-021630
243,kein_Terminated,Zeit abgelaufen,0.16,67,1442.0,300.5,25,9,20250413-021727
244,kein_Terminated,Zeit abgelaufen,0.07,470,-1282.0,300.5,25,9,20250413-021826
245,kein_Terminated,Zeit abgelaufen,0.19,434,965.0,300.5,24,9,20250413-021922
246,kein_Terminated,Zeit abgelaufen,0.19,359,2149.0,300.5,24,9,20250413-022018
247,kein_Terminated,Zeit abgelaufen,0.1,0,1509.0,300.5,24,4,20250413-022112
248,kein_Terminated,Zeit abgelaufen,0.11,1,1613.0,300.5,24,4,20250413-022207
249,kein_Terminated,Zeit abgelaufen,0.12,1,1725.0,300.5,24,4,20250413-022304
3,kein_Terminated,Zeit abgelaufen,0.09,0,-505.0,300.5,22,3,20250413-022400
250,kein_Terminated,Zeit abgelaufen,0.13,0,1813.0,300.5,24,4,20250413-022418
251,kein_Terminated,Zeit abgelaufen,0.13,0,1833.0,300.5,24,4,20250413-022512
252,kein_Terminated,Zeit abgelaufen,0.12,1,1753.0,300.5,23,4,20250413-022608
253,kein_Terminated,Zeit abgelaufen,0.13,1,1825.0,300.5,23,4,20250413-022701
254,kein_Terminated,Zeit abgelaufen,0.12,2,1701.0,300.5,23,3,20250413-022754
255,kein_Terminated,Zeit abgelaufen,0.11,0,1549.0,300.5,23,3,20250413-022848
256,kein_Terminated,Zeit abgelaufen,0.1,2,1505.0,300.5,23,3,20250413-022944
257,kein_Terminated,Zeit abgelaufen,0.12,6,1709.0,300.5,23,3,20250413-023039
258,kein_Terminated,Zeit abgelaufen,0.11,21,1537.0,300.5,23,3,20250413-023133
259,kein_Terminated,Zeit abgelaufen,0.35,81,4673.0,300.5,22,3,20250413-023226
