DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000.0,1,1080000,99999999999999,20,100,50,2,300,2,0.5,5,-100,0.15,0.7,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M6_R6_O5_A3_TR1_T1_20250407-013856/save-04.07.2025_01.38.56/best_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
138,kein_Terminated,Zeit abgelaufen,0.13,365,-26100.799999999937,300.5,23,7,20250410-215556
139,kein_Terminated,Zeit abgelaufen,0.14,437,-34700.99999999994,300.5,23,7,20250410-215653
140,kein_Terminated,Zeit abgelaufen,0.14,513,-43232.50000000006,300.5,23,7,20250410-215750
141,kein_Terminated,Zeit abgelaufen,0.14,330,-20280.89999999984,300.5,23,7,20250410-215840
142,kein_Terminated,Zeit abgelaufen,0.06,0,756.40000000002,300.5,23,3,20250410-215931
143,kein_Terminated,Zeit abgelaufen,0.06,0,756.4000000000124,300.5,23,3,20250410-220024
144,kein_Terminated,Zeit abgelaufen,0.06,0,780.4000000000195,300.5,23,3,20250410-220118
145,kein_Terminated,Zeit abgelaufen,0.07,0,852.4000000000227,300.5,23,3,20250410-220213
146,kein_Terminated,Zeit abgelaufen,0.07,0,892.4000000000226,300.5,23,3,20250410-220308
147,kein_Terminated,Zeit abgelaufen,0.06,0,812.400000000021,300.5,24,3,20250410-220403
148,kein_Terminated,Zeit abgelaufen,0.07,0,876.4000000000233,300.5,24,3,20250410-220456
149,kein_Terminated,Zeit abgelaufen,0.06,0,756.4000000000186,300.5,24,3,20250410-220553
150,kein_Terminated,Zeit abgelaufen,0.06,0,772.4000000000177,300.5,24,3,20250410-220647
151,kein_Terminated,Zeit abgelaufen,0.06,0,824.4000000000217,300.5,24,3,20250410-220741
152,kein_Terminated,Zeit abgelaufen,0.06,0,768.4000000000198,300.5,24,3,20250410-220836
153,kein_Terminated,Zeit abgelaufen,0.06,0,768.4000000000216,300.5,24,3,20250410-220927
