x,y,raycast_front,raycast_back,raycast_left,raycast_right,interest_0,interest_1,interest_2,interest_3,last_action_0,last_action_1,last_action_2,last_action_3,last_action_4,last_action_5,last_action_6,last_action_7,last_action_8,last_action_9,last_action_10,last_action_11,last_action_12,last_action_13,last_action_14,last_action_15,last_action_16,last_action_17,last_action_18,last_action_19

0.0008610204677097499,0.0012910912046208978,0.22,2.0,0.19,0.219,38.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4034065008163452,-0.7793991565704346,0.997,1.504,1.322,0.25,805.0,328.0,35.0,1002.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40367764234542847,-0.7661678791046143,0.993,1.51,1.316,0.257,805.0,328.0,35.0,1002.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4032822549343109,-0.7462029457092285,1.003,1.495,1.296,0.27,805.0,328.0,42.0,953.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40407952666282654,-0.7274532318115234,1.02,1.496,1.274,0.293,805.0,328.0,42.0,953.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40815454721450806,-0.7052415609359741,1.038,1.508,1.283,0.308,805.0,328.0,42.0,953.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40776005387306213,-0.6872538328170776,1.051,1.506,1.261,0.322,805.0,328.0,89.0,906.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40843668580055237,-0.6729306578636169,1.063,1.5,1.266,0.343,805.0,328.0,89.0,906.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40815383195877075,-0.666083037853241,1.07,1.506,2.0,0.345,805.0,328.0,89.0,906.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4072995185852051,-0.6741275191307068,1.075,1.503,2.0,0.341,805.0,328.0,89.0,906.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40605682134628296,-0.6974677443504333,1.081,1.497,1.272,0.333,805.0,328.0,89.0,906.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40338456630706787,-0.7148853540420532,1.075,1.494,1.295,0.314,805.0,328.0,42.0,953.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39946249127388,-0.7384385466575623,1.064,1.511,1.317,0.299,768.0,346.0,42.0,953.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3966335952281952,-0.7552421689033508,1.062,1.492,1.317,0.281,768.0,346.0,35.0,1002.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39553046226501465,-0.7670723795890808,1.051,1.483,1.365,0.27,768.0,346.0,35.0,1002.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39239075779914856,-0.7804378867149353,1.043,1.482,1.355,0.261,768.0,346.0,35.0,1002.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.39091402292251587,-0.7897905111312866,1.03,1.473,1.347,0.252,768.0,346.0,35.0,1002.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3834623098373413,-0.7903637886047363,1.031,1.475,1.372,0.25,768.0,346.0,35.0,1002.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.37420058250427246,-0.7908329367637634,1.033,1.474,1.388,0.248,768.0,346.0,35.0,1002.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.36664101481437683,-0.7882417440414429,1.037,1.465,1.397,0.25,768.0,346.0,35.0,1002.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3625502288341522,-0.7910728454589844,1.043,1.466,1.401,0.246,768.0,346.0,35.0,1002.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3576256334781647,-0.7827627658843994,1.041,1.463,2.0,0.248,768.0,346.0,35.0,1002.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.354131281375885,-0.7740060091018677,1.043,1.463,2.0,0.257,768.0,346.0,35.0,1002.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35446321964263916,-0.7577435374259949,1.054,1.456,2.0,0.268,768.0,346.0,35.0,1002.0,0.0,0.35,-0.4998253285884857,-0.5,-0.4996797442436218,-0.5,-0.4999895691871643,-0.5,-0.4714619517326355,-0.5,0.4864853620529175,-0.5,0.4758979082107544,-0.5,-0.11284410953521729,-0.5,-0.49260199069976807,-0.5,0.33559340238571167,-0.5,-0.4959714710712433,-0.5,0.4714241623878479,-0.5,0.3558163642883301,-0.5,-0.2617741823196411,-0.5,0.3954824209213257,-0.5,-0.49991750717163086,-0.5,0.4689328670501709,-0.5,0.4995540380477905,-0.5,0.4969453811645508,-0.5,0.4977993965148926,-0.5,0.4999871850013733,-0.5,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
