x,y,raycast_front,raycast_back,raycast_left,raycast_right,interest_0,interest_1,interest_2,interest_3,last_action_0,last_action_1,last_action_2,last_action_3,last_action_4,last_action_5,last_action_6,last_action_7,last_action_8,last_action_9,last_action_10,last_action_11,last_action_12,last_action_13,last_action_14,last_action_15,last_action_16,last_action_17,last_action_18,last_action_19,last_action_20,last_action_21,last_action_22,last_action_23,last_action_24,last_action_25,last_action_26,last_action_27,last_action_28,last_action_29,last_action_30,last_action_31,last_action_32,last_action_33,last_action_34,last_action_35,last_action_36,last_action_37,last_action_38,last_action_39,last_action_40,last_action_41,last_action_42,last_action_43,last_action_44,last_action_45,last_action_46,last_action_47,last_action_48,last_action_49,last_action_50,last_action_51,last_action_52,last_action_53,last_action_54,last_action_55,last_action_56,last_action_57,last_action_58,last_action_59,last_action_60,last_action_61,last_action_62,last_action_63,last_action_64,last_action_65,last_action_66,last_action_67,last_action_68,last_action_69,last_action_70,last_action_71,last_action_72,last_action_73,last_action_74,last_action_75,last_action_76,last_action_77,last_action_78,last_action_79,last_action_80,last_action_81,last_action_82,last_action_83,last_action_84,last_action_85,last_action_86,last_action_87,last_action_88,last_action_89,last_action_90,last_action_91,last_action_92,last_action_93,last_action_94,last_action_95,last_action_96,last_action_97,last_action_98,last_action_99

1.0802793502807617,1.6668665409088135,1.017,1.269,0.639,1.569,902.0,586.0,214.0,1281.0,0.5,0.5,0.5,0.49999988079071045,0.5,0.5,0.5,0.4901336431503296,0.5,0.025175392627716064,0.5,-0.18579930067062378,0.5,-0.4999997019767761,0.5,-0.4999999403953552,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.22521865367889404,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4999999701976776,-0.5,-0.49999967217445374,-0.5,0.19833481311798096,-0.5,0.3580701947212219,-0.5,0.5,-0.5,0.49999988079071045,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.49999892711639404,0.5,-0.4946972131729126,0.5,0.4999998211860657,0.5,0.4999997615814209,0.5,0.4914085865020752,0.5,0.44940727949142456,0.5,-0.49682366847991943,0.5,-0.4994954466819763,0.5,0.4706277847290039,0.5,0.3980150818824768,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.0939589738845825,1.6799260377883911,1.004,1.286,0.63,1.591,902.0,586.0,214.0,1281.0,0.5,0.5,0.5,0.5,0.5,0.49999988079071045,0.5,0.5,0.5,0.4901336431503296,0.5,0.025175392627716064,0.5,-0.18579930067062378,0.5,-0.4999997019767761,0.5,-0.4999999403953552,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.22521865367889404,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4999999701976776,-0.5,-0.49999967217445374,-0.5,0.19833481311798096,-0.5,0.3580701947212219,-0.5,0.5,-0.5,0.49999988079071045,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.49999892711639404,0.5,-0.4946972131729126,0.5,0.4999998211860657,0.5,0.4999997615814209,0.5,0.4914085865020752,0.5,0.44940727949142456,0.5,-0.49682366847991943,0.5,-0.4994954466819763,0.5,0.4706277847290039,0.5,0.3980150818824768,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.1083123683929443,1.6897510290145874,0.988,1.302,0.623,1.585,926.0,555.0,214.0,1281.0,0.5,0.5,0.5,0.5,0.5,0.49999988079071045,0.5,0.5,0.5,0.4901336431503296,0.5,0.025175392627716064,0.5,-0.18579930067062378,0.5,-0.4999997019767761,0.5,-0.4999999403953552,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.22521865367889404,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4999999701976776,-0.5,-0.49999967217445374,-0.5,0.19833481311798096,-0.5,0.3580701947212219,-0.5,0.5,-0.5,0.49999988079071045,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.49999892711639404,0.5,-0.4946972131729126,0.5,0.4999998211860657,0.5,0.4999997615814209,0.5,0.4914085865020752,0.5,0.44940727949142456,0.5,-0.49682366847991943,0.5,-0.4994954466819763,0.5,0.4706277847290039,0.5,0.3980150818824768,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.124258041381836,1.7018077373504639,0.9750000000000001,1.318,0.617,1.592,926.0,555.0,184.0,1309.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49999988079071045,0.5,0.5,0.5,0.4901336431503296,0.5,0.025175392627716064,0.5,-0.18579930067062378,0.5,-0.4999997019767761,0.5,-0.4999999403953552,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.22521865367889404,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4999999701976776,-0.5,-0.49999967217445374,-0.5,0.19833481311798096,-0.5,0.3580701947212219,-0.5,0.5,-0.5,0.49999988079071045,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.49999892711639404,0.5,-0.4946972131729126,0.5,0.4999998211860657,0.5,0.4999997615814209,0.5,0.4914085865020752,0.5,0.44940727949142456,0.5,-0.49682366847991943,0.5,-0.4994954466819763,0.5,0.4706277847290039,0.5,0.3980150818824768,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.1418105363845825,1.7103362083435059,0.962,1.327,0.61,1.599,926.0,555.0,184.0,1309.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49999988079071045,0.5,0.5,0.5,0.4901336431503296,0.5,0.025175392627716064,0.5,-0.18579930067062378,0.5,-0.4999997019767761,0.5,-0.4999999403953552,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.22521865367889404,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4999999701976776,-0.5,-0.49999967217445374,-0.5,0.19833481311798096,-0.5,0.3580701947212219,-0.5,0.5,-0.5,0.49999988079071045,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.49999892711639404,0.5,-0.4946972131729126,0.5,0.4999998211860657,0.5,0.4999997615814209,0.5,0.4914085865020752,0.5,0.44940727949142456,0.5,-0.49682366847991943,0.5,-0.4994954466819763,0.5,0.4706277847290039,0.5,0.3980150818824768,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.1593992710113525,1.7224031686782837,0.9450000000000001,1.349,0.603,1.602,950.0,523.0,184.0,1309.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49999988079071045,0.5,0.5,0.5,0.4901336431503296,0.5,0.025175392627716064,0.5,-0.18579930067062378,0.5,-0.4999997019767761,0.5,-0.4999999403953552,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.22521865367889404,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4999999701976776,-0.5,-0.49999967217445374,-0.5,0.19833481311798096,-0.5,0.3580701947212219,-0.5,0.5,-0.5,0.49999988079071045,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.49999892711639404,0.5,-0.4946972131729126,0.5,0.4999998211860657,0.5,0.4999997615814209,0.5,0.4914085865020752,0.5,0.44940727949142456,0.5,-0.49682366847991943,0.5,-0.4994954466819763,0.5,0.4706277847290039,0.5,0.3980150818824768,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.1798170804977417,1.7298074960708618,0.9299999999999999,1.362,0.598,1.626,950.0,523.0,184.0,1309.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49999988079071045,0.5,0.5,0.5,0.4901336431503296,0.5,0.025175392627716064,0.5,-0.18579930067062378,0.5,-0.4999997019767761,0.5,-0.4999999403953552,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.22521865367889404,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4999999701976776,-0.5,-0.49999967217445374,-0.5,0.19833481311798096,-0.5,0.3580701947212219,-0.5,0.5,-0.5,0.49999988079071045,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.49999892711639404,0.5,-0.4946972131729126,0.5,0.4999998211860657,0.5,0.4999997615814209,0.5,0.4914085865020752,0.5,0.44940727949142456,0.5,-0.49682366847991943,0.5,-0.4994954466819763,0.5,0.4706277847290039,0.5,0.3980150818824768,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1.1948003768920898,1.742724895477295,0.917,1.377,0.591,1.626,950.0,523.0,184.0,1309.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49999988079071045,0.5,0.5,0.5,0.4901336431503296,0.5,0.025175392627716064,0.5,-0.18579930067062378,0.5,-0.4999997019767761,0.5,-0.4999999403953552,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.22521865367889404,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4999999701976776,-0.5,-0.49999967217445374,-0.5,0.19833481311798096,-0.5,0.3580701947212219,-0.5,0.5,-0.5,0.49999988079071045,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.49999892711639404,0.5,-0.4946972131729126,0.5,0.4999998211860657,0.5,0.4999997615814209,0.5,0.4914085865020752,0.5,0.44940727949142456,0.5,-0.49682366847991943,0.5,-0.4994954466819763,0.5,0.4706277847290039,0.5,0.3980150818824768,0.5,0.5,0.5,0.5,0.5
1.2096364498138428,1.7553741931915283,0.903,1.396,0.584,1.639,975.0,486.0,152.0,1337.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49999988079071045,0.5,0.5,0.5,0.4901336431503296,0.5,0.025175392627716064,0.5,-0.18579930067062378,0.5,-0.4999997019767761,0.5,-0.4999999403953552,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.22521865367889404,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4999999701976776,-0.5,-0.49999967217445374,-0.5,0.19833481311798096,-0.5,0.3580701947212219,-0.5,0.5,-0.5,0.49999988079071045,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.49999892711639404,0.5,-0.4946972131729126,0.5,0.4999998211860657,0.5,0.4999997615814209,0.5,0.4914085865020752,0.5,0.44940727949142456,0.5,-0.49682366847991943,0.5,-0.4994954466819763,0.5,0.4706277847290039,0.5,0.3980150818824768,0.5,0.5,0.5,0.5,0.5
1.2241214513778687,1.7666181325912476,0.891,1.406,0.574,1.653,975.0,486.0,152.0,1337.0,0.40402090549468994,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49999988079071045,0.5,0.5,0.5,0.4901336431503296,0.5,0.025175392627716064,0.5,-0.18579930067062378,0.5,-0.4999997019767761,0.5,-0.4999999403953552,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.22521865367889404,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4999999701976776,-0.5,-0.49999967217445374,-0.5,0.19833481311798096,-0.5,0.3580701947212219,-0.5,0.5,-0.5,0.49999988079071045,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.49999892711639404,0.5,-0.4946972131729126,0.5,0.4999998211860657,0.5,0.4999997615814209,0.5,0.4914085865020752,0.5,0.44940727949142456,0.5,-0.49682366847991943,0.5,-0.4994954466819763,0.5,0.4706277847290039,0.5,0.3980150818824768,0.5,0.5,0.5
1.2346973419189453,1.7778211832046509,0.881,1.421,0.566,1.672,975.0,486.0,152.0,1337.0,0.40402090549468994,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49999988079071045,0.5,0.5,0.5,0.4901336431503296,0.5,0.025175392627716064,0.5,-0.18579930067062378,0.5,-0.4999997019767761,0.5,-0.4999999403953552,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.22521865367889404,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.4999999701976776,-0.5,-0.49999967217445374,-0.5,0.19833481311798096,-0.5,0.3580701947212219,-0.5,0.5,-0.5,0.49999988079071045,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.5,0.5,-0.49999892711639404,0.5,-0.4946972131729126,0.5,0.4999998211860657,0.5,0.4999997615814209,0.5,0.4914085865020752,0.5,0.44940727949142456,0.5,-0.49682366847991943,0.5,-0.4994954466819763,0.5,0.4706277847290039,0.5,0.3980150818824768,0.5,0.5,0.5
