DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,0,50000,1,650000,99999,100,100,50,2,0.5,5,-10,0.1,0,8,3,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Beste_Modelle/M2_R6_O4_A2_TR1_T1_20250411-114143/save-04.11.2025_11.41.43/final_model.zip,"(0, 5, 8, 15, 26)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250423-004900

Runde,Terminated,Truncated,Map-Abgedeckt,"Wand berührungen(Raycast<=0,1)",Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
168,kein_Terminated,Zeit abgelaufen,0.16,9,1830,300.5,8,8,20250423-083315
169,kein_Terminated,Zeit abgelaufen,0.2,26,2232,300.5,8,8,20250423-083330
170,kein_Terminated,Zeit abgelaufen,0.32,31,3662,300.5,8,2,20250423-083345
171,kein_Terminated,Zeit abgelaufen,0.15,37,1458,300.5,8,2,20250423-083400
172,kein_Terminated,Zeit abgelaufen,0.2,42,2120,300.5,8,3,20250423-083415
173,kein_Terminated,Zeit abgelaufen,0.18,10,2172,300.5,8,3,20250423-083430
174,kein_Terminated,Zeit abgelaufen,0.24,60,2372,300.5,8,9,20250423-083446
175,kein_Terminated,Zeit abgelaufen,0.17,11,2018,300.5,5,9,20250423-083459
176,kein_Terminated,Zeit abgelaufen,0.16,6,1932,300.5,5,9,20250423-083514
177,kein_Terminated,Zeit abgelaufen,0.18,35,1930,300.5,5,7,20250423-083530
178,kein_Terminated,Zeit abgelaufen,0.22,12,2636,300.5,5,7,20250423-083544
179,kein_Terminated,Zeit abgelaufen,0.18,14,2164,300.5,5,8,20250423-083559
180,kein_Terminated,Zeit abgelaufen,0.21,1,2666,300.5,5,8,20250423-083613
181,kein_Terminated,Zeit abgelaufen,0.27,50,2952,300.5,5,5,20250423-083628
182,kein_Terminated,Zeit abgelaufen,0.15,186,-72,300.5,0,6,20250423-083641
183,kein_Terminated,Zeit abgelaufen,0.12,181,-414,300.5,0,6,20250423-083655
184,kein_Terminated,Zeit abgelaufen,0.25,84,2296,300.5,0,1,20250423-083710
185,kein_Terminated,Zeit abgelaufen,0.18,98,1240,300.5,0,1,20250423-083723
186,kein_Terminated,Zeit abgelaufen,0.26,177,1518,300.5,0,2,20250423-083737
187,kein_Terminated,Zeit abgelaufen,0.16,303,-1078,300.5,0,2,20250423-083751
188,kein_Terminated,Zeit abgelaufen,0.35,50,3920,300.5,0,0,20250423-083806
189,kein_Terminated,Zeit abgelaufen,0.12,96,440,300.5,0,0,20250423-083819
190,kein_Terminated,Zeit abgelaufen,0.3,67,3178,300.5,0,0,20250423-083833
191,kein_Terminated,Zeit abgelaufen,0.15,222,-380,300.5,0,2,20250423-083847
192,kein_Terminated,Zeit abgelaufen,0.29,88,2792,300.5,0,2,20250423-083902
193,kein_Terminated,Zeit abgelaufen,0.27,90,2556,300.5,0,8,20250423-083916
194,kein_Terminated,Zeit abgelaufen,0.28,94,2636,300.5,0,8,20250423-083930
195,kein_Terminated,Zeit abgelaufen,0.32,59,3406,300.5,0,3,20250423-083944
196,kein_Terminated,Zeit abgelaufen,0.24,14,2856,300.5,8,4,20250423-084000
197,kein_Terminated,Zeit abgelaufen,0.25,45,2642,300.5,8,4,20250423-084014
198,kein_Terminated,Zeit abgelaufen,0.26,100,2224,300.5,8,2,20250423-084030
199,kein_Terminated,Zeit abgelaufen,0.35,108,3404,300.5,8,2,20250423-084044
200,kein_Terminated,Zeit abgelaufen,0.29,136,2324,300.5,8,6,20250423-084059
201,kein_Terminated,Zeit abgelaufen,0.3,45,3370,300.5,8,6,20250423-084115
202,kein_Terminated,Zeit abgelaufen,0.31,65,3226,300.5,8,2,20250423-084129
203,kein_Terminated,Zeit abgelaufen,0.24,66,2096,300.5,26,9,20250423-084148
204,kein_Terminated,Zeit abgelaufen,0.22,76,1704,300.5,26,9,20250423-084206
205,kein_Terminated,Zeit abgelaufen,0.22,57,1898,300.5,26,9,20250423-084225
206,kein_Terminated,Zeit abgelaufen,0.18,91,1182,300.5,26,9,20250423-084244
207,kein_Terminated,Zeit abgelaufen,0.17,103,902,300.5,26,3,20250423-084302
208,kein_Terminated,Zeit abgelaufen,0.34,100,2952,300.5,26,3,20250423-084321
209,kein_Terminated,Zeit abgelaufen,0.25,63,2278,300.5,26,9,20250423-084339
210,kein_Terminated,Zeit abgelaufen,0.27,68,2768,300.5,0,1,20250423-084353
211,kein_Terminated,Zeit abgelaufen,0.24,26,2776,300.5,0,1,20250423-084408
212,kein_Terminated,Zeit abgelaufen,0.12,189,-374,300.5,0,2,20250423-084422
213,kein_Terminated,Zeit abgelaufen,0.21,138,1232,300.5,0,2,20250423-084435
214,kein_Terminated,Zeit abgelaufen,0.18,104,1228,300.5,0,5,20250423-084449
215,kein_Terminated,Zeit abgelaufen,0.21,95,1686,300.5,0,5,20250423-084504
216,kein_Terminated,Zeit abgelaufen,0.33,142,2712,300.5,0,7,20250423-084518
217,kein_Terminated,Zeit abgelaufen,0.2,60,1860,300.5,0,5,20250423-084532
218,kein_Terminated,Zeit abgelaufen,0.2,80,1648,300.5,0,5,20250423-084547
219,kein_Terminated,Zeit abgelaufen,0.2,135,1198,300.5,0,8,20250423-084601
220,kein_Terminated,Zeit abgelaufen,0.21,126,1344,300.5,0,8,20250423-084615
221,kein_Terminated,Zeit abgelaufen,0.23,47,2386,300.5,0,5,20250423-084629
222,kein_Terminated,Zeit abgelaufen,0.2,35,2186,300.5,0,5,20250423-084644
223,kein_Terminated,Zeit abgelaufen,0.18,249,-266,300.5,0,2,20250423-084658
224,kein_Terminated,Zeit abgelaufen,0.22,159,1122,300.5,15,3,20250423-084713
225,kein_Terminated,Zeit abgelaufen,0.3,166,2052,300.5,15,3,20250423-084729
226,kein_Terminated,Zeit abgelaufen,0.22,89,1742,300.5,15,4,20250423-084745
227,kein_Terminated,Zeit abgelaufen,0.22,83,1854,300.5,15,4,20250423-084801
228,kein_Terminated,Zeit abgelaufen,0.32,103,2996,300.5,15,8,20250423-084817
229,kein_Terminated,Zeit abgelaufen,0.31,147,2378,300.5,15,8,20250423-084832
230,kein_Terminated,Zeit abgelaufen,0.24,53,2406,300.5,15,9,20250423-084848
231,kein_Terminated,Zeit abgelaufen,0.26,66,2556,300.5,0,8,20250423-084903
232,kein_Terminated,Zeit abgelaufen,0.31,116,2780,300.5,0,8,20250423-084918
233,kein_Terminated,Zeit abgelaufen,0.23,136,1528,300.5,0,7,20250423-084932
234,kein_Terminated,Zeit abgelaufen,0.29,142,2296,300.5,0,7,20250423-084946
235,kein_Terminated,Zeit abgelaufen,0.18,61,1578,300.5,0,5,20250423-085000
236,kein_Terminated,Zeit abgelaufen,0.2,58,1920,300.5,0,5,20250423-085015
237,kein_Terminated,Zeit abgelaufen,0.33,103,3186,300.5,0,0,20250423-085029
238,kein_Terminated,Zeit abgelaufen,0.38,75,4018,300.5,8,1,20250423-085043
239,kein_Terminated,Zeit abgelaufen,0.28,117,2386,300.5,8,1,20250423-085058
240,kein_Terminated,Zeit abgelaufen,0.36,57,4042,300.5,8,3,20250423-085113
241,kein_Terminated,Zeit abgelaufen,0.31,82,3096,300.5,8,3,20250423-085128
242,kein_Terminated,Zeit abgelaufen,0.32,46,3560,300.5,8,0,20250423-085143
243,kein_Terminated,Zeit abgelaufen,0.36,91,3674,300.5,8,0,20250423-085158
244,kein_Terminated,Zeit abgelaufen,0.39,76,4224,300.5,8,9,20250423-085212
245,kein_Terminated,Zeit abgelaufen,0.21,116,1208,300.5,26,8,20250423-085231
246,kein_Terminated,Zeit abgelaufen,0.28,160,1668,300.5,26,8,20250423-085250
247,kein_Terminated,Zeit abgelaufen,0.47,239,3094,300.5,26,2,20250423-085308
248,kein_Terminated,Zeit abgelaufen,0.35,180,2256,300.5,26,2,20250423-085326
249,kein_Terminated,Zeit abgelaufen,0.32,165,2026,300.5,26,1,20250423-085346
3,kein_Terminated,Zeit abgelaufen,0.21,350,-924,300.5,0,5,20250423-085406
250,kein_Terminated,Zeit abgelaufen,0.33,109,2686,300.5,26,1,20250423-085418
251,kein_Terminated,Zeit abgelaufen,0.21,223,162,300.5,26,6,20250423-085436
252,kein_Terminated,Zeit abgelaufen,0.23,53,2342,300.5,15,6,20250423-085453
253,kein_Terminated,Zeit abgelaufen,0.26,84,2356,300.5,15,6,20250423-085508
254,kein_Terminated,Zeit abgelaufen,0.3,94,2776,300.5,15,0,20250423-085524
255,kein_Terminated,Zeit abgelaufen,0.36,78,3728,300.5,15,0,20250423-085539
256,kein_Terminated,Zeit abgelaufen,0.3,113,2550,300.5,15,0,20250423-085556
257,kein_Terminated,Zeit abgelaufen,0.33,123,2854,300.5,15,0,20250423-085611
258,kein_Terminated,Zeit abgelaufen,0.23,249,266,300.5,15,5,20250423-085626
259,kein_Terminated,Zeit abgelaufen,0.38,188,2924,300.5,8,1,20250423-085641
260,kein_Terminated,Zeit abgelaufen,0.25,103,2074,300.5,8,1,20250423-085656
261,kein_Terminated,Zeit abgelaufen,0.27,42,3008,300.5,8,9,20250423-085711
262,kein_Terminated,Zeit abgelaufen,0.28,91,2546,300.5,8,9,20250423-085726
263,kein_Terminated,Zeit abgelaufen,0.21,48,2164,300.5,8,4,20250423-085741
264,kein_Terminated,Zeit abgelaufen,0.06,474,-4068,300.5,8,4,20250423-085754
265,kein_Terminated,Zeit abgelaufen,0.37,202,2632,300.5,8,6,20250423-085808
266,kein_Terminated,Zeit abgelaufen,0.36,191,2698,300.5,8,0,20250423-085824
267,kein_Terminated,Zeit abgelaufen,0.33,114,3076,300.5,8,0,20250423-085838
268,kein_Terminated,Zeit abgelaufen,0.29,131,2326,300.5,8,7,20250423-085853
269,kein_Terminated,Zeit abgelaufen,0.24,87,2194,300.5,8,7,20250423-085909
270,kein_Terminated,Zeit abgelaufen,0.34,56,3696,300.5,8,0,20250423-085923
271,kein_Terminated,Zeit abgelaufen,0.33,102,3216,300.5,8,0,20250423-085938
272,kein_Terminated,Zeit abgelaufen,0.31,149,2374,300.5,8,3,20250423-085953
273,kein_Terminated,Zeit abgelaufen,0.26,137,1938,300.5,5,6,20250423-090007
274,kein_Terminated,Zeit abgelaufen,0.43,113,4370,300.5,5,6,20250423-090021
275,kein_Terminated,Zeit abgelaufen,0.38,44,4448,300.5,5,3,20250423-090035
276,kein_Terminated,Zeit abgelaufen,0.38,78,4076,300.5,5,3,20250423-090049
277,kein_Terminated,Zeit abgelaufen,0.28,133,2274,300.5,5,4,20250423-090103
278,kein_Terminated,Zeit abgelaufen,0.4,129,3866,300.5,5,4,20250423-090117
279,kein_Terminated,Zeit abgelaufen,0.25,49,2750,300.5,5,1,20250423-090132
280,kein_Terminated,Zeit abgelaufen,0.24,356,-536,300.5,8,4,20250423-090145
281,kein_Terminated,Zeit abgelaufen,0.31,238,1488,300.5,8,4,20250423-090200
282,kein_Terminated,Zeit abgelaufen,0.35,38,4060,300.5,8,0,20250423-090215
283,kein_Terminated,Zeit abgelaufen,0.37,130,3408,300.5,8,0,20250423-090230
284,kein_Terminated,Zeit abgelaufen,0.25,197,1114,300.5,8,1,20250423-090244
285,kein_Terminated,Zeit abgelaufen,0.21,192,758,300.5,8,1,20250423-090258
286,kein_Terminated,Zeit abgelaufen,0.32,75,3322,300.5,8,6,20250423-090314
287,kein_Terminated,Zeit abgelaufen,0.35,197,2134,300.5,26,3,20250423-090333
288,kein_Terminated,Zeit abgelaufen,0.41,231,2470,300.5,26,3,20250423-090351
289,kein_Terminated,Zeit abgelaufen,0.29,213,1250,300.5,26,4,20250423-090410
290,kein_Terminated,Zeit abgelaufen,0.14,316,-1540,300.5,26,4,20250423-090429
291,kein_Terminated,Zeit abgelaufen,0.17,248,-508,300.5,26,0,20250423-090447
292,kein_Terminated,Zeit abgelaufen,0.09,370,-2676,300.5,26,0,20250423-090505
293,kein_Terminated,Zeit abgelaufen,0.29,153,1862,300.5,26,5,20250423-090524
294,kein_Terminated,Zeit abgelaufen,0.31,133,2634,300.5,8,4,20250423-090538
295,kein_Terminated,Zeit abgelaufen,0.32,82,3200,300.5,8,4,20250423-090553
296,kein_Terminated,Zeit abgelaufen,0.27,114,2280,300.5,8,8,20250423-090608
297,kein_Terminated,Zeit abgelaufen,0.27,8,3312,300.5,8,8,20250423-090623
298,kein_Terminated,Zeit abgelaufen,0.4,286,2244,300.5,8,2,20250423-090637
299,kein_Terminated,Zeit abgelaufen,0.32,92,3168,300.5,8,2,20250423-090652
300,kein_Terminated,Zeit abgelaufen,0.3,231,1490,300.5,8,9,20250423-090707
301,kein_Terminated,Zeit abgelaufen,0.2,259,-262,300.5,26,1,20250423-090725
302,kein_Terminated,Zeit abgelaufen,0.35,229,1794,300.5,26,1,20250423-090744
303,kein_Terminated,Zeit abgelaufen,0.24,376,-1004,300.5,26,1,20250423-090802
304,kein_Terminated,Zeit abgelaufen,0.25,188,956,300.5,26,1,20250423-090821
305,kein_Terminated,Zeit abgelaufen,0.2,65,1582,300.5,26,9,20250423-090839
306,kein_Terminated,Zeit abgelaufen,0.28,98,2300,300.5,26,9,20250423-090858
307,kein_Terminated,Zeit abgelaufen,0.11,407,-2846,300.5,26,5,20250423-090917
308,kein_Terminated,Zeit abgelaufen,0.23,178,1116,300.5,0,8,20250423-090930
309,kein_Terminated,Zeit abgelaufen,0.25,236,820,300.5,0,8,20250423-090944
310,kein_Terminated,Zeit abgelaufen,0.25,288,212,300.5,0,7,20250423-090958
311,kein_Terminated,Zeit abgelaufen,0.14,350,-1844,300.5,0,7,20250423-091012
312,kein_Terminated,Zeit abgelaufen,0.24,238,576,300.5,0,8,20250423-091026
313,kein_Terminated,Zeit abgelaufen,0.25,258,604,300.5,0,8,20250423-091040
314,kein_Terminated,Zeit abgelaufen,0.28,60,2876,300.5,0,1,20250423-091055
315,kein_Terminated,Zeit abgelaufen,0.26,105,2174,300.5,0,5,20250423-091109
316,kein_Terminated,Zeit abgelaufen,0.21,127,1394,300.5,0,5,20250423-091123
317,kein_Terminated,Zeit abgelaufen,0.3,115,2658,300.5,0,1,20250423-091138
318,kein_Terminated,Zeit abgelaufen,0.38,179,3034,300.5,0,1,20250423-091152
319,kein_Terminated,Zeit abgelaufen,0.3,229,1478,300.5,0,1,20250423-091206
320,kein_Terminated,Zeit abgelaufen,0.34,88,3436,300.5,0,1,20250423-091221
321,kein_Terminated,Zeit abgelaufen,0.5,163,4734,300.5,0,0,20250423-091235
322,kein_Terminated,Zeit abgelaufen,0.34,79,3522,300.5,0,4,20250423-091249
323,kein_Terminated,Zeit abgelaufen,0.23,126,1620,300.5,0,4,20250423-091303
324,kein_Terminated,Zeit abgelaufen,0.23,149,1366,300.5,0,8,20250423-091318
325,kein_Terminated,Zeit abgelaufen,0.27,118,2160,300.5,0,8,20250423-091332
326,kein_Terminated,Zeit abgelaufen,0.22,86,1872,300.5,0,4,20250423-091346
327,kein_Terminated,Zeit abgelaufen,0.27,143,2006,300.5,0,4,20250423-091401
328,kein_Terminated,Zeit abgelaufen,0.36,221,2302,300.5,0,8,20250423-091414
329,kein_Terminated,Zeit abgelaufen,0.41,69,4522,300.5,5,5,20250423-091428
330,kein_Terminated,Zeit abgelaufen,0.37,76,4008,300.5,5,5,20250423-091443
331,kein_Terminated,Zeit abgelaufen,0.42,58,4824,300.5,5,6,20250423-091457
332,kein_Terminated,Zeit abgelaufen,0.45,87,4942,300.5,5,6,20250423-091512
4,kein_Terminated,Zeit abgelaufen,0.25,8,3092,300.5,0,1,20250423-091531
333,kein_Terminated,Zeit abgelaufen,0.41,55,4678,300.5,5,4,20250423-091540
334,kein_Terminated,Zeit abgelaufen,0.38,100,3860,300.5,5,4,20250423-091555
335,kein_Terminated,Zeit abgelaufen,0.31,134,2584,300.5,5,3,20250423-091608
336,kein_Terminated,Zeit abgelaufen,0.26,135,1878,300.5,8,2,20250423-091623
337,kein_Terminated,Zeit abgelaufen,0.33,111,2990,300.5,8,2,20250423-091638
338,kein_Terminated,Zeit abgelaufen,0.37,88,3784,300.5,8,2,20250423-091653
339,kein_Terminated,Zeit abgelaufen,0.33,129,2934,300.5,8,2,20250423-091707
340,kein_Terminated,Zeit abgelaufen,0.29,47,3198,300.5,8,9,20250423-091722
341,kein_Terminated,Zeit abgelaufen,0.29,42,3248,300.5,8,9,20250423-091738
342,kein_Terminated,Zeit abgelaufen,0.39,143,3558,300.5,8,5,20250423-091753
343,kein_Terminated,Zeit abgelaufen,0.26,235,918,300.5,0,6,20250423-091806
344,kein_Terminated,Zeit abgelaufen,0.45,152,4244,300.5,0,6,20250423-091821
345,kein_Terminated,Zeit abgelaufen,0.28,80,2696,300.5,0,5,20250423-091835
346,kein_Terminated,Zeit abgelaufen,0.26,89,2374,300.5,0,5,20250423-091849
347,kein_Terminated,Zeit abgelaufen,0.25,200,1164,300.5,0,2,20250423-091903
348,kein_Terminated,Zeit abgelaufen,0.33,104,3172,300.5,0,2,20250423-091918
349,kein_Terminated,Zeit abgelaufen,0.37,114,3528,300.5,0,3,20250423-091932
350,kein_Terminated,Zeit abgelaufen,0.23,200,640,300.5,26,7,20250423-091951
351,kein_Terminated,Zeit abgelaufen,0.25,141,1478,300.5,26,7,20250423-092009
352,kein_Terminated,Zeit abgelaufen,0.23,237,266,300.5,26,8,20250423-092028
353,kein_Terminated,Zeit abgelaufen,0.28,294,236,300.5,26,8,20250423-092046
354,kein_Terminated,Zeit abgelaufen,0.3,169,1806,300.5,26,4,20250423-092105
355,kein_Terminated,Zeit abgelaufen,0.27,176,1400,300.5,26,4,20250423-092123
356,kein_Terminated,Zeit abgelaufen,0.11,408,-2900,300.5,26,5,20250423-092141
357,kein_Terminated,Zeit abgelaufen,0.31,219,1810,300.5,8,4,20250423-092156
358,kein_Terminated,Zeit abgelaufen,0.37,87,3818,300.5,8,4,20250423-092211
359,kein_Terminated,Zeit abgelaufen,0.32,171,2290,300.5,8,2,20250423-092225
360,kein_Terminated,Zeit abgelaufen,0.29,165,1958,300.5,8,2,20250423-092240
361,kein_Terminated,Zeit abgelaufen,0.45,128,4468,300.5,8,5,20250423-092255
362,kein_Terminated,Zeit abgelaufen,0.34,99,3342,300.5,8,5,20250423-092310
363,kein_Terminated,Zeit abgelaufen,0.3,126,2544,300.5,8,1,20250423-092324
364,kein_Terminated,Zeit abgelaufen,0.32,86,3204,300.5,5,4,20250423-092337
365,kein_Terminated,Zeit abgelaufen,0.34,64,3756,300.5,5,4,20250423-092352
366,kein_Terminated,Zeit abgelaufen,0.44,65,5010,300.5,5,7,20250423-092406
367,kein_Terminated,Zeit abgelaufen,0.35,46,4048,300.5,5,7,20250423-092420
368,kein_Terminated,Zeit abgelaufen,0.36,67,3954,300.5,5,3,20250423-092435
369,kein_Terminated,Zeit abgelaufen,0.31,152,2436,300.5,5,3,20250423-092449
370,kein_Terminated,Zeit abgelaufen,0.36,65,4002,300.5,5,0,20250423-092503
371,kein_Terminated,Zeit abgelaufen,0.17,159,310,300.5,26,1,20250423-092522
372,kein_Terminated,Zeit abgelaufen,0.18,279,-810,300.5,26,1,20250423-092540
373,kein_Terminated,Zeit abgelaufen,0.3,148,2024,300.5,26,9,20250423-092558
374,kein_Terminated,Zeit abgelaufen,0.32,160,2048,300.5,26,9,20250423-092616
375,kein_Terminated,Zeit abgelaufen,0.25,108,1740,300.5,26,9,20250423-092635
376,kein_Terminated,Zeit abgelaufen,0.26,112,1868,300.5,26,9,20250423-092654
377,kein_Terminated,Zeit abgelaufen,0.1,186,-776,300.5,26,2,20250423-092712
378,kein_Terminated,Zeit abgelaufen,0.31,45,3450,300.5,8,5,20250423-092727
379,kein_Terminated,Zeit abgelaufen,0.36,101,3566,300.5,8,5,20250423-092742
380,kein_Terminated,Zeit abgelaufen,0.37,105,3634,300.5,8,9,20250423-092757
381,kein_Terminated,Zeit abgelaufen,0.33,94,3240,300.5,8,9,20250423-092811
382,kein_Terminated,Zeit abgelaufen,0.36,159,2970,300.5,8,0,20250423-092826
383,kein_Terminated,Zeit abgelaufen,0.37,216,2540,300.5,8,0,20250423-092840
384,kein_Terminated,Zeit abgelaufen,0.31,109,2802,300.5,8,2,20250423-092855
385,kein_Terminated,Zeit abgelaufen,0.26,78,2392,300.5,15,9,20250423-092911
386,kein_Terminated,Zeit abgelaufen,0.26,80,2408,300.5,15,9,20250423-092927
387,kein_Terminated,Zeit abgelaufen,0.24,75,2222,300.5,15,8,20250423-092942
388,kein_Terminated,Zeit abgelaufen,0.25,154,1580,300.5,15,8,20250423-092958
389,kein_Terminated,Zeit abgelaufen,0.35,108,3272,300.5,15,0,20250423-093014
390,kein_Terminated,Zeit abgelaufen,0.27,111,2226,300.5,15,0,20250423-093030
391,kein_Terminated,Zeit abgelaufen,0.24,144,1568,300.5,15,8,20250423-093045
392,kein_Terminated,Zeit abgelaufen,0.44,125,4350,300.5,0,0,20250423-093100
393,kein_Terminated,Zeit abgelaufen,0.39,168,3256,300.5,0,0,20250423-093114
394,kein_Terminated,Zeit abgelaufen,0.23,55,2358,300.5,0,1,20250423-093128
395,kein_Terminated,Zeit abgelaufen,0.25,72,2412,300.5,0,1,20250423-093143
396,kein_Terminated,Zeit abgelaufen,0.41,120,4100,300.5,0,3,20250423-093157
397,kein_Terminated,Zeit abgelaufen,0.37,59,4134,300.5,0,3,20250423-093211
398,kein_Terminated,Zeit abgelaufen,0.29,112,2628,300.5,0,2,20250423-093225
399,kein_Terminated,Zeit abgelaufen,0.21,124,1408,300.5,5,5,20250423-093240
400,kein_Terminated,Zeit abgelaufen,0.35,61,3874,300.5,5,5,20250423-093254
401,kein_Terminated,Zeit abgelaufen,0.32,4,4008,300.5,5,2,20250423-093308
402,kein_Terminated,Zeit abgelaufen,0.3,62,3232,300.5,5,2,20250423-093324
403,kein_Terminated,Zeit abgelaufen,0.24,63,2442,300.5,5,0,20250423-093338
404,kein_Terminated,Zeit abgelaufen,0.39,53,4486,300.5,5,0,20250423-093352
405,kein_Terminated,Zeit abgelaufen,0.34,64,3736,300.5,5,1,20250423-093407
406,kein_Terminated,Zeit abgelaufen,0.46,107,4782,300.5,0,0,20250423-093421
407,kein_Terminated,Zeit abgelaufen,0.43,105,4446,300.5,0,0,20250423-093435
408,kein_Terminated,Zeit abgelaufen,0.24,163,1394,300.5,0,7,20250423-093449
409,kein_Terminated,Zeit abgelaufen,0.25,143,1722,300.5,0,7,20250423-093504
410,kein_Terminated,Zeit abgelaufen,0.19,294,-636,300.5,0,8,20250423-093517
411,kein_Terminated,Zeit abgelaufen,0.26,121,2118,300.5,0,8,20250423-093531
412,kein_Terminated,Zeit abgelaufen,0.3,131,2430,300.5,0,1,20250423-093546
413,kein_Terminated,Zeit abgelaufen,0.28,119,2362,300.5,0,4,20250423-093600
414,kein_Terminated,Zeit abgelaufen,0.25,78,2408,300.5,0,4,20250423-093615
415,kein_Terminated,Zeit abgelaufen,0.22,97,1850,300.5,0,4,20250423-093629
5,kein_Terminated,Zeit abgelaufen,0.2,188,572,300.5,0,9,20250423-093649
416,kein_Terminated,Zeit abgelaufen,0.24,49,2570,300.5,0,4,20250423-093657
417,kein_Terminated,Zeit abgelaufen,0.31,59,3306,300.5,0,2,20250423-093711
418,kein_Terminated,Zeit abgelaufen,0.33,118,3040,300.5,0,2,20250423-093725
419,kein_Terminated,Zeit abgelaufen,0.14,241,-678,300.5,0,3,20250423-093739
420,kein_Terminated,Zeit abgelaufen,0.27,206,1036,300.5,26,8,20250423-093758
421,kein_Terminated,Zeit abgelaufen,0.23,173,898,300.5,26,8,20250423-093816
422,kein_Terminated,Zeit abgelaufen,0.31,98,2628,300.5,26,1,20250423-093835
423,kein_Terminated,Zeit abgelaufen,0.15,194,-248,300.5,26,1,20250423-093852
424,kein_Terminated,Zeit abgelaufen,0.31,88,2736,300.5,26,0,20250423-093911
425,kein_Terminated,Zeit abgelaufen,0.31,74,2892,300.5,26,0,20250423-093929
426,kein_Terminated,Zeit abgelaufen,0.39,153,3046,300.5,26,3,20250423-093948
427,kein_Terminated,Zeit abgelaufen,0.26,98,2212,300.5,15,4,20250423-094004
428,kein_Terminated,Zeit abgelaufen,0.28,60,2904,300.5,15,4,20250423-094020
429,kein_Terminated,Zeit abgelaufen,0.31,68,3120,300.5,15,6,20250423-094036
430,kein_Terminated,Zeit abgelaufen,0.33,139,2726,300.5,15,6,20250423-094052
431,kein_Terminated,Zeit abgelaufen,0.23,108,1790,300.5,15,5,20250423-094107
432,kein_Terminated,Zeit abgelaufen,0.27,343,-54,300.5,15,5,20250423-094122
433,kein_Terminated,Zeit abgelaufen,0.09,417,-3066,300.5,15,8,20250423-094137
434,kein_Terminated,Zeit abgelaufen,0.4,164,3456,300.5,0,6,20250423-094151
435,kein_Terminated,Zeit abgelaufen,0.42,155,3790,300.5,0,6,20250423-094204
436,kein_Terminated,Zeit abgelaufen,0.3,85,2938,300.5,0,8,20250423-094219
437,kein_Terminated,Zeit abgelaufen,0.24,62,2400,300.5,0,8,20250423-094233
438,kein_Terminated,Zeit abgelaufen,0.34,170,2628,300.5,0,7,20250423-094247
439,kein_Terminated,Zeit abgelaufen,0.28,140,2100,300.5,0,7,20250423-094302
440,kein_Terminated,Zeit abgelaufen,0.17,320,-1116,300.5,0,3,20250423-094315
441,kein_Terminated,Zeit abgelaufen,0.27,26,3168,300.5,0,5,20250423-094330
442,kein_Terminated,Zeit abgelaufen,0.29,138,2260,300.5,0,5,20250423-094344
443,kein_Terminated,Zeit abgelaufen,0.38,145,3426,300.5,0,7,20250423-094358
444,kein_Terminated,Zeit abgelaufen,0.31,176,2196,300.5,0,7,20250423-094412
445,kein_Terminated,Zeit abgelaufen,0.24,50,2480,300.5,0,5,20250423-094427
446,kein_Terminated,Zeit abgelaufen,0.24,38,2612,300.5,0,5,20250423-094442
447,kein_Terminated,Zeit abgelaufen,0.15,266,-820,300.5,0,3,20250423-094455
448,kein_Terminated,Zeit abgelaufen,0.31,102,2960,300.5,0,8,20250423-094509
449,kein_Terminated,Zeit abgelaufen,0.27,121,2250,300.5,0,8,20250423-094523
450,kein_Terminated,Zeit abgelaufen,0.33,105,3178,300.5,0,7,20250423-094538
451,kein_Terminated,Zeit abgelaufen,0.33,106,3060,300.5,0,7,20250423-094551
452,kein_Terminated,Zeit abgelaufen,0.23,98,1872,300.5,0,5,20250423-094606
453,kein_Terminated,Zeit abgelaufen,0.23,51,2442,300.5,0,5,20250423-094620
454,kein_Terminated,Zeit abgelaufen,0.16,271,-710,300.5,0,3,20250423-094634
455,kein_Terminated,Zeit abgelaufen,0.22,166,820,300.5,26,9,20250423-094652
456,kein_Terminated,Zeit abgelaufen,0.25,164,1172,300.5,26,9,20250423-094711
