20,kein_Terminated,Zeit abgelaufen,0.25,0,-1342.9059632072542,0,20250403-233630
21,kein_Terminated,Zeit abgelaufen,0.18,0,-2631.433584949575,0,20250403-233641
22,kein_Terminated,Zeit abgelaufen,0.19,0,-4025.841582316388,0,20250403-233651
23,kein_Terminated,Zeit abgelaufen,0.22,0,-2988.0693568133042,0,20250403-233701
24,kein_Terminated,Zeit abgelaufen,0.19,0,-4724.234858208418,0,20250403-233712
25,kein_Terminated,Zeit abgelaufen,0.15,0,-1799.7386667336839,0,20250403-233723
26,kein_Terminated,Zeit abgelaufen,0.21,0,-2970.9571680254653,0,20250403-233733
27,kein_Terminated,Zeit abgelaufen,0.19,0,-2743.723898258399,0,20250403-233743
28,kein_Terminated,Zeit abgelaufen,0.24,0,-2428.268480454556,0,20250403-233755
29,kein_Terminated,Zeit abgelaufen,0.23,0,-2422.947214642619,0,20250403-233805
30,kein_Terminated,Zeit abgelaufen,0.21,0,-2227.8084379729585,0,20250403-233816
31,kein_Terminated,Zeit abgelaufen,0.16,0,-3791.693716006743,0,20250403-233827
32,kein_Terminated,Zeit abgelaufen,0.21,0,-2227.1208076317725,0,20250403-233837
33,kein_Terminated,Zeit abgelaufen,0.18,0,-1479.9420012973612,0,20250403-233847
34,kein_Terminated,Zeit abgelaufen,0.13,0,-2644.3292421821257,0,20250403-233858
35,kein_Terminated,Zeit abgelaufen,0.2,0,-2451.054153778448,0,20250403-233909
36,kein_Terminated,Zeit abgelaufen,0.24,0,-2471.090042470818,0,20250403-233919
37,kein_Terminated,Zeit abgelaufen,0.14,0,-5230.758045172166,0,20250403-233929
38,kein_Terminated,Zeit abgelaufen,0.15,0,-2304.511060338797,0,20250403-233940
39,kein_Terminated,Zeit abgelaufen,0.19,0,-2594.954211451468,0,20250403-233950
40,kein_Terminated,Zeit abgelaufen,0.26,0,-2411.310854495872,0,20250403-234001
41,kein_Terminated,Zeit abgelaufen,0.22,0,-2935.5637782997323,0,20250403-234011
42,kein_Terminated,Zeit abgelaufen,0.15,0,-3919.0730660504855,0,20250403-234022
43,kein_Terminated,Zeit abgelaufen,0.27,0,-2058.5848544480205,0,20250403-234032
44,kein_Terminated,Zeit abgelaufen,0.29,0,-2382.6463078294732,0,20250403-234042
45,kein_Terminated,Zeit abgelaufen,0.36,0,-2442.8212811797334,0,20250403-234053
46,kein_Terminated,Zeit abgelaufen,0.3,0,-2457.1613965800116,0,20250403-234103
47,kein_Terminated,Zeit abgelaufen,0.12,0,-4708.867751163109,0,20250403-234114
48,kein_Terminated,Zeit abgelaufen,0.13,0,-4228.504119449635,0,20250403-234124
49,kein_Terminated,Zeit abgelaufen,0.07,0,-5247.927766130845,0,20250403-234135
1,kein_Terminated,Zeit abgelaufen,0.19,293,-3003.657578014394,0,20250403-234153
2,kein_Terminated,Zeit abgelaufen,0.2,539,-1766.7582549131698,0,20250403-234203
3,kein_Terminated,Zeit abgelaufen,0.19,751,-1840.6485250381393,0,20250403-234213
4,kein_Terminated,Zeit abgelaufen,0.14,1127,-3626.0285640238885,0,20250403-234225
5,kein_Terminated,Zeit abgelaufen,0.09,1559,-4439.70923944611,0,20250403-234235
6,kein_Terminated,Zeit abgelaufen,0.2,1919,-3380.439476861977,0,20250403-234246
7,kein_Terminated,Zeit abgelaufen,0.21,2228,-2843.4977703977297,0,20250403-234257
8,kein_Terminated,Zeit abgelaufen,0.17,2358,-1451.144571330785,0,20250403-234308
9,kein_Terminated,Zeit abgelaufen,0.24,2510,-1742.4896767438102,0,20250403-234318
10,kein_Terminated,Zeit abgelaufen,0.15,2785,-2857.4353946844976,0,20250403-234329
11,kein_Terminated,Zeit abgelaufen,0.11,2961,-1638.5967409608704,0,20250403-234340
12,kein_Terminated,Zeit abgelaufen,0.16,3182,-2066.160603323167,0,20250403-234351
13,kein_Terminated,Zeit abgelaufen,0.17,3425,-2183.0064364446457,0,20250403-234402
14,kein_Terminated,Zeit abgelaufen,0.29,3693,-1984.878755246399,0,20250403-234414
15,kein_Terminated,Zeit abgelaufen,0.15,4004,-3860.2087390014367,0,20250403-234424
16,kein_Terminated,Zeit abgelaufen,0.25,4282,-2694.9982280495897,0,20250403-234435
17,kein_Terminated,Zeit abgelaufen,0.2,4622,-3417.000491887092,0,20250403-234446
18,kein_Terminated,Zeit abgelaufen,0.18,5064,-4653.015581364297,0,20250403-234457
19,kein_Terminated,Zeit abgelaufen,0.2,5415,-3768.4434228760633,0,20250403-234507
20,kein_Terminated,Zeit abgelaufen,0.2,5747,-3655.317459704621,0,20250403-234518
21,kein_Terminated,Zeit abgelaufen,0.18,6108,-4085.607422817919,0,20250403-234529
22,kein_Terminated,Zeit abgelaufen,0.17,6347,-2315.4765780815237,0,20250403-234539
23,kein_Terminated,Zeit abgelaufen,0.2,6757,-4398.417672276298,0,20250403-234550
24,kein_Terminated,Zeit abgelaufen,0.23,7096,-3509.4278901494813,0,20250403-234601
25,kein_Terminated,Zeit abgelaufen,0.17,7295,-1717.9060000554073,0,20250403-234611
26,kein_Terminated,Zeit abgelaufen,0.17,7481,-2056.746633588835,0,20250403-234622
27,kein_Terminated,Zeit abgelaufen,0.2,7780,-2678.213971565158,0,20250403-234632
28,kein_Terminated,Zeit abgelaufen,0.27,8085,-2764.5260241165697,0,20250403-234643
29,kein_Terminated,Zeit abgelaufen,0.06,8449,-4357.503075139972,0,20250403-234654
30,kein_Terminated,Zeit abgelaufen,0.09,8797,-4327.111498457302,0,20250403-234704
31,kein_Terminated,Zeit abgelaufen,0.12,9074,-3354.7111450013267,0,20250403-234716
32,kein_Terminated,Zeit abgelaufen,0.07,9421,-4095.9680389353116,0,20250403-234726
33,kein_Terminated,Zeit abgelaufen,0.14,9690,-3431.145684080058,0,20250403-234737
34,kein_Terminated,Zeit abgelaufen,0.09,9997,-3170.0794120448877,0,20250403-234748
35,kein_Terminated,Zeit abgelaufen,0.23,10141,-1350.2276761863654,0,20250403-234759
36,kein_Terminated,Zeit abgelaufen,0.2,10415,-2679.476048318761,0,20250403-234809
37,kein_Terminated,Zeit abgelaufen,0.17,10707,-2992.9748098643818,0,20250403-234820
38,kein_Terminated,Zeit abgelaufen,0.15,11002,-3059.679303807678,0,20250403-234832
39,kein_Terminated,Zeit abgelaufen,0.19,11349,-3575.5167529057817,0,20250403-234842
40,kein_Terminated,Zeit abgelaufen,0.22,11655,-3130.6679243408944,0,20250403-234853
41,kein_Terminated,Zeit abgelaufen,0.22,11928,-2985.611030536598,0,20250403-234905
42,kein_Terminated,Zeit abgelaufen,0.2,12227,-2810.910629505777,0,20250403-234915
43,kein_Terminated,Zeit abgelaufen,0.26,12557,-2913.820424853799,0,20250403-234926
44,kein_Terminated,Zeit abgelaufen,0.18,12897,-3013.897475685836,0,20250403-234937
45,kein_Terminated,Zeit abgelaufen,0.16,13224,-3282.3168109033722,0,20250403-234949
46,kein_Terminated,Zeit abgelaufen,0.17,13459,-2189.714889519077,0,20250403-234959
47,kein_Terminated,Zeit abgelaufen,0.14,13661,-2485.6169754104367,0,20250403-235010
48,kein_Terminated,Zeit abgelaufen,0.27,13970,-2798.0207784472746,0,20250403-235022
49,kein_Terminated,Zeit abgelaufen,0.17,14256,-3203.8823387391685,0,20250403-235033
50,kein_Terminated,Zeit abgelaufen,0.17,14397,-1615.797395204224,0,20250403-235044
51,kein_Terminated,Zeit abgelaufen,0.13,14623,-2431.0827524783963,0,20250403-235055
