DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O7_A2_TR1_T1_20250410-093525/save-04.10.2025_09.35.25/best_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
50,kein_Terminated,Zeit abgelaufen,0.33,174,1901.25,300.5,22,9,20250410-222600
51,kein_Terminated,Zeit abgelaufen,0.07,420,-6637.75,300.5,22,9,20250410-222612
52,kein_Terminated,Zeit abgelaufen,0.22,264,-1533.75,300.5,22,9,20250410-222624
53,kein_Terminated,Zeit abgelaufen,0.25,261,-4301.75,300.5,22,2,20250410-222636
54,kein_Terminated,Zeit abgelaufen,0.28,131,531.25,300.5,22,2,20250410-222647
55,kein_Terminated,Zeit abgelaufen,0.32,159,1160.75,300.5,22,8,20250410-222659
56,kein_Terminated,Zeit abgelaufen,0.23,121,564.5,300.5,24,4,20250410-222711
57,kein_Terminated,Zeit abgelaufen,0.39,193,211.25,300.5,24,4,20250410-222724
58,kein_Terminated,Zeit abgelaufen,0.24,219,-294.25,300.5,24,6,20250410-222736
59,kein_Terminated,Zeit abgelaufen,0.17,188,-2133.75,300.5,24,6,20250410-222748
60,kein_Terminated,Zeit abgelaufen,0.23,159,499.75,300.5,24,3,20250410-222801
61,kein_Terminated,Zeit abgelaufen,0.27,183,117.75,300.5,24,3,20250410-222813
62,kein_Terminated,Zeit abgelaufen,0.18,193,-869.5,300.5,24,3,20250410-222825
63,kein_Terminated,Zeit abgelaufen,0.2,293,-3631.25,300.5,25,9,20250410-222839
64,kein_Terminated,Zeit abgelaufen,0.24,411,-9872.75,300.5,25,9,20250410-222854
65,kein_Terminated,Zeit abgelaufen,0.01,602,-60521.0,300.5,25,3,20250410-222911
66,kein_Terminated,Zeit abgelaufen,0.01,602,81.75,300.5,25,3,20250410-222926
67,kein_Terminated,Zeit abgelaufen,0.12,579,-52447.5,300.5,25,7,20250410-222943
68,kein_Terminated,Zeit abgelaufen,0.27,570,-50619.5,300.5,25,7,20250410-222958
69,kein_Terminated,Zeit abgelaufen,0.29,285,-1028.0,300.5,25,5,20250410-223012
70,kein_Terminated,Zeit abgelaufen,0.23,209,-3493.5,300.5,23,2,20250410-223024
71,kein_Terminated,Zeit abgelaufen,0.36,157,782.0,300.5,23,2,20250410-223036
72,kein_Terminated,Zeit abgelaufen,0.33,198,39.75,300.5,23,6,20250410-223048
73,kein_Terminated,Zeit abgelaufen,0.23,342,-4323.5,300.5,23,6,20250410-223100
74,kein_Terminated,Zeit abgelaufen,0.22,277,-3690.25,300.5,23,4,20250410-223112
75,kein_Terminated,Zeit abgelaufen,0.31,169,1343.0,300.5,23,4,20250410-223125
76,kein_Terminated,Zeit abgelaufen,0.17,140,-756.0,300.5,23,4,20250410-223137
77,kein_Terminated,Zeit abgelaufen,0.16,335,-6440.5,300.5,24,0,20250410-223149
78,kein_Terminated,Zeit abgelaufen,0.39,305,-301.25,300.5,24,0,20250410-223201
79,kein_Terminated,Zeit abgelaufen,0.26,184,2407.75,300.5,24,2,20250410-223214
80,kein_Terminated,Zeit abgelaufen,0.26,259,-4580.75,300.5,24,2,20250410-223226
81,kein_Terminated,Zeit abgelaufen,0.31,183,1206.25,300.5,24,8,20250410-223239
82,kein_Terminated,Zeit abgelaufen,0.15,249,-701.0,300.5,24,8,20250410-223251
83,kein_Terminated,Zeit abgelaufen,0.26,150,54.5,300.5,24,2,20250410-223303
1,kein_Terminated,Zeit abgelaufen,0.19,522,1221.5,300.5,22,6,20250410-223318
84,kein_Terminated,Zeit abgelaufen,0.37,228,1744.75,300.5,24,7,20250410-223327
85,kein_Terminated,Zeit abgelaufen,0.36,227,1584.0,300.5,24,7,20250410-223340
86,kein_Terminated,Zeit abgelaufen,0.23,252,-1249.0,300.5,24,1,20250410-223352
87,kein_Terminated,Zeit abgelaufen,0.37,210,1668.0,300.5,24,1,20250410-223405
88,kein_Terminated,Zeit abgelaufen,0.28,195,189.0,300.5,24,4,20250410-223417
89,kein_Terminated,Zeit abgelaufen,0.17,274,-3487.5,300.5,24,4,20250410-223430
90,kein_Terminated,Zeit abgelaufen,0.36,311,-3433.5,300.5,24,5,20250410-223442
91,kein_Terminated,Zeit abgelaufen,0.21,385,-11349.0,300.5,25,9,20250410-223457
92,kein_Terminated,Zeit abgelaufen,0.24,368,-6520.0,300.5,25,9,20250410-223511
93,kein_Terminated,Zeit abgelaufen,0.31,294,-1718.75,300.5,25,8,20250410-223525
94,kein_Terminated,Zeit abgelaufen,0.25,140,-794.75,300.5,25,8,20250410-223539
95,kein_Terminated,Zeit abgelaufen,0.01,602,-60489.0,300.5,25,3,20250410-223558
96,kein_Terminated,Zeit abgelaufen,0.01,602,-60505.0,300.5,25,3,20250410-223615
97,kein_Terminated,Zeit abgelaufen,0.09,464,-17158.0,300.5,25,2,20250410-223630
98,kein_Terminated,Zeit abgelaufen,0.49,271,-2793.0,300.5,23,3,20250410-223642
99,kein_Terminated,Zeit abgelaufen,0.4,211,1741.75,300.5,23,3,20250410-223654
100,kein_Terminated,Zeit abgelaufen,0.23,241,-1958.25,300.5,23,4,20250410-223707
101,kein_Terminated,Zeit abgelaufen,0.25,198,1328.25,300.5,23,4,20250410-223719
102,kein_Terminated,Zeit abgelaufen,0.21,267,-1271.5,300.5,23,4,20250410-223731
103,kein_Terminated,Zeit abgelaufen,0.37,349,-1963.0,300.5,23,4,20250410-223744
104,kein_Terminated,Zeit abgelaufen,0.34,126,977.75,300.5,23,3,20250410-223756
105,kein_Terminated,Zeit abgelaufen,0.3,264,-190.75,300.5,25,7,20250410-223810
106,kein_Terminated,Zeit abgelaufen,0.25,332,-2088.5,300.5,25,7,20250410-223825
107,kein_Terminated,Zeit abgelaufen,0.15,426,-8458.75,300.5,25,2,20250410-223839
108,kein_Terminated,Zeit abgelaufen,0.09,447,-14760.0,300.5,25,2,20250410-223854
109,kein_Terminated,Zeit abgelaufen,0.06,489,-9207.75,300.5,25,4,20250410-223908
110,kein_Terminated,Zeit abgelaufen,0.07,514,-12219.0,300.5,25,4,20250410-223923
111,kein_Terminated,Zeit abgelaufen,0.28,277,-3030.25,300.5,25,5,20250410-223937
112,kein_Terminated,Zeit abgelaufen,0.27,335,57.75,300.5,25,8,20250410-223951
113,kein_Terminated,Zeit abgelaufen,0.28,338,-3352.5,300.5,25,8,20250410-224006
114,kein_Terminated,Zeit abgelaufen,0.27,271,-1815.75,300.5,25,5,20250410-224020
115,kein_Terminated,Zeit abgelaufen,0.46,200,3550.75,300.5,25,5,20250410-224035
116,kein_Terminated,Zeit abgelaufen,0.09,421,-11398.5,300.5,25,2,20250410-224049
117,kein_Terminated,Zeit abgelaufen,0.09,434,-8985.25,300.5,25,2,20250410-224103
118,kein_Terminated,Zeit abgelaufen,0.27,405,-6720.5,300.5,25,9,20250410-224118
119,kein_Terminated,Zeit abgelaufen,0.25,370,-5296.5,300.5,23,9,20250410-224130
120,kein_Terminated,Zeit abgelaufen,0.4,297,-572.25,300.5,23,9,20250410-224142
121,kein_Terminated,Zeit abgelaufen,0.28,276,-1850.0,300.5,23,0,20250410-224155
122,kein_Terminated,Zeit abgelaufen,0.28,283,1293.25,300.5,23,0,20250410-224207
123,kein_Terminated,Zeit abgelaufen,0.39,207,1778.5,300.5,23,1,20250410-224219
124,kein_Terminated,Zeit abgelaufen,0.31,228,1495.75,300.5,23,1,20250410-224232
125,kein_Terminated,Zeit abgelaufen,0.21,249,-1267.5,300.5,23,5,20250410-224244
126,kein_Terminated,Zeit abgelaufen,0.45,296,-647.25,300.5,25,8,20250410-224259
127,kein_Terminated,Zeit abgelaufen,0.34,289,624.25,300.5,25,8,20250410-224313
128,kein_Terminated,Zeit abgelaufen,0.09,382,-2742.75,300.5,25,1,20250410-224328
