DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000.0,1,1080000,99999999999999,20,100,50,2,300,2,0.5,5,-100,0.15,0.2,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M6_R6_O5_A3_TR1_T1_20250407-013856/save-04.07.2025_01.38.56/best_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
58,kein_Terminated,Zeit abgelaufen,0.04,0,287.3999999999933,300.5,23,7,20250410-151713
59,kein_Terminated,Zeit abgelaufen,0.04,0,287.39999999999327,300.5,23,7,20250410-151809
60,kein_Terminated,Zeit abgelaufen,0.05,0,319.3999999999932,300.5,23,7,20250410-151859
61,kein_Terminated,Zeit abgelaufen,0.05,0,359.3999999999932,300.5,23,7,20250410-151956
62,kein_Terminated,Zeit abgelaufen,0.05,0,331.39999999999327,300.5,23,7,20250410-152045
63,kein_Terminated,Zeit abgelaufen,0.05,0,307.3999999999932,300.5,23,7,20250410-152138
64,kein_Terminated,Zeit abgelaufen,0.05,0,295.39999999999327,300.5,23,7,20250410-152228
65,kein_Terminated,Zeit abgelaufen,0.05,0,331.39999999999327,300.5,23,6,20250410-152323
66,kein_Terminated,Zeit abgelaufen,0.05,0,307.39999999999327,300.5,23,6,20250410-152419
67,kein_Terminated,Zeit abgelaufen,0.05,0,303.3999999999932,300.5,23,6,20250410-152509
68,kein_Terminated,Zeit abgelaufen,0.05,0,327.39999999999327,300.5,23,6,20250410-152603
69,kein_Terminated,Zeit abgelaufen,0.05,0,331.39999999999327,300.5,23,6,20250410-152658
70,kein_Terminated,Zeit abgelaufen,0.04,63,203.39999999999327,300.5,25,6,20250410-152755
71,kein_Terminated,Zeit abgelaufen,0.05,96,255.19999999999328,300.5,25,6,20250410-152854
72,kein_Terminated,Zeit abgelaufen,0.11,140,-3008.8000000001,300.5,25,4,20250410-152950
73,kein_Terminated,Zeit abgelaufen,0.02,602,-60136.6,300.5,25,4,20250410-153052
74,kein_Terminated,Zeit abgelaufen,0.03,597,-58766.000000000015,300.5,25,4,20250410-153150
75,kein_Terminated,Zeit abgelaufen,0.03,597,-58742.0,300.5,25,4,20250410-153244
76,kein_Terminated,Zeit abgelaufen,0.02,600,-57695.80000000003,300.5,25,4,20250410-153340
77,kein_Terminated,Zeit abgelaufen,0.05,54,10.59999999999826,300.5,24,4,20250410-153432
78,kein_Terminated,Zeit abgelaufen,0.05,24,295.1999999999933,300.5,24,4,20250410-153525
79,kein_Terminated,Zeit abgelaufen,0.05,562,-52449.99999999999,300.5,24,6,20250410-153616
80,kein_Terminated,Zeit abgelaufen,0.06,508,-49692.800000000236,300.5,24,6,20250410-153714
81,kein_Terminated,Zeit abgelaufen,0.05,0,295.39999999999327,300.5,24,6,20250410-153808
82,kein_Terminated,Zeit abgelaufen,0.04,0,275.39999999999327,300.5,24,6,20250410-153903
83,kein_Terminated,Zeit abgelaufen,0.04,0,247.39999999999327,300.5,24,6,20250410-153950
1,kein_Terminated,Zeit abgelaufen,0.02,0,7.399999999998889,300.5,22,0,20250410-154043
84,kein_Terminated,Zeit abgelaufen,0.04,0,239.39999999999327,300.5,23,6,20250410-154103
85,kein_Terminated,Zeit abgelaufen,0.04,0,283.3999999999932,300.5,23,6,20250410-154156
86,kein_Terminated,Zeit abgelaufen,0.05,52,-1371.9999999999825,300.5,23,3,20250410-154249
87,kein_Terminated,Zeit abgelaufen,0.05,90,-2654.600000000045,300.5,23,3,20250410-154345
88,kein_Terminated,Zeit abgelaufen,0.05,68,-2013.4000000000021,300.5,23,3,20250410-154437
89,kein_Terminated,Zeit abgelaufen,0.06,47,-943.3999999999801,300.5,23,3,20250410-154533
90,kein_Terminated,Zeit abgelaufen,0.05,57,-165.60000000000204,300.5,23,3,20250410-154627
91,kein_Terminated,Zeit abgelaufen,0.05,28,10.799999999998466,300.5,23,3,20250410-154718
92,kein_Terminated,Zeit abgelaufen,0.05,85,-570.3999999999958,300.5,23,3,20250410-154813
93,kein_Terminated,Zeit abgelaufen,0.04,2,66.99999999999801,300.5,23,5,20250410-154906
94,kein_Terminated,Zeit abgelaufen,0.05,2,191.19999999999334,300.5,23,5,20250410-155001
95,kein_Terminated,Zeit abgelaufen,0.05,2,219.19999999999334,300.5,23,5,20250410-155053
96,kein_Terminated,Zeit abgelaufen,0.05,2,223.19999999999328,300.5,23,5,20250410-155147
97,kein_Terminated,Zeit abgelaufen,0.05,2,122.99999999999416,300.5,23,5,20250410-155244
98,kein_Terminated,Zeit abgelaufen,0.04,2,78.99999999999791,300.5,23,5,20250410-155340
99,kein_Terminated,Zeit abgelaufen,0.05,2,158.99999999999372,300.5,23,5,20250410-155434
100,kein_Terminated,Zeit abgelaufen,0.02,602,-60284.8,300.5,23,9,20250410-155529
101,kein_Terminated,Zeit abgelaufen,0.01,602,-60449.0,300.5,23,9,20250410-155622
102,kein_Terminated,Zeit abgelaufen,0.01,602,-60449.0,300.5,23,9,20250410-155720
103,kein_Terminated,Zeit abgelaufen,0.01,602,-60449.0,300.5,23,9,20250410-155813
104,kein_Terminated,Zeit abgelaufen,0.01,602,-60449.0,300.5,23,9,20250410-155911
105,kein_Terminated,Zeit abgelaufen,0.01,602,-60413.0,300.5,23,9,20250410-160003
106,kein_Terminated,Zeit abgelaufen,0.01,602,-60449.0,300.5,23,9,20250410-160058
107,kein_Terminated,Zeit abgelaufen,0.05,2,114.99999999999476,300.5,23,5,20250410-160154
108,kein_Terminated,Zeit abgelaufen,0.06,2,318.9999999999934,300.5,23,5,20250410-160241
109,kein_Terminated,Zeit abgelaufen,0.05,2,126.9999999999936,300.5,23,5,20250410-160329
110,kein_Terminated,Zeit abgelaufen,0.06,2,230.99999999999335,300.5,23,5,20250410-160424
111,kein_Terminated,Zeit abgelaufen,0.05,2,283.1999999999933,300.5,23,5,20250410-160519
112,kein_Terminated,Zeit abgelaufen,0.05,2,174.9999999999934,300.5,23,5,20250410-160612
113,kein_Terminated,Zeit abgelaufen,0.05,2,178.99999999999363,300.5,23,5,20250410-160702
114,kein_Terminated,Zeit abgelaufen,0.05,2,291.1999999999933,300.5,23,5,20250410-160756
115,kein_Terminated,Zeit abgelaufen,0.06,2,367.1999999999933,300.5,23,5,20250410-160850
116,kein_Terminated,Zeit abgelaufen,0.05,2,166.99999999999335,300.5,23,5,20250410-160940
117,kein_Terminated,Zeit abgelaufen,0.05,2,206.99999999999335,300.5,23,5,20250410-161033
118,kein_Terminated,Zeit abgelaufen,0.05,2,202.99999999999335,300.5,23,5,20250410-161122
119,kein_Terminated,Zeit abgelaufen,0.05,2,154.9999999999936,300.5,24,5,20250410-161215
120,kein_Terminated,Zeit abgelaufen,0.05,2,211.19999999999328,300.5,24,5,20250410-161309
121,kein_Terminated,Zeit abgelaufen,0.12,28,185.39999999999384,300.5,24,2,20250410-161403
122,kein_Terminated,Zeit abgelaufen,0.11,48,-551.9999999999998,300.5,24,2,20250410-161449
123,kein_Terminated,Zeit abgelaufen,0.12,32,37.000000000008114,300.5,24,2,20250410-161543
124,kein_Terminated,Zeit abgelaufen,0.13,37,185.00000000001302,300.5,24,2,20250410-161634
125,kein_Terminated,Zeit abgelaufen,0.15,42,866.0000000000141,300.5,24,2,20250410-161727
126,kein_Terminated,Zeit abgelaufen,0.18,67,-685.9999999999741,300.5,24,2,20250410-161821
127,kein_Terminated,Zeit abgelaufen,0.18,28,660.8000000000218,300.5,24,2,20250410-161914
128,kein_Terminated,Zeit abgelaufen,0.06,0,443.39999999999327,300.5,24,7,20250410-162007
129,kein_Terminated,Zeit abgelaufen,0.06,0,419.40000000000657,300.5,24,7,20250410-162100
130,kein_Terminated,Zeit abgelaufen,0.05,0,359.3999999999932,300.5,24,7,20250410-162152
131,kein_Terminated,Zeit abgelaufen,0.05,0,411.39999999999327,300.5,24,7,20250410-162239
132,kein_Terminated,Zeit abgelaufen,0.06,0,483.4000000000178,300.5,24,7,20250410-162335
133,kein_Terminated,Zeit abgelaufen,0.05,0,343.3999999999932,300.5,23,7,20250410-162430
134,kein_Terminated,Zeit abgelaufen,0.06,0,443.3999999999956,300.5,23,7,20250410-162519
135,kein_Terminated,Zeit abgelaufen,0.06,0,475.39999999999327,300.5,23,7,20250410-162613
136,kein_Terminated,Zeit abgelaufen,0.06,0,447.40000000001226,300.5,23,7,20250410-162706
137,kein_Terminated,Zeit abgelaufen,0.06,0,499.4000000000136,300.5,23,7,20250410-162800
138,kein_Terminated,Zeit abgelaufen,0.06,0,435.400000000003,300.5,23,7,20250410-162850
139,kein_Terminated,Zeit abgelaufen,0.06,0,447.4000000000037,300.5,23,7,20250410-162942
140,kein_Terminated,Zeit abgelaufen,0.06,0,463.39999999999685,300.5,23,7,20250410-163038
141,kein_Terminated,Zeit abgelaufen,0.06,0,463.3999999999943,300.5,23,7,20250410-163131
142,kein_Terminated,Zeit abgelaufen,0.09,10,899.400000000026,300.5,23,3,20250410-163223
143,kein_Terminated,Zeit abgelaufen,0.1,43,735.0000000000258,300.5,23,3,20250410-163312
144,kein_Terminated,Zeit abgelaufen,0.1,30,1003.4000000000262,300.5,23,3,20250410-163404
145,kein_Terminated,Zeit abgelaufen,0.12,59,129.1999999999939,300.5,23,3,20250410-163459
146,kein_Terminated,Zeit abgelaufen,0.12,47,1107.200000000026,300.5,23,3,20250410-163551
147,kein_Terminated,Zeit abgelaufen,0.12,53,1019.0000000000261,300.5,24,3,20250410-163643
148,kein_Terminated,Zeit abgelaufen,0.11,37,730.6000000000255,300.5,24,3,20250410-163738
149,kein_Terminated,Zeit abgelaufen,0.11,22,726.6000000000258,300.5,24,3,20250410-163831
150,kein_Terminated,Zeit abgelaufen,0.12,19,1087.200000000026,300.5,24,3,20250410-163923
151,kein_Terminated,Zeit abgelaufen,0.1,19,1027.400000000026,300.5,24,3,20250410-164018
152,kein_Terminated,Zeit abgelaufen,0.11,16,1119.400000000026,300.5,24,3,20250410-164107
153,kein_Terminated,Zeit abgelaufen,0.11,14,1107.400000000026,300.5,24,3,20250410-164202
154,kein_Terminated,Zeit abgelaufen,0.12,10,1091.200000000026,300.5,24,3,20250410-164253
155,kein_Terminated,Zeit abgelaufen,0.1,2,999.4000000000262,300.5,24,3,20250410-164348
156,kein_Terminated,Zeit abgelaufen,0.04,2,111.19999999999409,300.5,24,5,20250410-164436
157,kein_Terminated,Zeit abgelaufen,0.04,2,147.19999999999328,300.5,24,5,20250410-164533
158,kein_Terminated,Zeit abgelaufen,0.04,2,131.19999999999328,300.5,24,5,20250410-164627
159,kein_Terminated,Zeit abgelaufen,0.04,2,103.19999999999466,300.5,24,5,20250410-164717
160,kein_Terminated,Zeit abgelaufen,0.04,2,155.19999999999328,300.5,24,5,20250410-164809
161,kein_Terminated,Zeit abgelaufen,0.04,2,115.19999999999389,300.5,23,5,20250410-164900
162,kein_Terminated,Zeit abgelaufen,0.04,2,119.19999999999371,300.5,23,5,20250410-164954
163,kein_Terminated,Zeit abgelaufen,0.1,0,1023.400000000026,300.5,23,3,20250410-165047
164,kein_Terminated,Zeit abgelaufen,0.1,0,1023.400000000026,300.5,23,3,20250410-165140
165,kein_Terminated,Zeit abgelaufen,0.09,0,847.4000000000256,300.5,23,3,20250410-165234
166,kein_Terminated,Zeit abgelaufen,0.12,13,890.8000000000259,300.5,23,3,20250410-165326
2,kein_Terminated,Zeit abgelaufen,0.11,20,-5670.200000000038,300.5,22,3,20250410-165416
167,kein_Terminated,Zeit abgelaufen,0.1,2,1019.400000000026,300.5,23,3,20250410-165434
168,kein_Terminated,Zeit abgelaufen,0.21,36,1846.3999999999992,300.5,22,3,20250410-165529
169,kein_Terminated,Zeit abgelaufen,0.22,53,1104.6000000000254,300.5,22,3,20250410-165622
170,kein_Terminated,Zeit abgelaufen,0.22,76,218.79999999998017,300.5,22,5,20250410-165714
171,kein_Terminated,Zeit abgelaufen,0.36,186,-1861.0000000000418,300.5,22,5,20250410-165806
172,kein_Terminated,Zeit abgelaufen,0.38,183,-895.6000000000331,300.5,22,5,20250410-165858
173,kein_Terminated,Zeit abgelaufen,0.27,266,-2199.199999999986,300.5,22,5,20250410-165949
174,kein_Terminated,Zeit abgelaufen,0.22,283,-4182.000000000027,300.5,22,5,20250410-170037
175,kein_Terminated,Zeit abgelaufen,0.05,2,146.99999999999332,300.5,23,5,20250410-170127
176,kein_Terminated,Zeit abgelaufen,0.05,2,142.99999999999335,300.5,23,5,20250410-170157
177,kein_Terminated,Zeit abgelaufen,0.05,0,379.39999999999327,300.5,23,6,20250410-170226
178,kein_Terminated,Zeit abgelaufen,0.05,0,387.39999999999327,300.5,23,6,20250410-170254
179,kein_Terminated,Zeit abgelaufen,0.05,0,367.3999999999932,300.5,23,6,20250410-170321
180,kein_Terminated,Zeit abgelaufen,0.05,0,347.39999999999327,300.5,23,6,20250410-170349
181,kein_Terminated,Zeit abgelaufen,0.05,0,319.39999999999327,300.5,23,6,20250410-170418
182,kein_Terminated,Zeit abgelaufen,0.05,0,331.39999999999327,300.5,23,6,20250410-170512
183,kein_Terminated,Zeit abgelaufen,0.05,0,371.39999999999327,300.5,23,6,20250410-170603
184,kein_Terminated,Zeit abgelaufen,0.09,3,899.4000000000265,300.5,23,8,20250410-170657
185,kein_Terminated,Zeit abgelaufen,0.11,1,1071.4000000000265,300.5,23,8,20250410-170753
186,kein_Terminated,Zeit abgelaufen,0.09,1,839.4000000000264,300.5,23,8,20250410-170842
187,kein_Terminated,Zeit abgelaufen,0.11,4,1107.4000000000265,300.5,23,8,20250410-170934
188,kein_Terminated,Zeit abgelaufen,0.11,5,1083.4000000000265,300.5,23,8,20250410-171025
189,kein_Terminated,Zeit abgelaufen,0.11,2,1071.4000000000265,300.5,23,8,20250410-171116
190,kein_Terminated,Zeit abgelaufen,0.11,2,1147.4000000000265,300.5,23,8,20250410-171206
191,kein_Terminated,Zeit abgelaufen,0.06,0,419.39999999999674,300.5,23,6,20250410-171302
192,kein_Terminated,Zeit abgelaufen,0.06,0,523.4000000000175,300.5,23,6,20250410-171351
193,kein_Terminated,Zeit abgelaufen,0.06,0,471.40000000000254,300.5,23,6,20250410-171444
194,kein_Terminated,Zeit abgelaufen,0.06,0,475.40000000001123,300.5,23,6,20250410-171532
195,kein_Terminated,Zeit abgelaufen,0.06,0,491.40000000000634,300.5,23,6,20250410-171625
196,kein_Terminated,Zeit abgelaufen,0.06,0,503.4000000000168,300.5,23,6,20250410-171715
197,kein_Terminated,Zeit abgelaufen,0.07,0,551.4000000000262,300.5,23,6,20250410-171806
198,kein_Terminated,Zeit abgelaufen,0.08,5,707.4000000000262,300.5,23,7,20250410-171902
199,kein_Terminated,Zeit abgelaufen,0.08,2,675.4000000000262,300.5,23,7,20250410-171957
200,kein_Terminated,Zeit abgelaufen,0.07,2,659.4000000000264,300.5,23,7,20250410-172052
201,kein_Terminated,Zeit abgelaufen,0.07,2,603.4000000000262,300.5,23,7,20250410-172148
202,kein_Terminated,Zeit abgelaufen,0.07,5,571.4000000000261,300.5,23,7,20250410-172245
203,kein_Terminated,Zeit abgelaufen,0.17,292,-21911.999999999833,300.5,25,7,20250410-172338
204,kein_Terminated,Zeit abgelaufen,0.16,148,-4597.0000000000755,300.5,25,7,20250410-172435
205,kein_Terminated,Zeit abgelaufen,0.08,35,226.39999999999395,300.5,25,9,20250410-172535
206,kein_Terminated,Zeit abgelaufen,0.08,9,679.4000000000256,300.5,25,9,20250410-172627
207,kein_Terminated,Zeit abgelaufen,0.08,16,651.4000000000261,300.5,25,9,20250410-172727
208,kein_Terminated,Zeit abgelaufen,0.07,34,519.2000000000247,300.5,25,9,20250410-172824
209,kein_Terminated,Zeit abgelaufen,0.07,61,-94.00000000000256,300.5,25,9,20250410-172923
210,kein_Terminated,Zeit abgelaufen,0.12,555,-42307.6000000001,300.5,24,9,20250410-173013
211,kein_Terminated,Zeit abgelaufen,0.23,104,-4318.400000000087,300.5,24,9,20250410-173105
212,kein_Terminated,Zeit abgelaufen,0.22,99,635.6000000000066,300.5,24,0,20250410-173202
213,kein_Terminated,Zeit abgelaufen,0.17,18,1478.6000000000256,300.5,24,0,20250410-173256
214,kein_Terminated,Zeit abgelaufen,0.16,14,1098.0000000000252,300.5,24,0,20250410-173352
215,kein_Terminated,Zeit abgelaufen,0.18,19,1634.8000000000256,300.5,24,0,20250410-173450
216,kein_Terminated,Zeit abgelaufen,0.17,20,1322.2000000000253,300.5,24,0,20250410-173544
217,kein_Terminated,Zeit abgelaufen,0.18,21,1758.8000000000263,300.5,23,0,20250410-173636
218,kein_Terminated,Zeit abgelaufen,0.19,15,1995.199999999985,300.5,23,0,20250410-173729
219,kein_Terminated,Zeit abgelaufen,0.24,26,2041.999999999941,300.5,23,9,20250410-173821
220,kein_Terminated,Zeit abgelaufen,0.25,26,2638.9999999999095,300.5,23,9,20250410-173912
221,kein_Terminated,Zeit abgelaufen,0.23,27,2090.1999999999402,300.5,23,9,20250410-174004
222,kein_Terminated,Zeit abgelaufen,0.24,23,2146.199999999916,300.5,23,9,20250410-174052
223,kein_Terminated,Zeit abgelaufen,0.25,25,2113.799999999917,300.5,23,9,20250410-174146
224,kein_Terminated,Zeit abgelaufen,0.41,44,3428.3999999999187,300.5,22,9,20250410-174239
225,kein_Terminated,Zeit abgelaufen,0.4,38,3572.7999999999165,300.5,22,9,20250410-174330
226,kein_Terminated,Zeit abgelaufen,0.23,12,2719.399999999908,300.5,22,7,20250410-174423
227,kein_Terminated,Zeit abgelaufen,0.2,4,2331.3999999999096,300.5,22,7,20250410-174513
228,kein_Terminated,Zeit abgelaufen,0.22,5,2579.3999999999082,300.5,22,7,20250410-174606
229,kein_Terminated,Zeit abgelaufen,0.21,5,2359.3999999999087,300.5,22,7,20250410-174658
230,kein_Terminated,Zeit abgelaufen,0.18,1,2031.4000000000262,300.5,22,7,20250410-174751
231,kein_Terminated,Zeit abgelaufen,0.22,11,2122.5999999999303,300.5,22,7,20250410-174843
232,kein_Terminated,Zeit abgelaufen,0.21,14,2455.3999999999073,300.5,22,7,20250410-174936
233,kein_Terminated,Zeit abgelaufen,0.37,45,2579.5999999999467,300.5,22,0,20250410-175030
234,kein_Terminated,Zeit abgelaufen,0.39,42,3552.9999999999313,300.5,22,0,20250410-175126
235,kein_Terminated,Zeit abgelaufen,0.35,23,3710.3999999999146,300.5,22,0,20250410-175218
236,kein_Terminated,Zeit abgelaufen,0.35,20,3525.9999999999172,300.5,22,0,20250410-175313
237,kein_Terminated,Zeit abgelaufen,0.36,27,3754.3999999999132,300.5,22,0,20250410-175405
238,kein_Terminated,Zeit abgelaufen,0.08,357,-418.79999999999336,300.5,25,0,20250410-175502
239,kein_Terminated,Zeit abgelaufen,0.09,445,-1344.7999999999888,300.5,25,0,20250410-175604
240,kein_Terminated,Zeit abgelaufen,0.07,464,-747.1999999999922,300.5,25,9,20250410-175701
241,kein_Terminated,Zeit abgelaufen,0.07,477,-955.599999999996,300.5,25,9,20250410-175800
242,kein_Terminated,Zeit abgelaufen,0.07,541,-286.2000000000056,300.5,25,9,20250410-175856
243,kein_Terminated,Zeit abgelaufen,0.07,496,46.39999999999745,300.5,25,9,20250410-175948
