DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O9_A2_TR1_T1_20250412-011854/save-04.12.2025_01.18.54/final_model.zip,20,8,4,"(0, 5, 8, 15, 26)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250410-011939_TEST_WITH_ADOPTED_MAZES

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
160,kein_Terminated,Zeit abgelaufen,0.09,452,-2283.0,300.5,15,9,20250413-231059
161,kein_Terminated,Zeit abgelaufen,0.19,535,-30753.0,300.5,8,6,20250413-231122
162,kein_Terminated,Zeit abgelaufen,0.11,289,-11324.75,300.5,8,6,20250413-231145
163,kein_Terminated,Zeit abgelaufen,0.28,453,-32542.75,300.5,8,6,20250413-231209
164,kein_Terminated,Zeit abgelaufen,0.39,349,-8261.25,300.5,8,6,20250413-231232
165,kein_Terminated,Zeit abgelaufen,0.3,316,-2735.0,300.5,8,6,20250413-231255
166,kein_Terminated,Zeit abgelaufen,0.18,442,-15268.75,300.5,8,6,20250413-231319
2,kein_Terminated,Zeit abgelaufen,0.09,309,-6599.25,300.5,0,1,20250413-231346
167,kein_Terminated,Zeit abgelaufen,0.09,398,-8453.5,300.5,8,2,20250413-231403
168,kein_Terminated,Zeit abgelaufen,0.16,523,-4055.25,300.5,5,8,20250413-231425
169,kein_Terminated,Zeit abgelaufen,0.11,483,-4635.25,300.5,5,8,20250413-231446
170,kein_Terminated,Zeit abgelaufen,0.11,554,-14161.75,300.5,5,8,20250413-231507
171,kein_Terminated,Zeit abgelaufen,0.15,548,-26981.5,300.5,5,8,20250413-231529
172,kein_Terminated,Zeit abgelaufen,0.26,420,-10497.75,300.5,5,7,20250413-231551
173,kein_Terminated,Zeit abgelaufen,0.26,334,33.0,300.5,5,7,20250413-231612
174,kein_Terminated,Zeit abgelaufen,0.23,349,954.75,300.5,5,1,20250413-231633
175,kein_Terminated,Zeit abgelaufen,0.09,376,-6103.5,300.5,8,2,20250413-231656
176,kein_Terminated,Zeit abgelaufen,0.08,490,-11003.5,300.5,8,2,20250413-231719
177,kein_Terminated,Zeit abgelaufen,0.3,290,-9997.0,300.5,8,5,20250413-231743
