DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O9_A2_TR1_T1_20250410-012131/save-04.10.2025_01.21.31/final_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
50,kein_Terminated,Zeit abgelaufen,0.18,174,-2847.75,300.5,22,9,20250410-094546
51,kein_Terminated,Zeit abgelaufen,0.31,380,-3565.75,300.5,22,9,20250410-094558
52,kein_Terminated,Zeit abgelaufen,0.33,174,2199.5,300.5,22,9,20250410-094610
53,kein_Terminated,Zeit abgelaufen,0.3,261,-58.75,300.5,22,2,20250410-094621
54,kein_Terminated,Zeit abgelaufen,0.27,218,750.25,300.5,22,2,20250410-094633
55,kein_Terminated,Zeit abgelaufen,0.31,263,-1873.75,300.5,22,8,20250410-094644
56,kein_Terminated,Zeit abgelaufen,0.33,178,-230.5,300.5,24,4,20250410-094656
57,kein_Terminated,Zeit abgelaufen,0.12,240,-1343.25,300.5,24,4,20250410-094709
58,kein_Terminated,Zeit abgelaufen,0.38,288,905.25,300.5,24,6,20250410-094721
59,kein_Terminated,Zeit abgelaufen,0.24,176,-1084.25,300.5,24,6,20250410-094733
60,kein_Terminated,Zeit abgelaufen,0.23,167,-3533.5,300.5,24,3,20250410-094745
61,kein_Terminated,Zeit abgelaufen,0.19,299,-3554.5,300.5,24,3,20250410-094757
62,kein_Terminated,Zeit abgelaufen,0.37,241,-838.75,300.5,24,3,20250410-094809
63,kein_Terminated,Zeit abgelaufen,0.29,270,-1826.0,300.5,25,9,20250410-094823
64,kein_Terminated,Zeit abgelaufen,0.19,446,-19343.5,300.5,25,9,20250410-094837
65,kein_Terminated,Zeit abgelaufen,0.01,602,-60521.0,300.5,25,3,20250410-094856
66,kein_Terminated,Zeit abgelaufen,0.01,602,81.75,300.5,25,3,20250410-094910
67,kein_Terminated,Zeit abgelaufen,0.35,553,-44638.0,300.5,25,7,20250410-094926
68,kein_Terminated,Zeit abgelaufen,0.54,466,-10799.25,300.5,25,7,20250410-094940
69,kein_Terminated,Zeit abgelaufen,0.48,365,-9439.5,300.5,25,5,20250410-094955
70,80 Prozent der Fläche wurde erkundet,kein_Truncared,0.8,324,-4481.0,296.5,23,2,20250410-095007
71,80 Prozent der Fläche wurde erkundet,kein_Truncared,0.01,0,0.25,0.0,23,2,20250410-095009
72,kein_Terminated,Zeit abgelaufen,0.49,531,-34383.75,300.5,23,3,20250410-095023
73,kein_Terminated,Zeit abgelaufen,0.22,217,-639.75,300.5,23,3,20250410-095035
74,kein_Terminated,Zeit abgelaufen,0.28,266,443.25,300.5,23,4,20250410-095047
75,kein_Terminated,Zeit abgelaufen,0.31,328,-4605.25,300.5,23,4,20250410-095059
76,kein_Terminated,Zeit abgelaufen,0.38,109,3053.0,300.5,23,6,20250410-095111
77,kein_Terminated,Zeit abgelaufen,0.31,346,-7467.0,300.5,22,2,20250410-095123
78,kein_Terminated,Zeit abgelaufen,0.24,366,-9024.25,300.5,22,2,20250410-095135
79,kein_Terminated,Zeit abgelaufen,0.23,367,-3763.75,300.5,22,4,20250410-095146
80,kein_Terminated,Zeit abgelaufen,0.37,181,1405.75,300.5,22,4,20250410-095158
81,kein_Terminated,Zeit abgelaufen,0.29,350,-3495.5,300.5,22,3,20250410-095210
82,kein_Terminated,Zeit abgelaufen,0.24,164,495.0,300.5,22,3,20250410-095222
83,kein_Terminated,Zeit abgelaufen,0.38,187,2077.5,300.5,22,9,20250410-095233
84,kein_Terminated,Zeit abgelaufen,0.35,138,1855.0,300.5,22,4,20250410-095245
1,kein_Terminated,Zeit abgelaufen,0.15,544,1704.25,300.5,22,2,20250410-095300
85,kein_Terminated,Zeit abgelaufen,0.37,150,1570.5,300.5,22,4,20250410-095308
86,kein_Terminated,Zeit abgelaufen,0.26,222,-1473.5,300.5,22,8,20250410-095320
87,kein_Terminated,Zeit abgelaufen,0.38,166,1066.0,300.5,22,8,20250410-095332
88,kein_Terminated,Zeit abgelaufen,0.24,113,1377.75,300.5,22,3,20250410-095344
89,kein_Terminated,Zeit abgelaufen,0.36,230,197.5,300.5,22,3,20250410-095355
90,kein_Terminated,Zeit abgelaufen,0.31,344,-1196.5,300.5,22,4,20250410-095407
