DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULF_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward
2,300,2,-0.5,50000.0,1,800000.0,99999,20,100,50,2,300,6,0.5,5,-20,0.15,0.25

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Maze_number,Uhrzeit
214,kein_Terminated,Zeit abgelaufen,0.49,59,2532.75,21,20250407-022120
215,kein_Terminated,Zeit abgelaufen,0.54,88,2573.0,21,20250407-022132
216,kein_Terminated,Zeit abgelaufen,0.53,77,3048.0,21,20250407-022144
217,kein_Terminated,Zeit abgelaufen,0.56,74,2881.5,21,20250407-022155
218,kein_Terminated,Zeit abgelaufen,0.49,81,2644.5,21,20250407-022207
219,kein_Terminated,Zeit abgelaufen,0.58,121,2709.5,21,20250407-022219
220,kein_Terminated,Zeit abgelaufen,0.54,73,2692.75,21,20250407-022231
221,kein_Terminated,Zeit abgelaufen,0.54,50,3134.5,21,20250407-022243
222,kein_Terminated,Zeit abgelaufen,0.54,86,2883.0,21,20250407-022255
223,kein_Terminated,Zeit abgelaufen,0.53,55,3140.75,21,20250407-022306
224,kein_Terminated,Zeit abgelaufen,0.45,105,1665.25,21,20250407-022318
225,kein_Terminated,Zeit abgelaufen,0.59,135,2524.75,21,20250407-022330
226,kein_Terminated,Zeit abgelaufen,0.61,109,2968.25,21,20250407-022342
227,kein_Terminated,Zeit abgelaufen,0.6,102,3224.5,21,20250407-022354
228,kein_Terminated,Zeit abgelaufen,0.54,47,3221.0,21,20250407-022406
229,kein_Terminated,Zeit abgelaufen,0.57,48,3441.25,21,20250407-022418
230,kein_Terminated,Zeit abgelaufen,0.59,129,2449.75,21,20250407-022430
231,kein_Terminated,Zeit abgelaufen,0.63,80,3564.25,21,20250407-022442
