DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,0,50000,1,650000,99999,100,100,50,2,0.5,5,-10,0.1,0,8,3,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Beste_Modelle/M2_R6_O4_A2_TR1_T1_20250411-114143/save-04.11.2025_11.41.43/final_model.zip,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250423-182500

Runde,Terminated,Truncated,Map-Abgedeckt,"Wand berührungen(Raycast<=0,1)",Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
223,kein_Terminated,Zeit abgelaufen,0.21,116,1364,300.5,23,3,20250423-192704
224,kein_Terminated,Zeit abgelaufen,0.32,104,2928,300.5,22,5,20250423-192719
225,kein_Terminated,Zeit abgelaufen,0.23,42,2480,300.5,22,5,20250423-192735
226,kein_Terminated,Zeit abgelaufen,0.45,72,4888,300.5,22,0,20250423-192750
227,kein_Terminated,Zeit abgelaufen,0.3,29,3494,300.5,22,0,20250423-192806
228,kein_Terminated,Zeit abgelaufen,0.53,90,5788,300.5,22,1,20250423-192822
229,kein_Terminated,Zeit abgelaufen,0.52,54,5960,300.5,22,1,20250423-192837
230,kein_Terminated,Zeit abgelaufen,0.39,38,4488,300.5,22,9,20250423-192852
231,kein_Terminated,Zeit abgelaufen,0.3,65,3062,300.5,22,7,20250423-192907
232,kein_Terminated,Zeit abgelaufen,0.52,87,5722,300.5,22,7,20250423-192923
233,kein_Terminated,Zeit abgelaufen,0.41,83,4258,300.5,22,8,20250423-192939
234,kein_Terminated,Zeit abgelaufen,0.4,93,4034,300.5,22,8,20250423-192954
235,kein_Terminated,Zeit abgelaufen,0.34,110,3084,300.5,22,7,20250423-193010
236,kein_Terminated,Zeit abgelaufen,0.47,131,4634,300.5,22,7,20250423-193026
237,kein_Terminated,Zeit abgelaufen,0.42,164,3640,300.5,22,9,20250423-193041
238,kein_Terminated,Zeit abgelaufen,0.35,124,3124,300.5,23,0,20250423-193056
239,kein_Terminated,Zeit abgelaufen,0.44,203,3422,300.5,23,0,20250423-193112
240,kein_Terminated,Zeit abgelaufen,0.37,104,3604,300.5,23,7,20250423-193127
241,kein_Terminated,Zeit abgelaufen,0.44,83,4662,300.5,23,7,20250423-193143
242,kein_Terminated,Zeit abgelaufen,0.18,205,178,300.5,23,3,20250423-193158
243,kein_Terminated,Zeit abgelaufen,0.23,152,1344,300.5,23,3,20250423-193213
244,kein_Terminated,Zeit abgelaufen,0.34,110,3092,300.5,23,1,20250423-193228
245,kein_Terminated,Zeit abgelaufen,0.24,256,236,300.5,25,0,20250423-193245
246,kein_Terminated,Zeit abgelaufen,0.37,175,2694,300.5,25,0,20250423-193303
247,kein_Terminated,Zeit abgelaufen,0.44,212,3140,300.5,25,2,20250423-193320
248,kein_Terminated,Zeit abgelaufen,0.55,158,4964,300.5,25,2,20250423-193337
249,kein_Terminated,Zeit abgelaufen,0.24,339,-578,300.5,25,5,20250423-193354
3,kein_Terminated,Zeit abgelaufen,0.34,299,1238,300.5,22,0,20250423-193416
250,kein_Terminated,Zeit abgelaufen,0.28,196,1304,300.5,25,5,20250423-193427
251,kein_Terminated,Zeit abgelaufen,0.25,188,1112,300.5,25,0,20250423-193444
252,kein_Terminated,Zeit abgelaufen,0.47,136,4560,300.5,23,1,20250423-193500
253,kein_Terminated,Zeit abgelaufen,0.5,117,5122,300.5,23,1,20250423-193515
254,kein_Terminated,Zeit abgelaufen,0.5,82,5468,300.5,23,6,20250423-193531
255,kein_Terminated,Zeit abgelaufen,0.47,244,3392,300.5,23,6,20250423-193546
256,kein_Terminated,Zeit abgelaufen,0.38,130,3376,300.5,23,1,20250423-193602
257,kein_Terminated,Zeit abgelaufen,0.33,110,2956,300.5,23,1,20250423-193617
258,kein_Terminated,Zeit abgelaufen,0.37,94,3712,300.5,23,1,20250423-193632
259,kein_Terminated,Zeit abgelaufen,0.38,75,3974,300.5,24,0,20250423-193648
260,kein_Terminated,Zeit abgelaufen,0.4,90,4028,300.5,24,0,20250423-193703
261,kein_Terminated,Zeit abgelaufen,0.37,221,2338,300.5,24,6,20250423-193719
262,kein_Terminated,Zeit abgelaufen,0.2,271,-302,300.5,24,6,20250423-193734
263,kein_Terminated,Zeit abgelaufen,0.22,116,1480,300.5,24,2,20250423-193749
264,kein_Terminated,Zeit abgelaufen,0.23,132,1540,300.5,24,2,20250423-193804
265,kein_Terminated,Zeit abgelaufen,0.31,72,3120,300.5,24,2,20250423-193820
266,kein_Terminated,Zeit abgelaufen,0.34,124,2968,300.5,22,6,20250423-193836
267,kein_Terminated,Zeit abgelaufen,0.36,119,3322,300.5,22,6,20250423-193851
268,kein_Terminated,Zeit abgelaufen,0.38,76,4044,300.5,22,9,20250423-193907
269,kein_Terminated,Zeit abgelaufen,0.37,181,2818,300.5,22,9,20250423-193923
270,kein_Terminated,Zeit abgelaufen,0.31,103,2842,300.5,22,2,20250423-193938
271,kein_Terminated,Zeit abgelaufen,0.48,72,5368,300.5,22,2,20250423-193953
272,kein_Terminated,Zeit abgelaufen,0.51,122,5192,300.5,22,3,20250423-194009
273,kein_Terminated,Zeit abgelaufen,0.39,182,3104,300.5,22,7,20250423-194025
274,kein_Terminated,Zeit abgelaufen,0.36,87,3658,300.5,22,7,20250423-194040
275,kein_Terminated,Zeit abgelaufen,0.41,133,3818,300.5,22,6,20250423-194056
276,kein_Terminated,Zeit abgelaufen,0.42,127,4058,300.5,22,6,20250423-194112
277,kein_Terminated,Zeit abgelaufen,0.47,92,4964,300.5,22,0,20250423-194127
278,kein_Terminated,Zeit abgelaufen,0.48,186,4160,300.5,22,0,20250423-194143
279,kein_Terminated,Zeit abgelaufen,0.51,172,4708,300.5,22,7,20250423-194158
280,kein_Terminated,Zeit abgelaufen,0.25,111,1938,300.5,23,3,20250423-194213
281,kein_Terminated,Zeit abgelaufen,0.23,114,1672,300.5,23,3,20250423-194228
282,kein_Terminated,Zeit abgelaufen,0.31,137,2498,300.5,23,9,20250423-194243
283,kein_Terminated,Zeit abgelaufen,0.47,171,4166,300.5,23,9,20250423-194259
284,kein_Terminated,Zeit abgelaufen,0.44,100,4460,300.5,23,7,20250423-194314
285,kein_Terminated,Zeit abgelaufen,0.33,100,3108,300.5,23,7,20250423-194329
286,kein_Terminated,Zeit abgelaufen,0.3,145,2214,300.5,23,3,20250423-194344
287,kein_Terminated,Zeit abgelaufen,0.48,95,5026,300.5,22,1,20250423-194400
288,kein_Terminated,Zeit abgelaufen,0.47,88,5028,300.5,22,1,20250423-194415
289,kein_Terminated,Zeit abgelaufen,0.4,72,4324,300.5,22,3,20250423-194430
290,kein_Terminated,Zeit abgelaufen,0.3,83,2874,300.5,22,3,20250423-194446
291,kein_Terminated,Zeit abgelaufen,0.4,110,3868,300.5,22,8,20250423-194502
292,kein_Terminated,Zeit abgelaufen,0.38,127,3546,300.5,22,8,20250423-194517
293,kein_Terminated,Zeit abgelaufen,0.35,134,3096,300.5,22,6,20250423-194533
294,kein_Terminated,Zeit abgelaufen,0.47,109,4790,300.5,22,1,20250423-194549
295,kein_Terminated,Zeit abgelaufen,0.31,91,2938,300.5,22,1,20250423-194604
296,kein_Terminated,Zeit abgelaufen,0.39,57,4262,300.5,22,2,20250423-194619
297,kein_Terminated,Zeit abgelaufen,0.54,52,6300,300.5,22,2,20250423-194635
298,kein_Terminated,Zeit abgelaufen,0.31,108,2760,300.5,22,6,20250423-194650
299,kein_Terminated,Zeit abgelaufen,0.37,102,3628,300.5,22,6,20250423-194705
300,kein_Terminated,Zeit abgelaufen,0.52,75,5806,300.5,22,2,20250423-194721
301,kein_Terminated,Zeit abgelaufen,0.25,106,2010,300.5,23,2,20250423-194736
302,kein_Terminated,Zeit abgelaufen,0.26,70,2512,300.5,23,2,20250423-194751
303,kein_Terminated,Zeit abgelaufen,0.38,198,2772,300.5,23,8,20250423-194807
304,kein_Terminated,Zeit abgelaufen,0.42,171,3542,300.5,23,8,20250423-194822
305,kein_Terminated,Zeit abgelaufen,0.19,210,148,300.5,23,6,20250423-194837
306,kein_Terminated,Zeit abgelaufen,0.17,330,-1304,300.5,23,6,20250423-194852
307,kein_Terminated,Zeit abgelaufen,0.4,89,4074,300.5,23,4,20250423-194907
308,kein_Terminated,Zeit abgelaufen,0.3,119,2474,300.5,24,2,20250423-194923
309,kein_Terminated,Zeit abgelaufen,0.25,100,2116,300.5,24,2,20250423-194938
310,kein_Terminated,Zeit abgelaufen,0.32,59,3294,300.5,24,1,20250423-194953
311,kein_Terminated,Zeit abgelaufen,0.38,71,4018,300.5,24,1,20250423-195009
312,kein_Terminated,Zeit abgelaufen,0.41,139,3690,300.5,24,2,20250423-195024
313,kein_Terminated,Zeit abgelaufen,0.26,153,1682,300.5,24,2,20250423-195040
314,kein_Terminated,Zeit abgelaufen,0.26,107,2110,300.5,24,4,20250423-195055
315,kein_Terminated,Zeit abgelaufen,0.31,226,1376,300.5,25,7,20250423-195112
316,kein_Terminated,Zeit abgelaufen,0.26,210,980,300.5,25,7,20250423-195130
317,kein_Terminated,Zeit abgelaufen,0.26,295,74,300.5,25,4,20250423-195147
318,kein_Terminated,Zeit abgelaufen,0.27,230,880,300.5,25,4,20250423-195204
319,kein_Terminated,Zeit abgelaufen,0.22,185,750,300.5,25,9,20250423-195222
320,kein_Terminated,Zeit abgelaufen,0.21,175,742,300.5,25,9,20250423-195240
321,kein_Terminated,Zeit abgelaufen,0.23,401,-1330,300.5,25,5,20250423-195257
322,kein_Terminated,Zeit abgelaufen,0.38,120,3580,300.5,22,3,20250423-195312
323,kein_Terminated,Zeit abgelaufen,0.37,112,3488,300.5,22,3,20250423-195327
324,kein_Terminated,Zeit abgelaufen,0.37,126,3308,300.5,22,3,20250423-195343
325,kein_Terminated,Zeit abgelaufen,0.37,103,3590,300.5,22,3,20250423-195359
326,kein_Terminated,Zeit abgelaufen,0.36,150,2980,300.5,22,6,20250423-195414
327,kein_Terminated,Zeit abgelaufen,0.27,160,1732,300.5,22,6,20250423-195430
328,kein_Terminated,Zeit abgelaufen,0.4,128,3772,300.5,22,8,20250423-195446
329,kein_Terminated,Zeit abgelaufen,0.37,177,2834,300.5,24,9,20250423-195501
330,kein_Terminated,Zeit abgelaufen,0.34,157,2690,300.5,24,9,20250423-195517
331,kein_Terminated,Zeit abgelaufen,0.32,113,2778,300.5,24,0,20250423-195532
332,kein_Terminated,Zeit abgelaufen,0.37,79,3838,300.5,24,0,20250423-195547
4,kein_Terminated,Zeit abgelaufen,0.31,143,2274,300.5,25,9,20250423-195610
333,kein_Terminated,Zeit abgelaufen,0.38,124,3472,300.5,24,8,20250423-195619
334,kein_Terminated,Zeit abgelaufen,0.35,127,3066,300.5,24,8,20250423-195635
335,kein_Terminated,Zeit abgelaufen,0.2,286,-408,300.5,24,7,20250423-195650
336,kein_Terminated,Zeit abgelaufen,0.28,261,782,300.5,25,6,20250423-195708
337,kein_Terminated,Zeit abgelaufen,0.32,206,1768,300.5,25,6,20250423-195725
338,kein_Terminated,Zeit abgelaufen,0.27,166,1468,300.5,25,8,20250423-195743
339,kein_Terminated,Zeit abgelaufen,0.23,172,1020,300.5,25,8,20250423-195801
340,kein_Terminated,Zeit abgelaufen,0.32,246,1280,300.5,25,7,20250423-195818
341,kein_Terminated,Zeit abgelaufen,0.22,219,362,300.5,25,7,20250423-195836
342,kein_Terminated,Zeit abgelaufen,0.58,149,5434,300.5,25,3,20250423-195853
343,kein_Terminated,Zeit abgelaufen,0.2,268,-304,300.5,23,6,20250423-195908
344,kein_Terminated,Zeit abgelaufen,0.39,75,4074,300.5,23,6,20250423-195924
345,kein_Terminated,Zeit abgelaufen,0.45,110,4468,300.5,23,7,20250423-195939
346,kein_Terminated,Zeit abgelaufen,0.36,63,3786,300.5,23,7,20250423-195954
347,kein_Terminated,Zeit abgelaufen,0.45,73,4906,300.5,23,7,20250423-200009
348,kein_Terminated,Zeit abgelaufen,0.2,272,-232,300.5,23,7,20250423-200024
349,kein_Terminated,Zeit abgelaufen,0.2,217,230,300.5,23,5,20250423-200039
350,kein_Terminated,Zeit abgelaufen,0.45,102,4560,300.5,24,5,20250423-200054
351,kein_Terminated,Zeit abgelaufen,0.2,156,848,300.5,24,5,20250423-200110
352,kein_Terminated,Zeit abgelaufen,0.47,89,4926,300.5,24,6,20250423-200126
353,kein_Terminated,Zeit abgelaufen,0.21,136,1132,300.5,24,6,20250423-200141
354,kein_Terminated,Zeit abgelaufen,0.31,212,1740,300.5,24,5,20250423-200157
355,kein_Terminated,Zeit abgelaufen,0.3,243,1274,300.5,24,5,20250423-200212
356,kein_Terminated,Zeit abgelaufen,0.43,60,4732,300.5,24,8,20250423-200227
357,kein_Terminated,Zeit abgelaufen,0.34,120,2784,300.5,25,1,20250423-200244
358,kein_Terminated,Zeit abgelaufen,0.4,138,3344,300.5,25,1,20250423-200302
359,kein_Terminated,Zeit abgelaufen,0.31,216,1488,300.5,25,4,20250423-200319
360,kein_Terminated,Zeit abgelaufen,0.24,247,298,300.5,25,4,20250423-200336
361,kein_Terminated,Zeit abgelaufen,0.2,208,276,300.5,25,5,20250423-200354
362,kein_Terminated,Zeit abgelaufen,0.25,201,930,300.5,25,5,20250423-200411
363,kein_Terminated,Zeit abgelaufen,0.31,80,2904,300.5,25,9,20250423-200428
364,kein_Terminated,Zeit abgelaufen,0.35,71,3674,300.5,23,9,20250423-200444
365,kein_Terminated,Zeit abgelaufen,0.5,92,5392,300.5,23,9,20250423-200459
366,kein_Terminated,Zeit abgelaufen,0.41,73,4310,300.5,23,1,20250423-200514
367,kein_Terminated,Zeit abgelaufen,0.36,110,3376,300.5,23,1,20250423-200529
368,kein_Terminated,Zeit abgelaufen,0.21,142,1172,300.5,23,2,20250423-200545
369,kein_Terminated,Zeit abgelaufen,0.24,118,1772,300.5,23,2,20250423-200600
370,kein_Terminated,Zeit abgelaufen,0.47,80,5092,300.5,23,7,20250423-200615
371,kein_Terminated,Zeit abgelaufen,0.2,110,1368,300.5,23,5,20250423-200630
372,kein_Terminated,Zeit abgelaufen,0.19,243,-90,300.5,23,5,20250423-200645
373,kein_Terminated,Zeit abgelaufen,0.47,127,4602,300.5,23,7,20250423-200700
374,kein_Terminated,Zeit abgelaufen,0.43,74,4600,300.5,23,7,20250423-200715
375,kein_Terminated,Zeit abgelaufen,0.49,96,5196,300.5,23,6,20250423-200731
376,kein_Terminated,Zeit abgelaufen,0.17,248,-396,300.5,23,6,20250423-200746
377,kein_Terminated,Zeit abgelaufen,0.47,154,4292,300.5,23,1,20250423-200801
378,kein_Terminated,Zeit abgelaufen,0.44,67,4854,300.5,23,5,20250423-200817
379,kein_Terminated,Zeit abgelaufen,0.29,225,1354,300.5,23,5,20250423-200832
380,kein_Terminated,Zeit abgelaufen,0.22,133,1422,300.5,23,3,20250423-200847
381,kein_Terminated,Zeit abgelaufen,0.23,92,1932,300.5,23,3,20250423-200902
382,kein_Terminated,Zeit abgelaufen,0.23,128,1524,300.5,23,2,20250423-200917
383,kein_Terminated,Zeit abgelaufen,0.26,97,2282,300.5,23,2,20250423-200932
384,kein_Terminated,Zeit abgelaufen,0.5,79,5446,300.5,23,6,20250423-200947
385,kein_Terminated,Zeit abgelaufen,0.34,80,3476,300.5,22,6,20250423-201004
386,kein_Terminated,Zeit abgelaufen,0.36,57,3914,300.5,22,6,20250423-201019
387,kein_Terminated,Zeit abgelaufen,0.42,113,4170,300.5,22,1,20250423-201035
388,kein_Terminated,Zeit abgelaufen,0.45,86,4788,300.5,22,1,20250423-201051
389,kein_Terminated,Zeit abgelaufen,0.43,115,4242,300.5,22,5,20250423-201106
390,kein_Terminated,Zeit abgelaufen,0.25,34,2784,300.5,22,5,20250423-201121
391,kein_Terminated,Zeit abgelaufen,0.26,86,2320,300.5,22,5,20250423-201136
392,kein_Terminated,Zeit abgelaufen,0.31,240,1332,300.5,25,6,20250423-201154
393,kein_Terminated,Zeit abgelaufen,0.24,129,1502,300.5,25,6,20250423-201211
394,kein_Terminated,Zeit abgelaufen,0.29,133,2138,300.5,25,2,20250423-201228
395,kein_Terminated,Zeit abgelaufen,0.3,98,2548,300.5,25,2,20250423-201246
396,kein_Terminated,Zeit abgelaufen,0.37,111,3310,300.5,25,9,20250423-201303
397,kein_Terminated,Zeit abgelaufen,0.26,71,2350,300.5,25,9,20250423-201320
398,kein_Terminated,Zeit abgelaufen,0.43,90,4272,300.5,25,1,20250423-201337
399,kein_Terminated,Zeit abgelaufen,0.42,50,4780,300.5,22,3,20250423-201353
400,kein_Terminated,Zeit abgelaufen,0.47,35,5594,300.5,22,3,20250423-201409
401,kein_Terminated,Zeit abgelaufen,0.42,63,4714,300.5,22,7,20250423-201424
402,kein_Terminated,Zeit abgelaufen,0.44,113,4346,300.5,22,7,20250423-201440
403,kein_Terminated,Zeit abgelaufen,0.29,49,3122,300.5,22,7,20250423-201455
404,kein_Terminated,Zeit abgelaufen,0.44,66,4880,300.5,22,7,20250423-201510
405,kein_Terminated,Zeit abgelaufen,0.36,83,3666,300.5,22,4,20250423-201526
406,kein_Terminated,Zeit abgelaufen,0.18,302,-888,300.5,25,4,20250423-201543
407,kein_Terminated,Zeit abgelaufen,0.21,325,-782,300.5,25,4,20250423-201600
408,kein_Terminated,Zeit abgelaufen,0.39,126,3400,300.5,25,9,20250423-201617
409,kein_Terminated,Zeit abgelaufen,0.44,155,3694,300.5,25,9,20250423-201635
410,kein_Terminated,Zeit abgelaufen,0.45,144,3980,300.5,25,1,20250423-201652
411,kein_Terminated,Zeit abgelaufen,0.34,160,2400,300.5,25,1,20250423-201710
412,kein_Terminated,Zeit abgelaufen,0.29,200,1428,300.5,25,5,20250423-201727
413,kein_Terminated,Zeit abgelaufen,0.38,130,3304,300.5,25,8,20250423-201744
414,kein_Terminated,Zeit abgelaufen,0.3,107,2430,300.5,25,8,20250423-201801
415,kein_Terminated,Zeit abgelaufen,0.5,211,3882,300.5,25,9,20250423-201819
5,kein_Terminated,Zeit abgelaufen,0.38,233,2182,300.5,25,9,20250423-201844
416,kein_Terminated,Zeit abgelaufen,0.38,144,3044,300.5,25,9,20250423-201854
417,kein_Terminated,Zeit abgelaufen,0.22,202,500,300.5,25,4,20250423-201911
418,kein_Terminated,Zeit abgelaufen,0.24,291,-98,300.5,25,4,20250423-201928
419,kein_Terminated,Zeit abgelaufen,0.26,213,982,300.5,25,3,20250423-201946
420,kein_Terminated,Zeit abgelaufen,0.45,136,4244,300.5,23,1,20250423-202001
421,kein_Terminated,Zeit abgelaufen,0.41,114,3952,300.5,23,1,20250423-202016
422,kein_Terminated,Zeit abgelaufen,0.41,113,4006,300.5,23,8,20250423-202031
423,kein_Terminated,Zeit abgelaufen,0.43,103,4362,300.5,23,8,20250423-202046
424,kein_Terminated,Zeit abgelaufen,0.21,128,1238,300.5,23,3,20250423-202101
425,kein_Terminated,Zeit abgelaufen,0.18,106,1088,300.5,23,3,20250423-202115
426,kein_Terminated,Zeit abgelaufen,0.3,43,3314,300.5,23,0,20250423-202131
427,kein_Terminated,Zeit abgelaufen,0.22,84,1812,300.5,22,6,20250423-202147
428,kein_Terminated,Zeit abgelaufen,0.32,68,3244,300.5,22,6,20250423-202202
429,kein_Terminated,Zeit abgelaufen,0.45,84,4756,300.5,22,2,20250423-202217
430,kein_Terminated,Zeit abgelaufen,0.48,24,5796,300.5,22,2,20250423-202233
431,kein_Terminated,Zeit abgelaufen,0.61,92,6808,300.5,22,2,20250423-202248
432,kein_Terminated,Zeit abgelaufen,0.51,86,5588,300.5,22,2,20250423-202303
433,kein_Terminated,Zeit abgelaufen,0.35,52,3844,300.5,22,6,20250423-202319
434,kein_Terminated,Zeit abgelaufen,0.55,95,5866,300.5,23,5,20250423-202334
435,kein_Terminated,Zeit abgelaufen,0.42,90,4344,300.5,23,5,20250423-202349
436,kein_Terminated,Zeit abgelaufen,0.43,78,4548,300.5,23,0,20250423-202405
437,kein_Terminated,Zeit abgelaufen,0.43,139,3942,300.5,23,0,20250423-202420
438,kein_Terminated,Zeit abgelaufen,0.37,83,3722,300.5,23,9,20250423-202435
439,kein_Terminated,Zeit abgelaufen,0.44,95,4482,300.5,23,9,20250423-202451
440,kein_Terminated,Zeit abgelaufen,0.52,177,4702,300.5,23,5,20250423-202506
441,kein_Terminated,Zeit abgelaufen,0.23,157,1142,300.5,25,4,20250423-202523
442,kein_Terminated,Zeit abgelaufen,0.22,303,-414,300.5,25,4,20250423-202540
443,kein_Terminated,Zeit abgelaufen,0.25,135,1602,300.5,25,0,20250423-202558
444,kein_Terminated,Zeit abgelaufen,0.44,168,3548,300.5,25,0,20250423-202615
445,kein_Terminated,Zeit abgelaufen,0.23,138,1376,300.5,25,8,20250423-202632
446,kein_Terminated,Zeit abgelaufen,0.37,104,3332,300.5,25,8,20250423-202650
447,kein_Terminated,Zeit abgelaufen,0.36,196,2352,300.5,25,2,20250423-202708
448,kein_Terminated,Zeit abgelaufen,0.36,90,3540,300.5,23,0,20250423-202722
449,kein_Terminated,Zeit abgelaufen,0.37,73,3886,300.5,23,0,20250423-202737
450,kein_Terminated,Zeit abgelaufen,0.49,47,5654,300.5,23,5,20250423-202753
451,kein_Terminated,Zeit abgelaufen,0.2,113,1366,300.5,23,5,20250423-202808
452,kein_Terminated,Zeit abgelaufen,0.41,127,3774,300.5,23,0,20250423-202824
453,kein_Terminated,Zeit abgelaufen,0.46,87,4874,300.5,23,0,20250423-202839
454,kein_Terminated,Zeit abgelaufen,0.43,72,4660,300.5,23,6,20250423-202854
455,kein_Terminated,Zeit abgelaufen,0.5,78,5512,300.5,22,7,20250423-202910
456,kein_Terminated,Zeit abgelaufen,0.33,80,3332,300.5,22,7,20250423-202925
457,kein_Terminated,Zeit abgelaufen,0.3,63,3130,300.5,22,3,20250423-202941
458,kein_Terminated,Zeit abgelaufen,0.34,64,3544,300.5,22,3,20250423-202956
459,kein_Terminated,Zeit abgelaufen,0.34,89,3326,300.5,22,5,20250423-203012
460,kein_Terminated,Zeit abgelaufen,0.25,53,2554,300.5,22,5,20250423-203028
461,kein_Terminated,Zeit abgelaufen,0.4,80,4236,300.5,22,9,20250423-203043
462,kein_Terminated,Zeit abgelaufen,0.34,125,2730,300.5,25,9,20250423-203101
463,kein_Terminated,Zeit abgelaufen,0.26,119,1830,300.5,25,9,20250423-203119
464,kein_Terminated,Zeit abgelaufen,0.23,210,564,300.5,25,7,20250423-203136
465,kein_Terminated,Zeit abgelaufen,0.31,85,2850,300.5,25,7,20250423-203153
466,kein_Terminated,Zeit abgelaufen,0.41,93,3974,300.5,25,1,20250423-203210
467,kein_Terminated,Zeit abgelaufen,0.29,122,2268,300.5,25,1,20250423-203228
468,kein_Terminated,Zeit abgelaufen,0.37,250,1872,300.5,25,2,20250423-203245
469,kein_Terminated,Zeit abgelaufen,0.22,109,1470,300.5,25,6,20250423-203302
470,kein_Terminated,Zeit abgelaufen,0.21,203,418,300.5,25,6,20250423-203320
471,kein_Terminated,Zeit abgelaufen,0.38,141,3070,300.5,25,9,20250423-203337
472,kein_Terminated,Zeit abgelaufen,0.35,166,2552,300.5,25,9,20250423-203354
473,kein_Terminated,Zeit abgelaufen,0.31,142,2280,300.5,25,2,20250423-203412
474,kein_Terminated,Zeit abgelaufen,0.37,149,2938,300.5,25,2,20250423-203429
475,kein_Terminated,Zeit abgelaufen,0.2,122,1148,300.5,25,6,20250423-203446
476,kein_Terminated,Zeit abgelaufen,0.28,195,1534,300.5,24,2,20250423-203501
477,kein_Terminated,Zeit abgelaufen,0.27,134,1984,300.5,24,2,20250423-203517
478,kein_Terminated,Zeit abgelaufen,0.24,172,1248,300.5,24,3,20250423-203532
479,kein_Terminated,Zeit abgelaufen,0.27,227,1054,300.5,24,3,20250423-203547
480,kein_Terminated,Zeit abgelaufen,0.28,47,2926,300.5,24,4,20250423-203603
481,kein_Terminated,Zeit abgelaufen,0.28,101,2386,300.5,24,4,20250423-203618
482,kein_Terminated,Zeit abgelaufen,0.41,49,4634,300.5,24,5,20250423-203633
483,kein_Terminated,Zeit abgelaufen,0.4,56,4376,300.5,24,8,20250423-203648
484,kein_Terminated,Zeit abgelaufen,0.35,99,3374,300.5,24,8,20250423-203704
485,kein_Terminated,Zeit abgelaufen,0.22,121,1526,300.5,24,3,20250423-203719
486,kein_Terminated,Zeit abgelaufen,0.23,92,1872,300.5,24,3,20250423-203735
487,kein_Terminated,Zeit abgelaufen,0.26,106,2080,300.5,24,3,20250423-203750
488,kein_Terminated,Zeit abgelaufen,0.25,156,1552,300.5,24,3,20250423-203806
489,kein_Terminated,Zeit abgelaufen,0.27,103,2306,300.5,24,2,20250423-203820
490,kein_Terminated,Zeit abgelaufen,0.49,121,4978,300.5,22,9,20250423-203836
491,kein_Terminated,Zeit abgelaufen,0.39,66,4224,300.5,22,9,20250423-203851
492,kein_Terminated,Zeit abgelaufen,0.4,43,4618,300.5,22,2,20250423-203907
493,kein_Terminated,Zeit abgelaufen,0.34,72,3560,300.5,22,2,20250423-203922
494,kein_Terminated,Zeit abgelaufen,0.44,59,4894,300.5,22,8,20250423-203938
495,kein_Terminated,Zeit abgelaufen,0.44,122,4356,300.5,22,8,20250423-203953
496,kein_Terminated,Zeit abgelaufen,0.32,76,3188,300.5,22,3,20250423-204008
497,kein_Terminated,Zeit abgelaufen,0.39,127,3562,300.5,22,9,20250423-204024
498,kein_Terminated,Zeit abgelaufen,0.43,44,4964,300.5,22,9,20250423-204039
6,kein_Terminated,Zeit abgelaufen,0.31,186,1772,300.5,25,2,20250423-204103
499,kein_Terminated,Zeit abgelaufen,0.41,89,4206,300.5,22,8,20250423-204112
500,kein_Terminated,Zeit abgelaufen,0.41,86,4340,300.5,22,8,20250423-204127
501,kein_Terminated,Zeit abgelaufen,0.33,68,3484,300.5,22,3,20250423-204143
502,kein_Terminated,Zeit abgelaufen,0.42,20,5004,300.5,22,3,20250423-204158
503,kein_Terminated,Zeit abgelaufen,0.33,40,3760,300.5,22,0,20250423-204214
504,kein_Terminated,Zeit abgelaufen,0.4,78,4204,300.5,23,7,20250423-204230
505,kein_Terminated,Zeit abgelaufen,0.45,97,4622,300.5,23,7,20250423-204245
506,kein_Terminated,Zeit abgelaufen,0.43,35,4970,300.5,23,6,20250423-204300
507,kein_Terminated,Zeit abgelaufen,0.43,80,4604,300.5,23,6,20250423-204315
508,kein_Terminated,Zeit abgelaufen,0.2,86,1572,300.5,23,2,20250423-204330
509,kein_Terminated,Zeit abgelaufen,0.43,99,4350,300.5,23,2,20250423-204345
510,kein_Terminated,Zeit abgelaufen,0.43,72,4668,300.5,23,7,20250423-204400
