DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_REWARD_FOR_NEW_FIELD,DEFAULT_Punishment_for_Step,DEFAULT_EVAL_FREQ,DEFAULT_EVAL_EPISODES,DEFAULT_TRAIN_TIMESTEPS,DEFAULT_TARGET_REWARD,DEFAULT_NUMBER_LAST_ACTIONS,DEFAULT_PYB_FREQ,DEFAULT_CTRL_FREQ,DEFAULT_REWARD_AND_ACTION_CHANGE_FREQ,DEFAULT_EPISODE_LEN_SEC,DEFAULT_Multiplier_Collision_Penalty,DEFAULT_VelocityScale,DEFAULT_explore_Matrix_Size,DEFAULT_collision_penalty_terminated,DEFAULT_Terminated_Wall_Distance,DEFAULT_no_collision_reward,DEFAULT_Punishment_for_Walls,DEFAULT_Influence_of_Walls,DEFAULT_USE_PRETRAINED_MODEL,DEFAULT_PRETRAINED_MODEL_PATH,DEFAULT_List_MazesToUse,DEFAULT_List_Start_PositionsToUse,DEFAULT_MaxRoundsOnOneMaze,DEFAULT_MaxRoundsSameStartingPositions,DEFAULT_USE_SAVED_HYPERPARAMETER_SET,HyperparameterSetIDtoLoad
2,300,4,-0.5,50000,1,1080000,99999,20,100,50,2,300,2,0.5,5,-100,0.1,0.75,False,/home/florian/Documents/gym-pybullet-drones/gym_pybullet_drones/Auswertung_der_Modelle_Archieve/M5_R6_O9_A2_TR1_T1_20250411-180656/save-04.11.2025_18.06.56/final_model.zip,20,8,4,"(22, 23, 24, 25)","(0, 1, 2, 3, 4, 5, 6, 7, 8, 9)",6,2,True,SET_20250410-011939

Runde,Terminated,Truncated,Map-Abgedeckt,Wand berührungen,Summe Reward,Flugzeit der Runde,Maze_number,Start-Position,Uhrzeit Welt
71,kein_Terminated,Zeit abgelaufen,0.51,244,-2146.75,300.5,22,7,20250412-013402
72,kein_Terminated,Zeit abgelaufen,0.55,294,-2847.75,300.5,22,3,20250412-013414
73,80 Prozent der Fläche wurde erkundet,kein_Truncared,0.8,320,-767.5,300.0,22,3,20250412-013425
74,80 Prozent der Fläche wurde erkundet,kein_Truncared,0.01,0,0.25,0.0,22,2,20250412-013428
75,kein_Terminated,Zeit abgelaufen,0.75,434,-17983.0,300.5,22,2,20250412-013440
76,kein_Terminated,Zeit abgelaufen,0.45,549,-44326.25,300.5,22,8,20250412-013453
77,kein_Terminated,Zeit abgelaufen,0.23,279,-8022.5,300.5,25,2,20250412-013508
78,kein_Terminated,Zeit abgelaufen,0.16,446,-18449.75,300.5,25,2,20250412-013522
79,kein_Terminated,Zeit abgelaufen,0.23,269,-2501.25,300.5,25,5,20250412-013536
80,kein_Terminated,Zeit abgelaufen,0.11,377,-4799.25,300.5,25,5,20250412-013550
81,kein_Terminated,Zeit abgelaufen,0.19,252,-5798.25,300.5,25,9,20250412-013604
82,kein_Terminated,Zeit abgelaufen,0.2,277,-2885.25,300.5,25,9,20250412-013618
83,kein_Terminated,Zeit abgelaufen,0.14,438,-16335.75,300.5,25,2,20250412-013633
84,kein_Terminated,Zeit abgelaufen,0.18,357,-8050.75,300.5,24,5,20250412-013645
85,kein_Terminated,Zeit abgelaufen,0.38,166,1485.0,300.5,24,5,20250412-013657
1,kein_Terminated,Zeit abgelaufen,0.05,7,-17690.0,300.5,22,5,20250412-013712
86,kein_Terminated,Zeit abgelaufen,0.33,322,-2056.0,300.5,24,9,20250412-013721
87,kein_Terminated,Zeit abgelaufen,0.4,297,-1414.25,300.5,24,9,20250412-013733
88,kein_Terminated,Zeit abgelaufen,0.14,389,-12205.75,300.5,24,5,20250412-013745
89,kein_Terminated,Zeit abgelaufen,0.36,233,-1640.0,300.5,24,5,20250412-013758
90,kein_Terminated,Zeit abgelaufen,0.17,332,-6796.25,300.5,24,7,20250412-013810
91,kein_Terminated,Zeit abgelaufen,0.37,296,-4248.25,300.5,22,2,20250412-013822
92,kein_Terminated,Zeit abgelaufen,0.33,235,188.5,300.5,22,2,20250412-013834
93,kein_Terminated,Zeit abgelaufen,0.33,291,-666.25,300.5,22,3,20250412-013845
94,kein_Terminated,Zeit abgelaufen,0.44,243,2112.25,300.5,22,3,20250412-013857
95,kein_Terminated,Zeit abgelaufen,0.42,180,365.0,300.5,22,7,20250412-013909
96,kein_Terminated,Zeit abgelaufen,0.27,312,-8143.75,300.5,22,7,20250412-013921
97,kein_Terminated,Zeit abgelaufen,0.31,243,-3364.25,300.5,22,6,20250412-013933
98,kein_Terminated,Zeit abgelaufen,0.33,239,-556.75,300.5,24,0,20250412-013945
99,kein_Terminated,Zeit abgelaufen,0.33,260,-3177.0,300.5,24,0,20250412-013958
100,kein_Terminated,Zeit abgelaufen,0.31,393,-7736.5,300.5,24,9,20250412-014010
101,kein_Terminated,Zeit abgelaufen,0.4,333,-4114.5,300.5,24,9,20250412-014022
102,kein_Terminated,Zeit abgelaufen,0.15,292,-3143.75,300.5,24,6,20250412-014035
103,kein_Terminated,Zeit abgelaufen,0.39,228,2157.5,300.5,24,6,20250412-014047
104,kein_Terminated,Zeit abgelaufen,0.36,290,112.75,300.5,24,8,20250412-014059
105,kein_Terminated,Zeit abgelaufen,0.28,305,-3309.25,300.5,24,3,20250412-014111
106,kein_Terminated,Zeit abgelaufen,0.42,245,220.25,300.5,24,3,20250412-014124
107,kein_Terminated,Zeit abgelaufen,0.38,283,-2443.5,300.5,24,3,20250412-014136
108,kein_Terminated,Zeit abgelaufen,0.37,225,188.75,300.5,24,3,20250412-014149
109,kein_Terminated,Zeit abgelaufen,0.37,224,2800.25,300.5,24,9,20250412-014201
110,kein_Terminated,Zeit abgelaufen,0.39,298,-207.75,300.5,24,9,20250412-014214
111,kein_Terminated,Zeit abgelaufen,0.42,298,-1008.75,300.5,24,3,20250412-014226
112,kein_Terminated,Zeit abgelaufen,0.26,384,-6362.25,300.5,22,2,20250412-014238
113,kein_Terminated,Zeit abgelaufen,0.38,286,538.25,300.5,22,2,20250412-014250
114,kein_Terminated,Zeit abgelaufen,0.34,240,-18.5,300.5,22,9,20250412-014301
115,kein_Terminated,Zeit abgelaufen,0.45,253,2752.0,300.5,22,9,20250412-014313
